T.BREAK,BREAK,T.SYNC,SYNC,T.PID,PID,T.D,Dn...
0.000000000000000,0,0.000776062500000,85,0.001317875000000,6
0.100485250000000,0,0.101260625000000,85,0.101803187500000,7
0.200977000000000,0,0.201751625000000,85,0.202294937500000,6
0.301461375000000,0,0.302236750000000,85,0.302779250000000,7
0.401949812500000,0,0.402725062500000,85,0.403266937500000,6
0.502439000000000,0,0.503214187500000,85,0.503756937500000,7
0.602927500000000,0,0.603702687500000,85,0.604245375000000,6
0.703415687500000,0,0.704191812500000,85,0.704734500000000,7
0.803905125000000,0,0.804680250000000,85,0.805222187500000,6
0.904394062500000,0,0.905168437500000,85,0.905712125000000,7
1.004882750000000,0,1.005657875000000,85,1.006200625000000,6
1.105365937500000,0,1.106142250000000,85,1.106685000000000,7
1.205858750000000,0,1.206634000000000,85,1.207175875000000,6
1.306343125000000,0,1.307117375000000,85,1.307661125000000,7
1.406831687500000,0,1.407607000000000,85,1.408149625000000,6
1.507319812500000,0,1.508096000000000,85,1.508638687500000,7
1.607809312500000,0,1.608584500000000,85,1.609127187500000,6
1.708298375000000,0,1.709072625000000,85,1.709616250000000,7
1.808786875000000,0,1.809562062500000,85,1.810104812500000,6
1.909275750000000,0,1.910051125000000,85,1.910593187500000,7
2.009764500000000,0,2.010539687500000,85,2.011082437500000,6
2.110248937500000,0,2.111024062500000,85,2.111567000000000,7
2.210739625000000,0,2.211515750000000,85,2.212058625000000,6
2.311225125000000,0,2.312000312500000,85,2.312542187500000,7
2.411713500000000,0,2.412487875000000,85,2.413031437500000,6
2.512202625000000,0,2.512977812500000,85,2.513520500000000,7
2.612690062500000,0,2.613466375000000,85,2.614009000000000,6
2.713180187500000,0,2.713955437500000,85,2.714497250000000,7
2.813668750000000,0,2.814443062500000,85,2.814986625000000,6
2.914157812500000,0,2.914933125000000,85,2.915475812500000,7
3.014645312500000,0,3.015421625000000,85,3.015964250000000,6
3.115130687500000,0,3.115905937500000,85,3.116448625000000,7
3.215622437500000,0,3.216396687500000,85,3.216940312500000,6
3.316111500000000,0,3.316886687500000,85,3.317429375000000,7
3.416594250000000,0,3.417370500000000,85,3.417912375000000,6
3.517084500000000,0,3.517859562500000,85,3.518402312500000,7
3.617572937500000,0,3.618347750000000,85,3.618890812500000,6
3.718062000000000,0,3.718837187500000,85,3.719379875000000,7
3.818550500000000,0,3.819325687500000,85,3.819867687500000,6
3.919039562500000,0,3.919813875000000,85,3.920357500000000,7
4.019528125000000,0,4.020303437500000,85,4.020846000000000,6
4.120016187500000,0,4.120792375000000,85,4.121335062500000,7
4.220505375000000,0,4.221280562500000,85,4.221822500000000,6
4.320989812500000,0,4.321764062500000,85,4.322307562500000,7
4.421478312500000,0,4.422253500000000,85,4.422796187500000,6
4.521966437500000,0,4.522742437500000,85,4.523285312500000,7
4.622455875000000,0,4.623231062500000,85,4.623773500000000,6
4.722945000000000,0,4.723719250000000,85,4.724263062500000,7
4.823433437500000,0,4.824208687500000,85,4.824751562500000,6
4.923921375000000,0,4.924697812500000,85,4.925239687500000,7
5.024411125000000,0,5.025186250000000,85,5.025729062500000,6
5.124895500000000,0,5.125669687500000,85,5.126213437500000,7
5.225387312500000,0,5.226162375000000,85,5.226705125000000,6
5.325871500000000,0,5.326646875000000,85,5.327188625000000,7
5.426360187500000,0,5.427135437500000,85,5.427678000000000,6
5.526849187500000,0,5.527624375000000,85,5.528167125000000,7
5.627336625000000,0,5.628112875000000,85,5.628655625000000,6
5.727826750000000,0,5.728602000000000,85,5.729143812500000,7
5.828315187500000,0,5.829089625000000,85,5.829633187500000,6
5.928804375000000,0,5.929579500000000,85,5.930122312500000,7
6.029291875000000,0,6.030068187500000,85,6.030610812500000,6
6.129777250000000,0,6.130552625000000,85,6.131094312500000,7
6.230269000000000,0,6.231043312500000,85,6.231586812500000,6
