rosbagTimestamp,clock,secs,nsecs
1524145438691443599,,1524145438,681385938
1524145438691443599,,1524145438,691443599
1524145438701503716,,1524145438,701503716
1524145438701503716,,1524145438,711563977
1524145438721623676,,1524145438,721623676
1524145438731685891,,1524145438,731685891
1524145438741750436,,1524145438,741750436
1524145438751810653,,1524145438,751810653
1524145438761871974,,1524145438,761871974
1524145438771934252,,1524145438,771934252
1524145438781995754,,1524145438,781995754
1524145438792058865,,1524145438,792058865
1524145438802117576,,1524145438,802117576
1524145438812183139,,1524145438,812183139
1524145438812183139,,1524145438,822247016
1524145438832316515,,1524145438,832316515
1524145438842375643,,1524145438,842375643
1524145438852482663,,1524145438,852482663
1524145438862569898,,1524145438,862569898
1524145438872664670,,1524145438,872664670
1524145438882772588,,1524145438,882772588
1524145438892843022,,1524145438,892843022
1524145438902957229,,1524145438,902957229
1524145438902957229,,1524145438,913071971
1524145438923173781,,1524145438,923173781
1524145438933316550,,1524145438,933316550
1524145438933316550,,1524145438,943472684
1524145438953578814,,1524145438,953578814
1524145438963704923,,1524145438,963704923
1524145438973802029,,1524145438,973802029
1524145438973802029,,1524145438,983946356
1524145438983946356,,1524145438,994065371
1524145439004223143,,1524145439,4223143
1524145439014333170,,1524145439,14333170
1524145439024457852,,1524145439,24457852
1524145439024457852,,1524145439,34552086
1524145439044633886,,1524145439,44633886
1524145439044633886,,1524145439,54706626
1524145439064773989,,1524145439,64773989
1524145439074820013,,1524145439,74820013
1524145439084889462,,1524145439,84889462
1524145439094966572,,1524145439,94966572
1524145439105052229,,1524145439,105052229
1524145439115137400,,1524145439,115137400
1524145439125246263,,1524145439,125246263
1524145439135360328,,1524145439,135360328
1524145439145443679,,1524145439,145443679
1524145439155526025,,1524145439,155526025
1524145439155526025,,1524145439,165608622
1524145439175731075,,1524145439,175731075
1524145439185804288,,1524145439,185804288
1524145439195944515,,1524145439,195944515
1524145439206025957,,1524145439,206025957
1524145439216094056,,1524145439,216094056
1524145439226217739,,1524145439,226217739
1524145439236280019,,1524145439,236280019
1524145439246352265,,1524145439,246352265
1524145439256428741,,1524145439,256428741
1524145439266524652,,1524145439,266524652
1524145439276653271,,1524145439,276653271
1524145439286752674,,1524145439,286752674
1524145439296892328,,1524145439,296892328
1524145439307033648,,1524145439,307033648
1524145439317120464,,1524145439,317120464
1524145439327210267,,1524145439,327210267
1524145439337285740,,1524145439,337285740
1524145439337285740,,1524145439,347309667
1524145439357401942,,1524145439,357401942
1524145439357401942,,1524145439,367492299
1524145439377600670,,1524145439,377600670
1524145439387674297,,1524145439,387674297
1524145439397765492,,1524145439,397765492
1524145439407857776,,1524145439,407857776
1524145439417953430,,1524145439,417953430
1524145439428008068,,1524145439,428008068
1524145439438097149,,1524145439,438097149
1524145439448176731,,1524145439,448176731
1524145439458257939,,1524145439,458257939
1524145439458257939,,1524145439,468365198
1524145439468365198,,1524145439,478453566
1524145439488559797,,1524145439,488559797
1524145439498639160,,1524145439,498639160
1524145439508747657,,1524145439,508747657
1524145439518834976,,1524145439,518834976
1524145439528918484,,1524145439,528918484
1524145439538991860,,1524145439,538991860
1524145439549061748,,1524145439,549061748
1524145439559162262,,1524145439,559162262
1524145439569249693,,1524145439,569249693
1524145439579333565,,1524145439,579333565
1524145439589415111,,1524145439,589415111
1524145439589415111,,1524145439,599547423
1524145439599547423,,1524145439,609643971
1524145439619715628,,1524145439,619715628
1524145439629809089,,1524145439,629809089
1524145439639916736,,1524145439,639916736
1524145439650013773,,1524145439,650013773
1524145439660090398,,1524145439,660090398
1524145439670179416,,1524145439,670179416
1524145439680243470,,1524145439,680243470
1524145439690331608,,1524145439,690331608
1524145439700420720,,1524145439,700420720
1524145439710511416,,1524145439,710511416
1524145439720579946,,1524145439,720579946
1524145439730665346,,1524145439,730665346
1524145439740762339,,1524145439,740762339
1524145439740762339,,1524145439,750832259
1524145439750832259,,1524145439,760901049
1524145439760901049,,1524145439,770965906
1524145439781066556,,1524145439,781066556
1524145439791167879,,1524145439,791167879
1524145439801299663,,1524145439,801299663
1524145439811443758,,1524145439,811443758
1524145439811443758,,1524145439,821525168
1524145439831649055,,1524145439,831649055
1524145439841783162,,1524145439,841783162
1524145439851862514,,1524145439,851862514
1524145439861923575,,1524145439,861923575
1524145439871979474,,1524145439,871979474
1524145439871979474,,1524145439,882071230
1524145439892202748,,1524145439,892202748
1524145439902357043,,1524145439,902357043
1524145439912463509,,1524145439,912463509
1524145439922562494,,1524145439,922562494
1524145439932637536,,1524145439,932637536
1524145439942743148,,1524145439,942743148
1524145439952815195,,1524145439,952815195
1524145439962903847,,1524145439,962903847
1524145439973025824,,1524145439,973025824
1524145439983150389,,1524145439,983150389
1524145439993283124,,1524145439,993283124
1524145440003417355,,1524145440,3417355
1524145440013552060,,1524145440,13552060
1524145440023641430,,1524145440,23641430
1524145440033725462,,1524145440,33725462
1524145440043816959,,1524145440,43816959
1524145440053901901,,1524145440,53901901
1524145440063985833,,1524145440,63985833
1524145440074086273,,1524145440,74086273
1524145440084196366,,1524145440,84196366
1524145440094330119,,1524145440,94330119
1524145440104465440,,1524145440,104465440
1524145440114544427,,1524145440,114544427
1524145440114544427,,1524145440,124604399
1524145440134686212,,1524145440,134686212
1524145440144770153,,1524145440,144770153
1524145440154825743,,1524145440,154825743
1524145440164928365,,1524145440,164928365
1524145440174994981,,1524145440,174994981
1524145440185073877,,1524145440,185073877
1524145440195134169,,1524145440,195134169
1524145440205225342,,1524145440,205225342
1524145440215316668,,1524145440,215316668
1524145440215316668,,1524145440,225391982
1524145440235491464,,1524145440,235491464
1524145440245553122,,1524145440,245553122
1524145440245553122,,1524145440,255621092
1524145440265720177,,1524145440,265720177
1524145440275780606,,1524145440,275780606
1524145440285854875,,1524145440,285854875
1524145440295944824,,1524145440,295944824
1524145440306020683,,1524145440,306020683
1524145440316131000,,1524145440,316131000
1524145440316131000,,1524145440,326224319
1524145440336317782,,1524145440,336317782
1524145440346412260,,1524145440,346412260
1524145440356498025,,1524145440,356498025
1524145440356498025,,1524145440,366572179
1524145440376662178,,1524145440,376662178
1524145440386723010,,1524145440,386723010
1524145440396821721,,1524145440,396821721
1524145440406961949,,1524145440,406961949
1524145440417043766,,1524145440,417043766
1524145440427120749,,1524145440,427120749
1524145440437242846,,1524145440,437242846
1524145440447369288,,1524145440,447369288
1524145440447369288,,1524145440,457438242
1524145440467527951,,1524145440,467527951
1524145440477586505,,1524145440,477586505
1524145440487662290,,1524145440,487662290
1524145440497796356,,1524145440,497796356
1524145440507899281,,1524145440,507899281
1524145440518059174,,1524145440,518059174
1524145440518059174,,1524145440,528127269
1524145440528127269,,1524145440,538220217
1524145440548342212,,1524145440,548342212
1524145440558423572,,1524145440,558423572
1524145440558423572,,1524145440,568511146
1524145440568511146,,1524145440,578578096
1524145440578578096,,1524145440,588640126
1524145440588640126,,1524145440,598756289
1524145440608816283,,1524145440,608816283
1524145440618885047,,1524145440,618885047
1524145440618885047,,1524145440,628958354
1524145440639048050,,1524145440,639048050
1524145440649132945,,1524145440,649132945
1524145440659191957,,1524145440,659191957
1524145440669247776,,1524145440,669247776
1524145440669247776,,1524145440,679339415
1524145440689402705,,1524145440,689402705
1524145440699474686,,1524145440,699474686
1524145440709606268,,1524145440,709606268
1524145440709606268,,1524145440,719722668
1524145440729804014,,1524145440,729804014
1524145440739930213,,1524145440,739930213
1524145440750053324,,1524145440,750053324
1524145440760129560,,1524145440,760129560
1524145440770220699,,1524145440,770220699
1524145440770220699,,1524145440,780303774
1524145440790368023,,1524145440,790368023
1524145440800431402,,1524145440,800431402
1524145440810495937,,1524145440,810495937
1524145440820586296,,1524145440,820586296
1524145440830672993,,1524145440,830672993
1524145440840733196,,1524145440,840733196
1524145440850824867,,1524145440,850824867
1524145440860895798,,1524145440,860895798
1524145440870956993,,1524145440,870956993
1524145440881045283,,1524145440,881045283
1524145440891136504,,1524145440,891136504
1524145440901230699,,1524145440,901230699
1524145440911331670,,1524145440,911331670
1524145440921461053,,1524145440,921461053
1524145440931536996,,1524145440,931536996
1524145440941625102,,1524145440,941625102
1524145440951713527,,1524145440,951713527
1524145440961796631,,1524145440,961796631
1524145440971880316,,1524145440,971880316
1524145440982002230,,1524145440,982002230
1524145440992064142,,1524145440,992064142
1524145441002128506,,1524145441,2128506
1524145441012241320,,1524145441,12241320
1524145441022352821,,1524145441,22352821
1524145441032426156,,1524145441,32426156
1524145441042532670,,1524145441,42532670
1524145441052660437,,1524145441,52660437
1524145441062722883,,1524145441,62722883
1524145441072795404,,1524145441,72795404
1524145441082869347,,1524145441,82869347
1524145441092962472,,1524145441,92962472
1524145441103084779,,1524145441,103084779
1524145441113144026,,1524145441,113144026
1524145441123250501,,1524145441,123250501
1524145441123250501,,1524145441,133341856
1524145441133341856,,1524145441,143422608
1524145441153496752,,1524145441,153496752
1524145441153496752,,1524145441,163568612
1524145441163568612,,1524145441,173627049
1524145441183723496,,1524145441,183723496
1524145441193847141,,1524145441,193847141
1524145441203988301,,1524145441,203988301
1524145441214121898,,1524145441,214121898
1524145441214121898,,1524145441,224267439
1524145441234343248,,1524145441,234343248
1524145441244464042,,1524145441,244464042
1524145441254586647,,1524145441,254586647
1524145441254586647,,1524145441,264671949
1524145441264671949,,1524145441,274769334
1524145441284853447,,1524145441,284853447
1524145441294913270,,1524145441,294913270
1524145441305016207,,1524145441,305016207
1524145441315103791,,1524145441,315103791
1524145441315103791,,1524145441,325199077
1524145441335282661,,1524145441,335282661
1524145441345376344,,1524145441,345376344
1524145441355465872,,1524145441,355465872
1524145441355465872,,1524145441,365547451
1524145441365547451,,1524145441,375608624
1524145441385681395,,1524145441,385681395
1524145441395750660,,1524145441,395750660
1524145441405834571,,1524145441,405834571
1524145441415929649,,1524145441,415929649
1524145441415929649,,1524145441,426076532
1524145441436149902,,1524145441,436149902
1524145441446222619,,1524145441,446222619
1524145441446222619,,1524145441,456315103
1524145441466399163,,1524145441,466399163
1524145441476502140,,1524145441,476502140
1524145441486590811,,1524145441,486590811
1524145441496678303,,1524145441,496678303
1524145441506764408,,1524145441,506764408
1524145441516872196,,1524145441,516872196
1524145441526948116,,1524145441,526948116
1524145441537042511,,1524145441,537042511
1524145441547133092,,1524145441,547133092
1524145441547133092,,1524145441,557256691
1524145441567338325,,1524145441,567338325
1524145441567338325,,1524145441,577448232
1524145441587503613,,1524145441,587503613
1524145441597590472,,1524145441,597590472
1524145441607656042,,1524145441,607656042
1524145441617747582,,1524145441,617747582
1524145441627816166,,1524145441,627816166
1524145441637886820,,1524145441,637886820
1524145441647968272,,1524145441,647968272
1524145441658030530,,1524145441,658030530
1524145441668093516,,1524145441,668093516
1524145441678163945,,1524145441,678163945
1524145441688236019,,1524145441,688236019
1524145441698323326,,1524145441,698323326
1524145441708396373,,1524145441,708396373
1524145441718523297,,1524145441,718523297
1524145441728597700,,1524145441,728597700
1524145441738670350,,1524145441,738670350
1524145441748766995,,1524145441,748766995
1524145441758869105,,1524145441,758869105
1524145441768954353,,1524145441,768954353
1524145441779018870,,1524145441,779018870
1524145441789115173,,1524145441,789115173
1524145441799194441,,1524145441,799194441
1524145441809257983,,1524145441,809257983
1524145441819345907,,1524145441,819345907
1524145441829405711,,1524145441,829405711
1524145441839475493,,1524145441,839475493
1524145441849534472,,1524145441,849534472
1524145441859669020,,1524145441,859669020
1524145441869745070,,1524145441,869745070
1524145441879802226,,1524145441,879802226
1524145441889927026,,1524145441,889927026
1524145441900051342,,1524145441,900051342
1524145441910168867,,1524145441,910168867
1524145441920315050,,1524145441,920315050
1524145441930462497,,1524145441,930462497
1524145441940542969,,1524145441,940542969
