rosbagTimestamp,northing,data,status,data,easting,data
1526640607246834647,,5548311.43984,,2,,7422571.7331
1526640607297073246,,5548311.43857,,2,,7422571.73117
1526640607347273800,,5548311.44041,,2,,7422571.73215
1526640607397372342,,5548311.43839,,2,,7422571.73081
1526640607447264442,,5548311.43878,,2,,7422571.72962
1526640607497237500,,5548311.43821,,2,,7422571.73045
1526640607547291966,,5548311.44024,,2,,7422571.73072
1526640607596660940,,5548311.43599,,2,,7422571.72994
1526640607647894991,,5548311.44098,,2,,7422571.73097
1526640607697107574,,5548311.44062,,2,,7422571.73037
1526640607747271261,,5548311.44045,,2,,7422571.72929
1526640607797049007,,5548311.43841,,2,,7422571.7295
1526640607847424932,,5548311.44119,,2,,7422571.72942
1526640607896885809,,5548311.44043,,2,,7422571.73048
1526640607947275600,,5548311.44211,,2,,7422571.72979
1526640607998151902,,5548311.44343,,2,,7422571.72838
1526640608046968825,,5548311.44433,,2,,7422571.72994
1526640608097366099,,5548311.44084,,2,,7422571.72798
1526640608147284735,,5548311.44377,,2,,7422571.73065
1526640608207294714,,5548311.43822,,2,,7422571.72974
1526640608246868517,,5548311.43747,,2,,7422571.73032
1526640608297249970,,5548311.43989,,2,,7422571.72976
1526640608347843537,,5548311.43766,,2,,7422571.7302
1526640608397524003,,5548311.43838,,2,,7422571.73153
1526640608446520143,,5548311.43597,,2,,7422571.73125
1526640608497053622,,5548311.4382,,2,,7422571.73129
1526640608547174731,,5548311.43636,,2,,7422571.72995
1526640608597160849,,5548311.43652,,2,,7422571.73186
1526640608648038887,,5548311.43837,,2,,7422571.73212
1526640608697478757,,5548311.43893,,2,,7422571.73189
1526640608747400631,,5548311.43726,,2,,7422571.73211
1526640608797245787,,5548311.43635,,2,,7422571.73042
1526640608847385611,,5548311.43764,,2,,7422571.73152
1526640608897027311,,5548311.43615,,2,,7422571.7315
1526640608947242699,,5548311.43799,,2,,7422571.7326
1526640608997725481,,5548311.43653,,2,,7422571.7309
1526640609047289733,,5548311.43762,,2,,7422571.73259
1526640609097109653,,5548311.43596,,2,,7422571.73173
1526640609147366521,,5548311.43986,,2,,7422571.73143
1526640609197544822,,5548311.43876,,2,,7422571.73106
1526640609247387383,,5548311.43948,,2,,7422571.73214
1526640609296906570,,5548311.44115,,2,,7422571.73193
1526640609347310059,,5548311.43728,,2,,7422571.73044
1526640609397269334,,5548311.43675,,2,,7422571.729
1526640609447013708,,5548311.43561,,2,,7422571.73029
1526640609499501121,,5548311.43544,,2,,7422571.72958
1526640609547093747,,5548311.43529,,2,,7422571.72731
1526640609600027220,,5548311.43693,,2,,7422571.72936
1526640609648952727,,5548311.43729,,2,,7422571.7296
1526640609696988170,,5548311.43602,,2,,7422571.72779
1526640609747634803,,5548311.43508,,2,,7422571.72862
1526640609797406735,,5548311.43604,,2,,7422571.72684
1526640609847634222,,5548311.43639,,2,,7422571.72792
1526640609897180849,,5548311.43713,,2,,7422571.72829
1526640609947115326,,5548311.43656,,2,,7422571.729
1526640609997872286,,5548311.43824,,2,,7422571.72807
1526640610047165797,,5548311.43619,,2,,7422571.72899
1526640610097640610,,5548311.4386,,2,,7422571.72902
1526640610147096847,,5548311.43805,,2,,7422571.72854
1526640610197137163,,5548311.4371,,2,,7422571.73008
1526640610246875841,,5548311.43416,,2,,7422571.72801
1526640610297024148,,5548311.43713,,2,,7422571.72829
1526640610347452569,,5548311.43694,,2,,7422571.72805
1526640610396952832,,5548311.43565,,2,,7422571.72755
1526640610447131526,,5548311.43916,,2,,7422571.72903
1526640610497196316,,5548311.43638,,2,,7422571.72852
1526640610547365733,,5548311.43602,,2,,7422571.72791
1526640610596962710,,5548311.43714,,2,,7422571.72757
1526640610647377675,,5548311.43861,,2,,7422571.72807
1526640610697080071,,5548311.4388,,2,,7422571.72831
1526640610747110927,,5548311.43601,,2,,7422571.72851
1526640610797130011,,5548311.43824,,2,,7422571.72807
1526640610847385206,,5548311.43953,,2,,7422571.72892
1526640610897427207,,5548311.43954,,2,,7422571.7282
1526640610947120985,,5548311.43933,,2,,7422571.72951
1526640610996444021,,5548311.43879,,2,,7422571.72867
1526640611046943371,,5548311.43845,,2,,7422571.72687
1526640611097218908,,5548311.43881,,2,,7422571.727
1526640611146606622,,5548311.43844,,2,,7422571.72747
1526640611196982032,,5548311.43955,,2,,7422571.72713
1526640611247078620,,5548311.43991,,2,,7422571.72845
1526640611296852298,,5548311.44085,,2,,7422571.72715
1526640611347020601,,5548311.44011,,2,,7422571.72702
1526640611402020184,,5548311.44251,,2,,7422571.72777
1526640611447802659,,5548311.43881,,2,,7422571.727
1526640611499235072,,5548311.44047,,2,,7422571.72786
1526640611546985008,,5548311.43993,,2,,7422571.72654
1526640611597522140,,5548311.44049,,2,,7422571.72667
1526640611647294828,,5548311.44233,,2,,7422571.72765
1526640611696773800,,5548311.44197,,2,,7422571.72645
1526640611747232003,,5548311.44178,,2,,7422571.72728
1526640611797437979,,5548311.444,,2,,7422571.72743
1526640611847303042,,5548311.44177,,2,,7422571.72764
1526640611897259553,,5548311.44235,,2,,7422571.72633
1526640611947241504,,5548311.44511,,2,,7422571.72781
1526640611997189200,,5548311.44383,,2,,7422571.72648
