rosbagTimestamp,northing,data,easting,data
1526291649369927917,,5548283.70015,,7422651.13971
1526291649419733615,,5548283.70088,,7422651.14032
1526291649470049516,,5548283.7033,,7422651.1394
1526291649519894850,,5548283.69978,,7422651.13911
1526291649569915814,,5548283.6983,,7422651.13909
1526291649619844276,,5548283.69978,,7422651.13911
1526291649669942627,,5548283.69998,,7422651.13863
1526291649719530674,,5548283.69905,,7422651.13886
1526291649770141727,,5548283.7011,,7422651.13781
1526291649819604462,,5548283.70034,,7422651.13888
1526291649870147523,,5548283.70091,,7422651.13841
1526291649919677428,,5548283.69942,,7422651.13839
1526291649970168734,,5548283.69999,,7422651.13744
1526291650019566214,,5548283.69924,,7422651.13826
1526291650069840932,,5548283.70217,,7422651.14093
1526291650119702266,,5548283.70403,,7422651.14072
1526291650169371932,,5548283.70253,,7422651.14177
1526291650219202718,,5548283.70401,,7422651.14144
1526291650269664681,,5548283.70124,,7422651.1408
1526291650319601590,,5548283.70328,,7422651.14131
1526291650369939346,,5548283.7018,,7422651.14081
1526291650419715728,,5548283.70403,,7422651.1406
1526291650470035506,,5548283.70253,,7422651.14129
1526291650519659014,,5548283.7044,,7422651.14061
1526291650569982111,,5548283.70347,,7422651.14083
1526291650624457750,,5548283.70273,,7422651.14034
1526291650669839074,,5548283.7031,,7422651.14035
1526291650719441371,,5548283.7044,,7422651.14025
1526291650769894580,,5548283.70459,,7422651.14001
1526291650820062516,,5548283.70309,,7422651.14106
1526291650870224900,,5548283.70254,,7422651.1407
1526291650919462920,,5548283.7031,,7422651.14047
1526291650970247029,,5548283.70403,,7422651.14036
1526291651019603651,,5548283.70142,,7422651.14116
1526291651070078278,,5548283.70181,,7422651.14033
1526291651118861446,,5548283.70218,,7422651.13998
1526291651169562377,,5548283.7005,,7422651.14115
1526291651219258371,,5548283.70142,,7422651.14128
1526291651270008934,,5548283.70032,,7422651.14031
1526291651319352621,,5548283.70309,,7422651.14106
1526291651369679031,,5548283.7055,,7422651.1411
1526291651419703184,,5548283.70252,,7422651.14249
1526291651469866571,,5548283.70159,,7422651.14224
1526291651519600136,,5548283.70179,,7422651.14128
1526291651569602547,,5548283.70198,,7422651.14105
1526291651619210286,,5548283.70235,,7422651.14129
1526291651670153948,,5548283.70029,,7422651.14269
1526291651719124676,,5548283.70141,,7422651.14199
1526291651769833130,,5548283.70271,,7422651.14189
1526291651819251038,,5548283.70197,,7422651.14153
1526291651869894104,,5548283.70216,,7422651.14177
1526291651919495329,,5548283.70196,,7422651.14236
1526291651969785817,,5548283.69954,,7422651.14292
1526291652019784541,,5548283.70103,,7422651.1427
1526291652070043541,,5548283.70105,,7422651.14151
1526291652119774943,,5548283.70308,,7422651.14166
1526291652169566875,,5548283.70289,,7422651.14202
1526291652219473811,,5548283.70383,,7422651.14119
1526291652269908161,,5548283.70105,,7422651.14163
1526291652319449441,,5548283.70403,,7422651.1406
1526291652369745575,,5548283.7016,,7422651.14176
1526291652419297427,,5548283.70086,,7422651.14163
1526291652469516146,,5548283.70197,,7422651.14153
1526291652519518540,,5548283.70012,,7422651.14186
1526291652574567954,,5548283.70255,,7422651.14046
1526291652619602534,,5548283.70197,,7422651.14176
1526291652669617151,,5548283.70106,,7422651.1408
1526291652719672177,,5548283.69957,,7422651.14113
1526291652769764597,,5548283.69993,,7422651.14161
1526291652820151639,,5548283.70104,,7422651.14175
1526291652869578315,,5548283.69938,,7422651.14125
1526291652919299363,,5548283.70067,,7422651.14163
1526291652969887384,,5548283.70012,,7422651.14162
1526291653019167179,,5548283.69863,,7422651.14207
1526291653069420606,,5548283.70143,,7422651.14056
1526291653119179454,,5548283.6979,,7422651.14135
1526291653169863711,,5548283.69977,,7422651.14018
1526291653219253679,,5548283.69771,,7422651.14134
1526291653269831717,,5548283.69791,,7422651.14027
1526291653319115158,,5548283.70105,,7422651.14151
1526291653369113852,,5548283.7014,,7422651.14247
1526291653418704684,,5548283.70251,,7422651.14261
1526291653469620209,,5548283.70345,,7422651.14179
1526291653519832351,,5548283.70215,,7422651.14189
1526291653569556310,,5548283.699,,7422651.14208
1526291653619719222,,5548283.70123,,7422651.1414
1526291653669753773,,5548283.70122,,7422651.14235
1526291653719237624,,5548283.70086,,7422651.14139
1526291653769161857,,5548283.7005,,7422651.14067
1526291653819364865,,5548283.70308,,7422651.14178
1526291653869888080,,5548283.69883,,7422651.14112
1526291653919644956,,5548283.70254,,7422651.14106
1526291653968745524,,5548283.70143,,7422651.14092
1526291654018921820,,5548283.70088,,7422651.14055
1526291654069868881,,5548283.70032,,7422651.14055
1526291654119035640,,5548283.70106,,7422651.14068
1526291654169350101,,5548283.70274,,7422651.13951
1526291654219143150,,5548283.70107,,7422651.1402
1526291654269669546,,5548283.7018,,7422651.14093
1526291654319290494,,5548283.70144,,7422651.13985
1526291654369560906,,5548283.70312,,7422651.13927
1526291654419902537,,5548283.7033,,7422651.13928
1526291654469512388,,5548283.70182,,7422651.13914
1526291654519233153,,5548283.70199,,7422651.14009
1526291654571323944,,5548283.70145,,7422651.13913
1526291654619189030,,5548283.70088,,7422651.14008
1526291654669770510,,5548283.70369,,7422651.13845
1526291654719166831,,5548283.70109,,7422651.13889
1526291654769578539,,5548283.70238,,7422651.13879
1526291654820289443,,5548283.70221,,7422651.13795
1526291654869588108,,5548283.70128,,7422651.13817
1526291654919539606,,5548283.69979,,7422651.13875
1526291654969325721,,5548283.70295,,7422651.13796
1526291655019139934,,5548283.69869,,7422651.13802
1526291655069594951,,5548283.70035,,7422651.13828
1526291655119225782,,5548283.70332,,7422651.13808
1526291655169404680,,5548283.69887,,7422651.1385
1526291655218778593,,5548283.70056,,7422651.13697
1526291655274952210,,5548283.70167,,7422651.13663
1526291655319305644,,5548283.70086,,7422651.14151
1526291655369612985,,5548283.70291,,7422651.14094
1526291655419392444,,5548283.70161,,7422651.1414
1526291655469700198,,5548283.70273,,7422651.14046
1526291655519156615,,5548283.70198,,7422651.14081
1526291655569473709,,5548283.70126,,7422651.13972
1526291655619414685,,5548283.70327,,7422651.14142
1526291655669428995,,5548283.7031,,7422651.14059
1526291655719052133,,5548283.70144,,7422651.1402
1526291655769455657,,5548283.70087,,7422651.14091
1526291655819328124,,5548283.7007,,7422651.13984
1526291655869893512,,5548283.70161,,7422651.14092
1526291655919374614,,5548283.70293,,7422651.13939
1526291655969559955,,5548283.69847,,7422651.14028
1526291656018709589,,5548283.70127,,7422651.13913
1526291656069997990,,5548283.70072,,7422651.13864
1526291656119174589,,5548283.70308,,7422651.14178
1526291656168765010,,5548283.70124,,7422651.14104
1526291656218958374,,5548283.70068,,7422651.14115
1526291656269593690,,5548283.7018,,7422651.14105
1526291656319040078,,5548283.70087,,7422651.14079
1526291656369727168,,5548283.70013,,7422651.14102
1526291656418866990,,5548283.70161,,7422651.1408
1526291656469395196,,5548283.70105,,7422651.14163
1526291656519180783,,5548283.7018,,7422651.14105
1526291656573146911,,5548283.69921,,7422651.14065
1526291656619115021,,5548283.69977,,7422651.1403
1526291656669587901,,5548283.69938,,7422651.14137
1526291656719332990,,5548283.69901,,7422651.14112
1526291656769602329,,5548283.70051,,7422651.14031
1526291656819626709,,5548283.69977,,7422651.1403
1526291656869822549,,5548283.69809,,7422651.14099
1526291656919351172,,5548283.69994,,7422651.1409
1526291656969747966,,5548283.69716,,7422651.14086
1526291657019370998,,5548283.70069,,7422651.14043
1526291657069564587,,5548283.69883,,7422651.14088
1526291657119084662,,5548283.69754,,7422651.14015
1526291657169688575,,5548283.6992,,7422651.14077
1526291657219304565,,5548283.69865,,7422651.14028
1526291657268897489,,5548283.69866,,7422651.13969
1526291657319165233,,5548283.69939,,7422651.14053
1526291657369567621,,5548283.70383,,7422651.14107
1526291657419539173,,5548283.70328,,7422651.14095
1526291657469587351,,5548283.70217,,7422651.14081
1526291657519139195,,5548283.70309,,7422651.14118
1526291657569636886,,5548283.70162,,7422651.14045
1526291657619278617,,5548283.70087,,7422651.14091
1526291657669014509,,5548283.70235,,7422651.14141
1526291657719036698,,5548283.69995,,7422651.14054
1526291657769570484,,5548283.70219,,7422651.13938
1526291657819174692,,5548283.70143,,7422651.14092
1526291657869187392,,5548283.69995,,7422651.1403
1526291657919269647,,5548283.70032,,7422651.14067
1526291657969350937,,5548283.70014,,7422651.13995
1526291658018907606,,5548283.69975,,7422651.14125
1526291658069165623,,5548283.69921,,7422651.14041
1526291658123071885,,5548283.69864,,7422651.141
1526291658179443059,,5548283.70309,,7422651.14142
1526291658218462510,,5548283.70196,,7422651.14272
1526291658269269426,,5548283.70213,,7422651.14332
1526291658319152629,,5548283.70178,,7422651.14212
1526291658369296379,,5548283.7016,,7422651.14176
1526291658418681799,,5548283.70177,,7422651.14283
1526291658469475168,,5548283.70215,,7422651.14248
1526291658519302111,,5548283.70104,,7422651.14211
1526291658570135338,,5548283.6988,,7422651.14279
1526291658619024936,,5548283.7003,,7422651.14162
1526291658669666105,,5548283.70234,,7422651.14189
1526291658718985982,,5548283.7016,,7422651.14176
1526291658769245645,,5548283.69993,,7422651.14173
1526291658819428996,,5548283.69974,,7422651.14209
1526291658869663351,,5548283.70085,,7422651.14246
1526291658918650290,,5548283.70086,,7422651.14187
1526291658969152321,,5548283.7016,,7422651.14188
1526291659019264107,,5548283.70011,,7422651.14221
1526291659069210837,,5548283.70086,,7422651.14163
1526291659118887036,,5548283.70068,,7422651.14139
1526291659168622907,,5548283.69918,,7422651.14244
1526291659219086193,,5548283.69994,,7422651.1415
1526291659269478731,,5548283.69937,,7422651.14196
1526291659319428549,,5548283.70567,,7422651.14206
1526291659369192221,,5548283.7066,,7422651.14183
1526291659419170740,,5548283.70458,,7422651.14073
1526291659469601628,,5548283.70475,,7422651.14216
1526291659519341044,,5548283.70344,,7422651.14262
1526291659569314997,,5548283.70548,,7422651.14253
1526291659619316855,,5548283.7053,,7422651.14253
1526291659669650243,,5548283.70549,,7422651.14229
1526291659719216855,,5548283.70511,,7422651.14253
1526291659769486521,,5548283.70438,,7422651.14168
1526291659819143306,,5548283.70511,,7422651.14253
1526291659869363108,,5548283.70475,,7422651.14168
1526291659919271032,,5548283.70548,,7422651.14265
1526291659969293107,,5548283.70381,,7422651.14286
1526291660019224892,,5548283.70494,,7422651.14157
1526291660070892020,,5548283.70381,,7422651.14263
1526291660119151493,,5548283.70567,,7422651.14218
1526291660169203363,,5548283.70474,,7422651.14276
1526291660218973492,,5548283.70623,,7422651.1423
1526291660269543940,,5548283.70587,,7422651.14158
1526291660318670352,,5548283.70697,,7422651.14231
1526291660369166840,,5548283.70567,,7422651.14253
1526291660418945364,,5548283.70493,,7422651.1424
1526291660469113268,,5548283.70567,,7422651.14229
1526291660518805570,,5548283.70531,,7422651.14157
1526291660571448272,,5548283.70734,,7422651.14196
1526291660618856000,,5548283.70604,,7422651.1423
1526291660670093439,,5548283.70569,,7422651.14122
1526291660718524357,,5548283.70772,,7422651.14185
1526291660769156620,,5548283.70512,,7422651.14181
1526291660818995720,,5548283.70492,,7422651.14264
1526291660869423775,,5548283.70549,,7422651.1417
1526291660918878725,,5548283.70605,,7422651.1417
1526291660969468349,,5548283.70829,,7422651.14102
1526291661018312551,,5548283.70531,,7422651.14145
1526291661068847529,,5548283.70512,,7422651.14169
1526291661118589736,,5548283.70493,,7422651.14205
1526291661169154593,,5548283.70586,,7422651.14206
1526291661218378383,,5548283.707,,7422651.14028
1526291661268575853,,5548283.70381,,7422651.14263
1526291661319246467,,5548283.70603,,7422651.14278
1526291661369372420,,5548283.70657,,7422651.1441
1526291661419191245,,5548283.70473,,7422651.143
1526291661469368743,,5548283.70677,,7422651.14338
1526291661519037868,,5548283.70602,,7422651.14373
1526291661569737667,,5548283.70749,,7422651.14447
1526291661619117734,,5548283.70473,,7422651.143
1526291661669220688,,5548283.70658,,7422651.14362
1526291661718715708,,5548283.70769,,7422651.1434
1526291661768962906,,5548283.70305,,7422651.14381
1526291661818872525,,5548283.70473,,7422651.14336
1526291661869404628,,5548283.70602,,7422651.14361
1526291661919032191,,5548283.70658,,7422651.14374
1526291661969319454,,5548283.70435,,7422651.14371
1526291662018942056,,5548283.70678,,7422651.14279
1526291662069442149,,5548283.7062,,7422651.14385
1526291662118696950,,5548283.70305,,7422651.14381
1526291662169037662,,5548283.70381,,7422651.1431
1526291662218818563,,5548283.70361,,7422651.14346
1526291662269348030,,5548283.7038,,7422651.14322
1526291662319088114,,5548283.70379,,7422651.14382
1526291662369307247,,5548283.70305,,7422651.14393
1526291662419120002,,5548283.70342,,7422651.14417
1526291662469286833,,5548283.70362,,7422651.1431
1526291662519156355,,5548283.7038,,7422651.14334
1526291662569333543,,5548283.70343,,7422651.1431
1526291662619185075,,5548283.70455,,7422651.14299
1526291662669458604,,5548283.70398,,7422651.14358
1526291662719339100,,5548283.70436,,7422651.14299
1526291662769601796,,5548283.70417,,7422651.14323
1526291662819572154,,5548283.70399,,7422651.14287
1526291662869263850,,5548283.70473,,7422651.14347
1526291662919120957,,5548283.70418,,7422651.14275
1526291662969268175,,5548283.70455,,7422651.14288
1526291663018981457,,5548283.7027,,7422651.14285
1526291663069482212,,5548283.70418,,7422651.14251
1526291663119043031,,5548283.70511,,7422651.14241
1526291663169084503,,5548283.70566,,7422651.14289
1526291663218646322,,5548283.70269,,7422651.14297
1526291663269230510,,5548283.70326,,7422651.1425
1526291663318906821,,5548283.70771,,7422651.1422
1526291663368937791,,5548283.70474,,7422651.1424
1526291663419140172,,5548283.70735,,7422651.14184
1526291663469348318,,5548283.70641,,7422651.14231
1526291663518671232,,5548283.70696,,7422651.14279
1526291663569198829,,5548283.70753,,7422651.1422
1526291663619359213,,5548283.70511,,7422651.14253
1526291663669279778,,5548283.70771,,7422651.1422
1526291663718441030,,5548283.70771,,7422651.14244
1526291663769447132,,5548283.70586,,7422651.14194
1526291663818764293,,5548283.70734,,7422651.14244
1526291663869062672,,5548283.70697,,7422651.14255
1526291663918753697,,5548283.70735,,7422651.1416
1526291663968985902,,5548283.70548,,7422651.14253
1526291664019396815,,5548283.70716,,7422651.1416
1526291664069275318,,5548283.70716,,7422651.14196
1526291664119342633,,5548283.7051,,7422651.14312
1526291664169067033,,5548283.70754,,7422651.14149
1526291664218530424,,5548283.7051,,7422651.14312
1526291664268525461,,5548283.70456,,7422651.14192
1526291664318665865,,5548283.70603,,7422651.14325
1526291664368934197,,5548283.7053,,7422651.14205
1526291664418772223,,5548283.70475,,7422651.1418
1526291664469307779,,5548283.70438,,7422651.14216
1526291664518429424,,5548283.7066,,7422651.14243
1526291664571164485,,5548283.70658,,7422651.14326
1526291664618881191,,5548283.70511,,7422651.14229
1526291664669280516,,5548283.70642,,7422651.14159
1526291664719089008,,5548283.70659,,7422651.14267
1526291664768869845,,5548283.70715,,7422651.14267
1526291664819292135,,5548283.70641,,7422651.14219
1526291664869017690,,5548283.7053,,7422651.14241
1526291664918762043,,5548283.70733,,7422651.14268
1526291664968831222,,5548283.70624,,7422651.14171
1526291665018805095,,5548283.70678,,7422651.14231
1526291665068936533,,5548283.7064,,7422651.14302
1526291665118645411,,5548283.70679,,7422651.14207
1526291665168357031,,5548283.70548,,7422651.14277
1526291665218780911,,5548283.70734,,7422651.1422
1526291665268797879,,5548283.70714,,7422651.14303
1526291665321157989,,5548283.70752,,7422651.1428
1526291665368961259,,5548283.70864,,7422651.14246
1526291665418423907,,5548283.70975,,7422651.14223
1526291665468816383,,5548283.70901,,7422651.14198
1526291665518665011,,5548283.70808,,7422651.14221
1526291665568869112,,5548283.70957,,7422651.14223
1526291665618784960,,5548283.70919,,7422651.14282
1526291665669001973,,5548283.70882,,7422651.14234
1526291665718746040,,5548283.70882,,7422651.14282
1526291665768928235,,5548283.70955,,7422651.14331
1526291665818898145,,5548283.70938,,7422651.14211
1526291665868839884,,5548283.70881,,7422651.14306
1526291665918521494,,5548283.71068,,7422651.14237
1526291665968476025,,5548283.70899,,7422651.1433
1526291666018900561,,5548283.70845,,7422651.14269
1526291666068519731,,5548283.70808,,7422651.14209
1526291666119145456,,5548283.70973,,7422651.14355
1526291666168980643,,5548283.70657,,7422651.14398
1526291666218492927,,5548283.70565,,7422651.14349
1526291666268497555,,5548283.70825,,7422651.14353
1526291666318533030,,5548283.70695,,7422651.14327
1526291666368838240,,5548283.70788,,7422651.14328
1526291666418579248,,5548283.70806,,7422651.14376
1526291666468715745,,5548283.70862,,7422651.14341
1526291666519216809,,5548283.7077,,7422651.14328
1526291666568915554,,5548283.70621,,7422651.14373
1526291666618731573,,5548283.70826,,7422651.14293
1526291666668809491,,5548283.70807,,7422651.1434
1526291666718283450,,5548283.70919,,7422651.14282
1526291666768510293,,5548283.70826,,7422651.14305
1526291666819092102,,5548283.70807,,7422651.14305
1526291666868870843,,5548283.7103,,7422651.14284
1526291666918773469,,5548283.70993,,7422651.14259
1526291666968803438,,5548283.70825,,7422651.14341
1526291667018291918,,5548283.709,,7422651.1427
1526291667068983080,,5548283.70881,,7422651.14306
1526291667118335484,,5548283.70975,,7422651.14235
1526291667168817171,,5548283.70882,,7422651.14234
1526291667218252597,,5548283.70844,,7422651.14293
1526291667268339908,,5548283.7092,,7422651.14151
1526291667318424036,,5548283.70787,,7422651.14424
1526291667368552262,,5548283.70918,,7422651.1433
1526291667418429097,,5548283.70956,,7422651.14235
1526291667468925633,,5548283.70918,,7422651.14318
1526291667518431386,,5548283.71031,,7422651.142
1526291667568707744,,5548283.7092,,7422651.14211
1526291667618083633,,5548283.71047,,7422651.14344
1526291667668423417,,5548283.71143,,7422651.14178
1526291667718319380,,5548283.71031,,7422651.142
1526291667769182929,,5548283.70974,,7422651.14271
1526291667818590635,,5548283.7105,,7422651.14165
1526291667868848830,,5548283.7105,,7422651.14189
1526291667918375557,,5548283.71088,,7422651.14094
1526291667968538468,,5548283.71291,,7422651.14144
1526291668018723931,,5548283.71051,,7422651.14105
1526291668068738719,,5548283.71144,,7422651.14095
1526291668119065170,,5548283.70792,,7422651.1403
1526291668168108946,,5548283.70809,,7422651.14149
1526291668218406255,,5548283.70867,,7422651.13971
1526291668268815342,,5548283.70829,,7422651.1409
1526291668318352480,,5548283.70941,,7422651.13996
1526291668368535103,,5548283.7081,,7422651.14114
1526291668418638909,,5548283.70773,,7422651.14089
1526291668468853170,,5548283.70904,,7422651.14043
1526291668518156160,,5548283.70774,,7422651.14053
1526291668568692239,,5548283.7098,,7422651.13889
1526291668618434927,,5548283.70906,,7422651.139
1526291668668778485,,5548283.70924,,7422651.13924
1526291668717986851,,5548283.71016,,7422651.13938
1526291668768502382,,5548283.7111,,7422651.13891
1526291668819109059,,5548283.70795,,7422651.13851
1526291668868457100,,5548283.70961,,7422651.13925
1526291668918195716,,5548283.70812,,7422651.13947
1526291668968460248,,5548283.70999,,7422651.13842
1526291669018320476,,5548283.70905,,7422651.13972
1526291669068390050,,5548283.70925,,7422651.13829
1526291669118362866,,5548283.70944,,7422651.13805
1526291669168264680,,5548283.70814,,7422651.13851
1526291669218128642,,5548283.71092,,7422651.13855
1526291669272115433,,5548283.70926,,7422651.13793
1526291669318602266,,5548283.70551,,7422651.14038
1526291669368789411,,5548283.70608,,7422651.13932
1526291669418640997,,5548283.707,,7422651.14005
1526291669468322261,,5548283.70664,,7422651.13956
1526291669518388413,,5548283.70943,,7422651.13901
1526291669568321112,,5548283.70646,,7422651.1392
1526291669618213775,,5548283.70794,,7422651.13934
1526291669668716931,,5548283.70739,,7422651.13862
1526291669718512514,,5548283.70887,,7422651.13888
1526291669768271146,,5548283.70925,,7422651.13865
1526291669818565686,,5548283.70703,,7422651.13778
1526291669868719250,,5548283.70925,,7422651.13829
1526291669918351856,,5548283.70945,,7422651.13769
1526291669968112959,,5548283.70944,,7422651.13781
1526291670017875552,,5548283.70945,,7422651.13758
1526291670068719009,,5548283.70928,,7422651.13662
1526291670118143840,,5548283.70473,,7422651.143
1526291670168239706,,5548283.70772,,7422651.14137
1526291670218253757,,5548283.70679,,7422651.14207
1526291670267732453,,5548283.70734,,7422651.1422
1526291670318393395,,5548283.70661,,7422651.14123
1526291670368434842,,5548283.7081,,7422651.14066
1526291670418127175,,5548283.70624,,7422651.14159
1526291670468173480,,5548283.70735,,7422651.14124
1526291670518417216,,5548283.70903,,7422651.14067
1526291670568732549,,5548283.70717,,7422651.14088
1526291670618048052,,5548283.70811,,7422651.14042
1526291670668686284,,5548283.71107,,7422651.14046
1526291670721109194,,5548283.71163,,7422651.14059
1526291670768646139,,5548283.70793,,7422651.13994
1526291670818711314,,5548283.70904,,7422651.14008
1526291670868522208,,5548283.71053,,7422651.1395
1526291670918479128,,5548283.70924,,7422651.13936
1526291670968464680,,5548283.71072,,7422651.1395
1526291671018224642,,5548283.70905,,7422651.13936
1526291671068234102,,5548283.70885,,7422651.14043
1526291671117825401,,5548283.70813,,7422651.13911
1526291671167910459,,5548283.71239,,7422651.13905
1526291671217844168,,5548283.70924,,7422651.13889
1526291671268260105,,5548283.70942,,7422651.13937
1526291671318442806,,5548283.71183,,7422651.13928
1526291671368400692,,5548283.71052,,7422651.14046
1526291671418516476,,5548283.71182,,7422651.14035
1526291671468252685,,5548283.71072,,7422651.13915
1526291671518607344,,5548283.71351,,7422651.13835
1526291671568537017,,5548283.71127,,7422651.13987
1526291671618494803,,5548283.71425,,7422651.13908
1526291671668706022,,5548283.71222,,7422651.13797
1526291671717923159,,5548283.71258,,7422651.13905
1526291671768195326,,5548283.71425,,7422651.13884
1526291671818469556,,5548283.71276,,7422651.13894
1526291671868459429,,5548283.715,,7422651.13849
1526291671918469847,,5548283.71407,,7422651.13812
1526291671968469877,,5548283.71426,,7422651.13824
1526291672018874351,,5548283.71464,,7422651.13765
1526291672068263531,,5548283.71389,,7422651.13788
1526291672118536301,,5548283.71352,,7422651.13823
1526291672168147348,,5548283.71502,,7422651.13694
1526291672217999637,,5548283.71484,,7422651.13658
1526291672268043465,,5548283.71315,,7422651.13787
1526291672318058729,,5548283.7139,,7422651.1374
1526291672368401195,,5548283.71483,,7422651.13682
1526291672418126722,,5548283.71354,,7422651.1368
1526291672468848889,,5548283.71484,,7422651.13658
1526291672518645399,,5548283.71447,,7422651.13645
1526291672569714058,,5548283.71278,,7422651.13762
1526291672618431000,,5548283.71725,,7422651.13649
1526291672668382553,,5548283.71688,,7422651.13637
1526291672717970475,,5548283.71482,,7422651.13801
1526291672767969745,,5548283.71632,,7422651.13684
1526291672818546927,,5548283.71558,,7422651.13647
1526291672868187385,,5548283.71464,,7422651.13717
1526291672918269123,,5548283.71893,,7422651.13545
1526291672968357898,,5548283.71578,,7422651.13588
1526291673018126681,,5548283.71148,,7422651.13832
1526291673068100065,,5548283.7137,,7422651.13835
1526291673118286428,,5548283.71054,,7422651.1389
1526291673168241951,,5548283.71147,,7422651.1388
1526291673218640492,,5548283.71166,,7422651.1382
1526291673267972140,,5548283.71407,,7422651.13872
1526291673318335007,,5548283.71259,,7422651.13822
1526291673368227900,,5548283.71352,,7422651.13799
1526291673418481846,,5548283.71314,,7422651.13835
1526291673468391995,,5548283.71426,,7422651.138
1526291673518718058,,5548283.71314,,7422651.13846
1526291673568174408,,5548283.71372,,7422651.13704
1526291673618112711,,5548283.71334,,7422651.13775
1526291673668003389,,5548283.71743,,7422651.13709
1526291673717823263,,5548283.71298,,7422651.13667
1526291673767831652,,5548283.71316,,7422651.13691
1526291673818392579,,5548283.70757,,7422651.13886
1526291673868169103,,5548283.70998,,7422651.13925
1526291673918259507,,5548283.70833,,7422651.13768
1526291673968407976,,5548283.70889,,7422651.13781
1526291674018813266,,5548283.71036,,7422651.1383
1526291674068785403,,5548283.71094,,7422651.13664
1526291674118477287,,5548283.70846,,7422651.14186
1526291674167981622,,5548283.70845,,7422651.14222
1526291674217721748,,5548283.7079,,7422651.14209
1526291674267594939,,5548283.70809,,7422651.14149
1526291674318308840,,5548283.70901,,7422651.14198
1526291674368076098,,5548283.70902,,7422651.14127
1526291674418074722,,5548283.70735,,7422651.14136
1526291674468418350,,5548283.70904,,7422651.14043
1526291674518173194,,5548283.70791,,7422651.14125
1526291674568112268,,5548283.70735,,7422651.14136
1526291674618813439,,5548283.71089,,7422651.1407
1526291674668258783,,5548283.70886,,7422651.13983
1526291674718289705,,5548283.70885,,7422651.14031
1526291674767980096,,5548283.7109,,7422651.13974
1526291674818991027,,5548283.70997,,7422651.14021
1526291674868347090,,5548283.70942,,7422651.13972
1526291674918266834,,5548283.71145,,7422651.14035
1526291674968100451,,5548283.70905,,7422651.13912
1526291675018374489,,5548283.71129,,7422651.13868
1526291675068534229,,5548283.71147,,7422651.13892
1526291675118120003,,5548283.70924,,7422651.13889
1526291675168086872,,5548283.71054,,7422651.13867
1526291675218298957,,5548283.7098,,7422651.13854
1526291675268216242,,5548283.7113,,7422651.13748
1526291675318244037,,5548283.71184,,7422651.13868
1526291675368027643,,5548283.71092,,7422651.13807
1526291675418543375,,5548283.71185,,7422651.13785
1526291675468106444,,5548283.71242,,7422651.13714
1526291675518327662,,5548283.71186,,7422651.13713
1526291675568464059,,5548283.71296,,7422651.1381
1526291675618249474,,5548283.71092,,7422651.13795
1526291675667936016,,5548283.7139,,7422651.13716
1526291675718858355,,5548283.71372,,7422651.13692
1526291675767994502,,5548283.71056,,7422651.13723
1526291675818056746,,5548283.7128,,7422651.13643
1526291675868539172,,5548283.71072,,7422651.13903
1526291675918147458,,5548283.70737,,7422651.14005
1526291675968058458,,5548283.70831,,7422651.13959
1526291676018555697,,5548283.71035,,7422651.1395
1526291676068067891,,5548283.70923,,7422651.13996
1526291676121263528,,5548283.7072,,7422651.13933
1526291676167364697,,5548283.7092,,7422651.14163
1526291676217967556,,5548283.70808,,7422651.14269
1526291676268193600,,5548283.70902,,7422651.14163
1526291676317642669,,5548283.7092,,7422651.14187
1526291676367862171,,5548283.70753,,7422651.1422
1526291676418075911,,5548283.70624,,7422651.14123
1526291676468095342,,5548283.70901,,7422651.14198
1526291676518000939,,5548283.70883,,7422651.14186
1526291676568358010,,5548283.70698,,7422651.14184
1526291676617890575,,5548283.70883,,7422651.14162
1526291676667466067,,5548283.70773,,7422651.14113
1526291676717619211,,5548283.70717,,7422651.14112
1526291676767589594,,5548283.70792,,7422651.14089
1526291676818811528,,5548283.70753,,7422651.14161
1526291676868025427,,5548283.70717,,7422651.14124
1526291676918064413,,5548283.70755,,7422651.14089
1526291676967816411,,5548283.70661,,7422651.14147
1526291677017998372,,5548283.70717,,7422651.14136
1526291677068261215,,5548283.70996,,7422651.14057
1526291677117768482,,5548283.70587,,7422651.14146
1526291677167982910,,5548283.70624,,7422651.14171
1526291677218430810,,5548283.70626,,7422651.14004
1526291677267860359,,5548283.70753,,7422651.14196
1526291677327929938,,5548283.70401,,7422651.14191
1526291677367844374,,5548283.7053,,7422651.14265
1526291677418284617,,5548283.70307,,7422651.14261
1526291677467837089,,5548283.704,,7422651.14251
1526291677518333206,,5548283.70362,,7422651.14286
1526291677567970997,,5548283.70381,,7422651.14275
1526291677618374334,,5548283.70437,,7422651.1424
1526291677667952255,,5548283.70382,,7422651.14203
1526291677718081098,,5548283.70678,,7422651.14255
1526291677768068585,,5548283.70177,,7422651.14283
1526291677817606323,,5548283.70493,,7422651.14205
1526291677867754493,,5548283.70379,,7422651.14418
1526291677918193813,,5548283.70363,,7422651.1425
1526291677967947354,,5548283.70456,,7422651.14228
1526291678018004242,,5548283.70457,,7422651.14168
1526291678068877094,,5548283.70343,,7422651.1431
1526291678117697501,,5548283.70752,,7422651.14292
1526291678167946209,,5548283.70751,,7422651.14328
1526291678218184117,,5548283.70678,,7422651.14231
1526291678267557960,,5548283.70733,,7422651.14268
1526291678318044923,,5548283.70752,,7422651.14268
1526291678368213207,,5548283.70844,,7422651.14281
1526291678417687116,,5548283.70583,,7422651.14409
1526291678468421881,,5548283.7077,,7422651.14316
