rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,\ 0)\nRotation (RPY),file,function,line,topics
1524057156486734336,,77,,1524057156,486290088,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8128271978501655504)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057156529034052,,78,,1524057156,528680854,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057157486493302,,79,,1524057157,486198918,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.81290548876932478)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057158486596407,,80,,1524057158,486267226,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8128730543938769149)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057158532897285,,81,,1524057158,532564161,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057159486712441,,82,,1524057159,486254120,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8128508013731801096)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057160486708396,,83,,1524057160,486302211,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8128612782855544339)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057160536848676,,84,,1524057160,536534119,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057161486695869,,85,,1524057161,486261560,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.812820716211973826)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057162486570108,,86,,1524057162,486267710,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.812851624598608824)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057162540602682,,87,,1524057162,540294277,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057163486633666,,88,,1524057163,486300998,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8129636650707714463)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057164486593067,,89,,1524057164,486308912,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8129623586711893779)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057164545226457,,90,,1524057164,544803927,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057165486745437,,91,,1524057165,486307805,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8128433864629311945)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057166486643584,,92,,1524057166,486275161,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8126414567224631291)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057166550651120,,93,,1524057166,550392291,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057167486461411,,94,,1524057167,486172134,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8114505657438777497)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057168486491685,,95,,1524057168,486184546,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8100948573168387234)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057168553788593,,96,,1524057168,553502676,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057169486597138,,97,,1524057169,486212120,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8296755241902780131)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057170486612868,,98,,1524057170,486221309,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.7935162609974049097)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057170555408634,,99,,1524057170,555047766,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057171486612327,,100,,1524057171,486217870,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.2034375243132173772)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057172486661749,,101,,1524057172,486229331,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -0.92100231614675598379)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057172557831912,,102,,1524057172,557556914,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057173486760253,,103,,1524057173,486287873,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -0.880201478650926461)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057174486711076,,104,,1524057174,486338452,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -0.87631136949001353642)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057174560679862,,105,,1524057174,560329842,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057175486798833,,106,,1524057175,486332188,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -0.89336647519678091811)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057176486624951,,107,,1524057176,486272507,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.0114607500043508725)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057176564115073,,108,,1524057176,563757753,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057177486727078,,109,,1524057177,486293548,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.277315193089505474)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057178486621186,,110,,1524057178,486289652,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.5395218250400528603)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057178566822653,,111,,1524057178,566532285,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057179486532061,,112,,1524057179,486220977,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.7534146292091341568)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057180486571794,,113,,1524057180,486247050,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8474400889373299162)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057180570230543,,114,,1524057180,569900053,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057181486593080,,115,,1524057181,486269460,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8329061067292213849)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057182486637847,,116,,1524057182,486294098,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.8336448712069639555)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057182573619948,,117,,1524057182,573365459,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1524057183486664988,,118,,1524057183,486291816,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.7410555519337449493)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1524057184486603459,,119,,1524057184,486248011,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, 0, -1.9269484653523620832)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
