rosbagTimestamp,clock,secs,nsecs
1524145438660219897,,1524145438,660219897
1524145438660219897,,1524145438,660219897
1524145438660219897,,1524145438,660219897
1524145438660689078,,1524145438,660689078
1524145438670758344,,1524145438,670758344
1524145438670758344,,1524145438,680818040
1524145438690877748,,1524145438,690877748
1524145438700937502,,1524145438,700937502
1524145438711000377,,1524145438,711000377
1524145438721064531,,1524145438,721064531
1524145438731133661,,1524145438,731133661
1524145438741203364,,1524145438,741203364
1524145438751263758,,1524145438,751263758
1524145438761321891,,1524145438,761321891
1524145438771379557,,1524145438,771379557
1524145438781440717,,1524145438,781440717
1524145438791513392,,1524145438,791513392
1524145438801572410,,1524145438,801572410
1524145438801572410,,1524145438,811633110
1524145438821700717,,1524145438,821700717
1524145438831769106,,1524145438,831769106
1524145438841860895,,1524145438,841860895
1524145438851957473,,1524145438,851957473
1524145438862042625,,1524145438,862042625
1524145438872123202,,1524145438,872123202
1524145438882232233,,1524145438,882232233
1524145438892294323,,1524145438,892294323
1524145438902351813,,1524145438,902351813
1524145438912455708,,1524145438,912455708
1524145438922525508,,1524145438,922525508
1524145438932631869,,1524145438,932631869
1524145438932631869,,1524145438,942733707
1524145438952827637,,1524145438,952827637
1524145438962980265,,1524145438,962980265
1524145438973076720,,1524145438,973076720
1524145438983171528,,1524145438,983171528
1524145438983171528,,1524145438,993270632
1524145439003339264,,1524145439,3339264
1524145439003339264,,1524145439,13426293
1524145439013426293,,1524145439,23514393
1524145439033589787,,1524145439,33589787
1524145439043659859,,1524145439,43659859
1524145439053714647,,1524145439,53714647
1524145439063781739,,1524145439,63781739
1524145439073851500,,1524145439,73851500
1524145439083916506,,1524145439,83916506
1524145439093987777,,1524145439,93987777
1524145439104057239,,1524145439,104057239
1524145439114123014,,1524145439,114123014
1524145439124213071,,1524145439,124213071
1524145439134339379,,1524145439,134339379
1524145439144472470,,1524145439,144472470
1524145439154541454,,1524145439,154541454
1524145439164636150,,1524145439,164636150
1524145439174732072,,1524145439,174732072
1524145439184822726,,1524145439,184822726
1524145439194908971,,1524145439,194908971
1524145439204992281,,1524145439,204992281
1524145439215080737,,1524145439,215080737
1524145439225211567,,1524145439,225211567
1524145439235273806,,1524145439,235273806
1524145439235273806,,1524145439,245362591
1524145439255467240,,1524145439,255467240
1524145439265578707,,1524145439,265578707
1524145439275685141,,1524145439,275685141
