Syntax version=4
Thu Mar 15 12:30:14 2018
Starting process (2648443 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z
D:	time(ms)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)
D:	182.26	-1984	921	15979	-10	166	-161	-3466	-1813	5546
D:	183.14	-1926	1013	15845	-165	166	-161	-3466	-1813	5546
D:	184.00	-1926	1013	15845	-165	166	-161	-3466	-1813	5546
D:	184.86	-1926	1013	15845	-165	166	-161	-3466	-1813	5546
D:	185.73	-1926	1013	15845	-165	166	-161	-3466	-1813	5546
D:	186.67	-1926	1013	15845	-40	82	-151	-3466	-1813	5546
D:	187.54	-1889	1014	15889	-40	82	-151	-3466	-1813	5546
D:	188.36	-1889	1014	15889	-40	82	-151	-3439	-1803	5593
D:	189.23	-1889	1014	15889	-40	82	-151	-3439	-1803	5593
D:	190.07	-1889	1014	15889	-40	119	-88	-3439	-1803	5593
D:	191.05	-2038	894	15872	31	119	-88	-3439	-1803	5593
D:	192.02	-2038	894	15872	31	119	-88	-3439	-1803	5593
D:	193.06	-2038	894	15872	31	119	-88	-3439	-1803	5593
D:	194.05	-2038	894	15872	31	86	-106	-3439	-1803	5593
D:	195.08	-1753	991	15648	161	86	-106	-3439	-1803	5593
D:	196.01	-1753	991	15648	161	86	-106	-3439	-1803	5593
D:	196.87	-1753	991	15648	161	86	-106	-3439	-1803	5593
D:	197.71	-1753	991	15648	161	86	-106	-3439	-1803	5593
D:	198.55	-1753	991	15648	2	34	-172	-3439	-1803	5593
D:	199.45	-1930	890	16086	2	34	-172	-3439	-1803	5593
D:	200.57	-1930	890	16086	2	34	-172	-3439	-1803	5593
D:	201.56	-1930	890	16086	2	34	-172	-3439	-1803	5593
D:	202.43	-1930	890	16086	-24	65	-189	-3439	-1803	5593
D:	203.29	-1897	768	16128	-24	65	-189	-3439	-1803	5593
D:	204.16	-1897	768	16128	-24	65	-189	-3439	-1803	5593
D:	205.13	-1897	768	16128	-24	65	-189	-3439	-1803	5593
D:	206.00	-1897	768	16128	-24	65	-189	-3439	-1803	5593
D:	206.86	-1897	768	16128	-39	177	-67	-3439	-1803	5593
D:	207.78	-1948	813	15964	-39	177	-67	-3439	-1803	5593
D:	208.63	-1948	813	15964	-39	177	-67	-3445	-1830	5634
D:	209.53	-1948	813	15964	-39	177	-67	-3445	-1830	5634
D:	210.60	-1948	813	15964	72	16	-92	-3445	-1830	5634
D:	211.83	-1951	734	16160	72	16	-92	-3445	-1830	5634
D:	212.90	-1951	734	16160	72	16	-92	-3445	-1830	5634
D:	214.08	-1951	734	16160	72	-5	12	-3445	-1830	5634
D:	215.16	-2001	667	16221	203	-5	12	-3445	-1830	5634
D:	216.31	-2001	667	16221	203	-5	12	-3445	-1830	5634
D:	217.19	-2001	667	16221	203	-5	12	-3445	-1830	5634
D:	218.12	-2001	667	16221	203	-54	-36	-3445	-1830	5634
D:	218.97	-2001	667	16365	61	-54	-36	-3445	-1830	5634
D:	219.83	-2057	770	16365	61	-54	-36	-3445	-1830	5634
D:	220.69	-2057	770	16365	61	-54	-36	-3445	-1830	5634
D:	221.56	-2057	770	16365	61	-54	-36	-3445	-1830	5634
D:	222.42	-2057	770	16365	-127	-109	-99	-3445	-1830	5634
D:	223.29	-2007	701	16224	-127	-109	-99	-3445	-1830	5634
D:	224.16	-2007	701	16224	-127	-109	-99	-3445	-1830	5634
D:	225.18	-2007	701	16224	-127	-109	-99	-3445	-1830	5634
D:	226.12	-2007	701	16224	-127	-148	-103	-3445	-1830	5634
D:	226.99	-1955	602	16291	-161	-148	-103	-3445	-1830	5634
D:	227.86	-1955	602	16291	-161	-148	-103	-3445	-1830	5634
D:	228.81	-1955	602	16291	-161	-148	-103	-3445	-1799	5398
D:	229.92	-1955	602	16291	-161	-148	-103	-3445	-1799	5398
D:	230.97	-2092	673	16345	-204	-37	-148	-3445	-1799	5398
D:	232.17	-2092	673	16345	-204	-37	-148	-3452	-1799	5398
D:	233.36	-2092	673	16345	-204	-37	-148	-3452	-1799	5398
D:	234.35	-2092	673	16345	-204	-119	-217	-3452	-1799	5398
D:	235.24	-2167	575	16021	-72	-119	-217	-3452	-1799	5398
D:	236.11	-2167	575	16021	-72	-119	-217	-3452	-1799	5398
D:	237.00	-2167	575	16021	-72	-119	-217	-3452	-1799	5398
D:	237.84	-2167	575	16021	-72	-119	-217	-3452	-1799	5398
D:	238.71	-2167	575	16021	262	-103	-236	-3452	-1799	5398
D:	239.59	-2124	660	15878	262	-103	-236	-3452	-1799	5398
D:	240.45	-2124	660	15878	262	-103	-236	-3452	-1799	5398
D:	241.32	-2124	660	15878	262	-103	-236	-3452	-1799	5398
