rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,"\ instead.\n""",file,function,line,topics
1523876277066379310,,1457,,1523876277,66153271,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876277167637188,,1458,,1523876277,167377787,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5383996451013568496)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876277190760089,,1459,,1523876277,190425304,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5383996451013568496)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876278167602193,,1460,,1523876278,167348701,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384002590014604905)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876278190702187,,1461,,1523876278,190383050,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384002590014604905)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876279167624920,,1462,,1523876279,167416571,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384054427743567572)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876279190692186,,1463,,1523876279,190390889,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384054427743567572)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876280167909907,,1464,,1523876280,167481703,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384054752822309275)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876280190689832,,1465,,1523876280,190349387,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384054752822309275)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876281167637040,,1466,,1523876281,167390622,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384052057544397307)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876281190649930,,1467,,1523876281,190384664,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384052057544397307)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876282167834385,,1468,,1523876282,167442380,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384036161141976251)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876282190729661,,1469,,1523876282,190364658,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384036161141976251)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876282624603043,,1470,,1523876282,624280787,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876283167584325,,1471,,1523876283,167364467,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384062939983560447)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876283190852241,,1472,,1523876283,190412910,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384062939983560447)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876284167549508,,1473,,1523876284,167362110,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5383678563315883459)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876284190654805,,1474,,1523876284,190368162,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5383678563315883459)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876284627975795,,1475,,1523876284,627734715,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876285167573784,,1476,,1523876285,167364299,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384424170805663934)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876285190617779,,1477,,1523876285,190353962,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384424170805663934)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876286167783046,,1478,,1523876286,167419984,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5385052129370602181)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876286190787611,,1479,,1523876286,190415987,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384858845629358903)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876286630321293,,1480,,1523876286,630135495,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876287167532279,,1481,,1523876287,167387065,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384206049938633498)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876287190692492,,1482,,1523876287,190420430,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5383638513800539371)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876288167662762,,1483,,1523876288,167387168,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384250070724965198)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876288191151921,,1484,,1523876288,190631011,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384217178240118251)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876288634530575,,1485,,1523876288,634154192,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876289167532022,,1486,,1523876289,167351408,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384149978442067663)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876289190639581,,1487,,1523876289,190359871,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384132955359555162)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876290168033037,,1488,,1523876290,167526797,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5383898990069799773)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876290190777193,,1489,,1523876290,190442314,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5383899006639745188)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876290637364982,,1490,,1523876290,637103849,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876291167745597,,1491,,1523876291,167451565,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384972090759121421)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876291191094364,,1492,,1523876291,190543535,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5385039702180742793)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876292167612237,,1493,,1523876292,167407359,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384832893184614555)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876292190677783,,1494,,1523876292,190403246,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384808421500211217)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876292641079477,,1495,,1523876292,640824767,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876293167585054,,1496,,1523876293,167374260,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384137081438988837)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876293190725833,,1497,,1523876293,190415342,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384121166657096502)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876294168498279,,1498,,1523876294,167393216,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384635968140392137)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876294190789419,,1499,,1523876294,190473586,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384528700675388357)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876294645302622,,1500,,1523876294,644942896,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876295167564031,,1501,,1523876295,167366272,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.538426584773297634)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876295190905916,,1502,,1523876295,190540470,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384231431875816654)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876296167566350,,1503,,1523876296,167370208,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384372048445951187)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876296190670687,,1504,,1523876296,190385455,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384308341987242841)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876296647959168,,1505,,1523876296,647770460,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876297167582296,,1506,,1523876297,167384862,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384228717551247101)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876297190820736,,1507,,1523876297,190460188,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384192244529684146)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876298167558697,,1508,,1523876298,167369851,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384065861803990494)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876298190812565,,1509,,1523876298,190483762,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384066295559617465)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876298652983986,,1510,,1523876298,652582064,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876299167563050,,1511,,1523876299,167366422,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384172078094273672)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876299190629783,,1512,,1523876299,190391119,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384172078094273672)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876300167571517,,1513,,1523876300,167369728,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5383858305473161465)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876300190693113,,1514,,1523876300,190377299,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5383858305473161465)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876300656405481,,1515,,1523876300,656092586,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876301167499919,,1516,,1523876301,167345288,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384290117441246082)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876301190564479,,1517,,1523876301,190341089,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384290117441246082)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876302167753490,,1518,,1523876302,167407747,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.538414670178342547)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876302190766174,,1519,,1523876302,190401011,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.538414670178342547)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876302662335145,,1520,,1523876302,661918300,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876303167644996,,1521,,1523876303,167380234,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384516115793474)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876303190690723,,1522,,1523876303,190380665,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384516115793474)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876304167711044,,1523,,1523876304,167412888,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5383696485827660361)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876304190819013,,1524,,1523876304,190407582,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5383696485827660361)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876304666389867,,1525,,1523876304,666048739,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876305167785181,,1526,,1523876305,167424746,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384242869818600674)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876305190689129,,1527,,1523876305,190383225,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384242869818600674)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876306167828960,,1528,,1523876306,167446286,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384324021454811593)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876306190607931,,1529,,1523876306,190347809,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384324021454811593)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876306669026251,,1530,,1523876306,668841651,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523876307167642161,,1531,,1523876307,167400251,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5381132074588843572)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876307190644329,,1532,,1523876307,190370884,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5381132074588843572)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523876308167711251,,1533,,1523876308,167422378,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, -2.5384568972184915481)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523876308190828712,,1534,,1523876308,190429605,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, -2.5384568972184915481)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
