rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1526387247544419709,,200,,1526387247,341465400,'',2,"""/play_1526387247335332298""","""Opening 2018-05-14-10-11-28.bag""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/player.cpp""","""Player",132,"[/rosout, /clock]"
1526387247652125993,,201,,1526285488,909847546,'',2,"""/record_1526285488901098730""","""Subscribing to /rosout""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1526387247652157796,,202,,1526285488,913460602,'',2,"""/record_1526285488901098730""","""Subscribing to /rosout_agg""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1526387247652177145,,203,,1526285488,916137341,'',2,"""/record_1526285488901098730""","""Subscribing to /tf_static""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1526387247652191428,,204,,1526285488,919661555,'',2,"""/record_1526285488901098730""","""Subscribing to /vel""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1526387247652263313,,205,,1526285488,923249710,'',2,"""/record_1526285488901098730""","""Subscribing to /time_reference""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1526387247832031838,,206,,1526283928,361674805,'',2,"""/laser_broadcaster""","""Spinning until killed publishing /base_link to /laser""","""/tmp/binarydeb/ros-kinetic-tf2-ros-0.5.17/src/static_transform_broadcaster_program.cpp""","""main""",142,"[/rosout, /tf_static]"
1526387247832074691,,207,,1526283928,366867717,'',2,"""/kinect_broadcaster""","""Spinning until killed publishing /base_link to /camera_link""","""/tmp/binarydeb/ros-kinetic-tf2-ros-0.5.17/src/static_transform_broadcaster_program.cpp""","""main""",142,"[/rosout, /tf_static]"
1526387247832659369,,208,,1526283928,371258806,'',2,"""/right_gps_broadcaster""","""Spinning until killed publishing /base_link to /gps_right""","""/tmp/binarydeb/ros-kinetic-tf2-ros-0.5.17/src/static_transform_broadcaster_program.cpp""","""main""",142,"[/rosout, /tf_static]"
1526387247833101911,,209,,1526285462,217777967,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387247833138059,,210,,1526283928,378161413,'',2,"""/left_gps_broadcaster""","""Spinning until killed publishing /base_link to /gps_left""","""/tmp/binarydeb/ros-kinetic-tf2-ros-0.5.17/src/static_transform_broadcaster_program.cpp""","""main""",142,"[/rosout, /tf_static]"
1526387247833509780,,211,,1526283928,381675901,'',2,"""/imu_broadcaster""","""Spinning until killed publishing /base_link to /imu""","""/tmp/binarydeb/ros-kinetic-tf2-ros-0.5.17/src/static_transform_broadcaster_program.cpp""","""main""",142,"[/rosout, /tf_static]"
1526387247856208067,,212,,1526387247,855583663,'',2,"""/record_1526387226836711741""","""Subscribing to /fix""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1526387247867001751,,213,,1526387247,866526520,'',2,"""/record_1526387226836711741""","""Subscribing to /tf_static""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1526387247874086946,,214,,1526387247,873702839,'',2,"""/record_1526387226836711741""","""Subscribing to /clock""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1526387247878312456,,215,,1526387247,878113348,'',2,"""/record_1526387226836711741""","""Subscribing to /time_reference""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,[/rosout]
1526387250465325495,,60,,1526285491,741800069,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387250465620670,,216,,1526285491,741800069,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387252467889426,,61,,1526285493,744234085,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387252468178613,,217,,1526285493,744234085,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387254471050193,,218,,1526285495,747452974,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387254471080522,,62,,1526285495,747452974,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387256474309512,,63,,1526285497,750554084,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387256474651354,,219,,1526285497,750554084,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387258477437523,,64,,1526285499,753690958,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387258477616237,,220,,1526285499,753690958,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387260479503184,,65,,1526285501,756169080,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387260479736879,,221,,1526285501,756169080,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387262482780091,,66,,1526285503,759057998,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387262482977395,,222,,1526285503,759057998,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387264485322153,,67,,1526285505,761893987,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387264485489023,,223,,1526285505,761893987,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387266488977089,,224,,1526285507,765187978,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387266489007543,,68,,1526285507,765187978,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387268491967205,,225,,1526285509,768686056,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387268492120247,,69,,1526285509,768686056,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387270495996525,,70,,1526285511,772381067,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387270496266849,,226,,1526285511,772381067,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387272499233923,,71,,1526285513,775238037,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387272499512355,,227,,1526285513,775238037,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387274502218805,,72,,1526285515,778461933,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387274502567343,,228,,1526285515,778461933,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387276504472100,,73,,1526285517,780966997,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387276504707749,,229,,1526285517,780966997,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387278507934103,,74,,1526285519,784183979,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387278508253564,,230,,1526285519,784183979,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387280510427105,,75,,1526285521,786916017,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387280510713716,,231,,1526285521,786916017,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387282513751528,,232,,1526285523,790456056,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387282514317119,,76,,1526285523,790456056,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387286100857763,,77,,1526285527,377413988,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387286101116711,,233,,1526285527,377413988,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387288104562281,,78,,1526285529,380924940,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
1526387288104851463,,234,,1526285529,380924940,'',4,"""/nmea_serial_driver_leica""","""Received a sentence with an invalid checksum. Sentence was","""driver.py""","""add_sentence""",58,"[/fix, /rosout, /time_reference, /vel]"
