rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,"\ instead.\n""",file,function,line,topics
1523877383668807843,,210,,1523877383,668516576,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.7606166904939297702)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877384627162682,,211,,1523877384,626852494,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877384656828037,,212,,1523877384,656645145,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.7036608215197126537)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877384668756590,,213,,1523877384,668519663,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.7036608215197126537)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877385656828160,,214,,1523877385,656644955,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.7055939609874275487)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877385668779270,,215,,1523877385,668509164,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.7055939609874275487)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877386630238512,,216,,1523877386,629863470,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877386656863898,,217,,1523877386,656644194,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.7061494355161503922)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877386668761095,,218,,1523877386,668507139,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.7061494355161503922)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877387656884770,,219,,1523877387,656659339,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.706049384392241075)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877387668800300,,220,,1523877387,668517054,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.706049384392241075)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877388632907083,,221,,1523877388,632591672,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877388656914494,,222,,1523877388,656669582,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.6996881816382529706)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877388668843437,,223,,1523877388,668538508,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.6996881816382529706)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877389656917114,,224,,1523877389,656674585,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.5585060760514313216)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877389668722050,,225,,1523877389,668491258,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.5585060760514313216)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877390636379659,,226,,1523877390,636116291,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877390656867157,,227,,1523877390,656686716,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.3564886385710070993)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877390668838432,,228,,1523877390,668554010,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.3564886385710070993)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877391656877452,,229,,1523877391,656649816,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.1379025407040412876)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877391669037150,,230,,1523877391,668614687,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.1379025407040412876)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877392640223811,,231,,1523877392,639880666,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877392656812127,,232,,1523877392,656635625,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 0.94385784782240300661)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877392668809263,,233,,1523877392,668527946,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 0.94385784782240300661)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877393656841697,,234,,1523877393,656633336,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 0.89569467393407198319)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877393669096148,,235,,1523877393,668626778,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 0.89569467393407198319)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877394642804645,,236,,1523877394,642480639,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877394656748708,,237,,1523877394,656615801,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 0.95844212823154395497)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877394668732158,,238,,1523877394,668509272,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 0.96226562289278771978)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877395656808808,,239,,1523877395,656627734,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0277085301164827769)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877395669070654,,240,,1523877395,668674245,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0311348166470093446)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877396648630136,,241,,1523877396,648235112,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877396656919495,,242,,1523877396,656659125,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0720863904629946983)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877396669005834,,243,,1523877396,668646038,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0719604607119121997)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877397657015206,,244,,1523877397,656662149,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0709283349582108258)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877397668947244,,245,,1523877397,668639379,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0709190458254285172)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877398652711592,,246,,1523877398,652224614,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877398656992420,,247,,1523877398,656718466,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0702940916072818389)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877398668878600,,248,,1523877398,668560142,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0703401419974778452)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877399656915012,,249,,1523877399,656662385,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0705649654981923558)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877399668825320,,250,,1523877399,668553433,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0705408583733677652)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877400656949291,,251,,1523877400,656679660,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0704449249050178583)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877400658740906,,252,,1523877400,658512127,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877400668736978,,253,,1523877400,668525015,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0704516183583021594)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877401656909797,,254,,1523877401,656669649,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0706153755424907548)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877401668770665,,255,,1523877401,668564244,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0706153755424907548)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877402656918567,,256,,1523877402,656669584,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0704503558563853716)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877402659775110,,257,,1523877402,659536143,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877402668675570,,258,,1523877402,668489525,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0704503558563853716)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877403656940329,,259,,1523877403,656671392,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0704782983357785664)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877403668805813,,260,,1523877403,668527062,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0704782983357785664)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877404657047250,,261,,1523877404,656682582,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0767937514236352037)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877404663905533,,262,,1523877404,663645764,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877404668907065,,263,,1523877404,668538964,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0767937514236352037)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877405656960480,,264,,1523877405,656681417,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0844251255259096389)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877405668799743,,265,,1523877405,668519221,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0844251255259096389)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877406656963257,,266,,1523877406,656685293,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.1207069698052873896)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877406667085516,,267,,1523877406,666787753,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877406668882634,,268,,1523877406,668550470,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.1207069698052873896)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877407656932858,,269,,1523877407,656678795,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.1231726496534535364)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877407668866700,,270,,1523877407,668539858,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.1231726496534535364)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877408656964677,,271,,1523877408,656682844,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 0.99691929517377741998)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877408668797243,,272,,1523877408,668524983,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 0.99691929517377741998)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877408669326325,,273,,1523877408,669048251,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877409656957751,,274,,1523877409,656674295,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 0.96488645852013621429)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877409668952123,,275,,1523877409,668561582,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 0.96488645852013621429)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877410656891402,,276,,1523877410,656667700,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 0.88417435077506179031)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877410668775098,,277,,1523877410,668549855,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 0.88417435077506179031)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877410671946985,,278,,1523877410,671615138,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877411656928276,,279,,1523877411,656673792,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 0.84262155690991769053)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877411668850943,,280,,1523877411,668539248,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 0.84262155690991769053)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877412656903635,,281,,1523877412,656663595,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 0.88671962094820688804)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877412668901936,,282,,1523877412,668539110,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 0.88671962094820688804)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877412675609075,,283,,1523877412,675088061,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877413656891560,,284,,1523877413,656660412,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 0.97311994035871296482)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877413668906293,,285,,1523877413,668559171,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 0.97311994035871296482)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877414656884708,,286,,1523877414,656648274,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.1738157266198392392)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877414668888069,,287,,1523877414,668540658,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.1738157266198392392)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877414677651319,,288,,1523877414,677336980,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877415656823925,,289,,1523877415,656644575,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0420450853511875611)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877415668753053,,290,,1523877415,668516240,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0420450853511875611)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877416656874309,,291,,1523877416,656656032,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 0.80164592146284230356)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877416668739474,,292,,1523877416,668501172,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 0.80164592146284230356)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877416681027126,,293,,1523877416,680645985,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
1523877417656892831,,294,,1523877417,656667601,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.103718148160855117)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877417668773506,,295,,1523877417,668519240,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.103718148160855117)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877418656831212,,296,,1523877418,656646035,'',2,"""/navsat_transform_node_right""","""Initial odometry pose is Origin","(0, -0, 1.0470537837961138017)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_right, /gps/filtered]"
1523877418668812753,,297,,1523877418,668520299,'',2,"""/navsat_transform_node_left""","""Initial odometry pose is Origin","(0, -0, 1.0470537837961138017)\n""","""/home/eve/eve/eve_ws/src/robot_localization/src/navsat_transform.cpp""","""NavSatTransform",714,"[/rosout, /tf_static, /odometry/gps_left, /gps/filtered]"
1523877418683852470,,298,,1523877418,683520471,'',4,"""/ekf_se_odom""","""Transform from odom to base_link was unavailable for the time requested. Using latest\","""/home/eve/eve/eve_ws/src/robot_localization/src/ros_filter_utilities.cpp""","""RosFilterUtilities",127,"[/rosout, /diagnostics, /odometry/filtered_odom, /tf]"
