rosbagTimestamp,northing,data,status,data,easting,data
1526387348659602758,,5548283.71589,,-1,,7422651.14053
1526387348709822416,,5548283.71644,,-1,,7422651.14114
1526387348759756291,,5548283.71384,,-1,,7422651.1417
1526387348810085681,,5548283.71441,,-1,,7422651.14087
1526387348859992623,,5548283.71513,,-1,,7422651.14183
1526387348909969095,,5548283.71831,,-1,,7422651.14009
1526387348959754451,,5548283.71626,,-1,,7422651.14113
1526387349009416457,,5548283.71682,,-1,,7422651.14043
1526387349058813968,,5548283.71496,,-1,,7422651.14076
1526387349109592148,,5548283.7168,,-1,,7422651.1421
1526387349159655871,,5548283.71624,,-1,,7422651.14209
1526387349209529447,,5548283.71755,,-1,,7422651.14115
1526387349260540568,,5548283.71774,,-1,,7422651.14092
1526387349309622683,,5548283.71682,,-1,,7422651.14055
1526387349360627588,,5548283.7207,,-1,,7422651.14144
1526387349409733198,,5548283.7194,,-1,,7422651.14166
1526387349459720196,,5548283.72235,,-1,,7422651.14254
1526387349509766921,,5548283.72291,,-1,,7422651.14254
1526387349560265167,,5548283.71828,,-1,,7422651.14236
1526387349609996823,,5548283.71941,,-1,,7422651.14082
1526387349660007599,,5548283.72016,,-1,,7422651.14071
1526387349709945713,,5548283.71735,,-1,,7422651.14246
1526387349759830711,,5548283.71957,,-1,,7422651.1425
1526387349809760505,,5548283.71864,,-1,,7422651.14296
1526387349859915345,,5548283.71847,,-1,,7422651.142
1526387349909978064,,5548283.7179,,-1,,7422651.14271
1526387349959844139,,5548283.72086,,-1,,7422651.14347
1526387350009458783,,5548283.71827,,-1,,7422651.14307
1526387350059967117,,5548283.71938,,-1,,7422651.14333
1526387350109457556,,5548283.71548,,-1,,7422651.14351
1526387350159855162,,5548283.71974,,-1,,7422651.14357
1526387350209696630,,5548283.71902,,-1,,7422651.14249
1526387350260023668,,5548283.71939,,-1,,7422651.14213
1526387350309667410,,5548283.71756,,-1,,7422651.14092
1526387350359504509,,5548283.71701,,-1,,7422651.14019
1526387350409620769,,5548283.71884,,-1,,7422651.14165
1526387350459869940,,5548283.71941,,-1,,7422651.14094
1526387350510022865,,5548283.71958,,-1,,7422651.14178
1526387350560222754,,5548283.71421,,-1,,7422651.14122
1526387350609889491,,5548283.71569,,-1,,7422651.14208
1526387350664819790,,5548283.71403,,-1,,7422651.14146
1526387350709657457,,5548283.71497,,-1,,7422651.1404
1526387350760020628,,5548283.71477,,-1,,7422651.14135
1526387350809791416,,5548283.71567,,-1,,7422651.14316
1526387350859309170,,5548283.71682,,-1,,7422651.14067
1526387350909811376,,5548283.71644,,-1,,7422651.14138
1526387350960101952,,5548283.7127,,-1,,7422651.14347
1526387351013959781,,5548283.7142,,-1,,7422651.14194
1526387351059856172,,5548283.71585,,-1,,7422651.14364
1526387351109767704,,5548283.71567,,-1,,7422651.14327
1526387351159946184,,5548283.71493,,-1,,7422651.14291
1526387351209799736,,5548283.7177,,-1,,7422651.14366
1526387351260256410,,5548283.71623,,-1,,7422651.14316
1526387351309605381,,5548283.71513,,-1,,7422651.14207
1526387351359450497,,5548283.71885,,-1,,7422651.14153
1526387351409816595,,5548283.71402,,-1,,7422651.14206
1526387351459870459,,5548283.7192,,-1,,7422651.14273
1526387351509660590,,5548283.71642,,-1,,7422651.14245
1526387351559638179,,5548283.71658,,-1,,7422651.14412
1526387351609708724,,5548283.71624,,-1,,7422651.14245
1526387351660239035,,5548283.71512,,-1,,7422651.14279
1526387351709172009,,5548283.71475,,-1,,7422651.14255
1526387351759397140,,5548283.7105,,-1,,7422651.14201
1526387351808886893,,5548283.71253,,-1,,7422651.14204
1526387351859271385,,5548283.71217,,-1,,7422651.14155
1526387351909500550,,5548283.71289,,-1,,7422651.14323
1526387351959759376,,5548283.71308,,-1,,7422651.14252
1526387352009715532,,5548283.71273,,-1,,7422651.14132
1526387352059609864,,5548283.71292,,-1,,7422651.14073
1526387352109614226,,5548283.71365,,-1,,7422651.14193
1526387352159870027,,5548283.71383,,-1,,7422651.14241
1526387352210039300,,5548283.71367,,-1,,7422651.1405
1526387352259842550,,5548283.7131,,-1,,7422651.14157
1526387352309485098,,5548283.71459,,-1,,7422651.14111
1526387352359421378,,5548283.71348,,-1,,7422651.14109
1526387352409518698,,5548283.71403,,-1,,7422651.14086
1526387352459831001,,5548283.71386,,-1,,7422651.14038
1526387352509652253,,5548283.71366,,-1,,7422651.14098
1526387352559646596,,5548283.71441,,-1,,7422651.14087
1526387352609774409,,5548283.71253,,-1,,7422651.14216
1526387352659305357,,5548283.71292,,-1,,7422651.14133
1526387352709471242,,5548283.7146,,-1,,7422651.14028
1526387352759731392,,5548283.7105,,-1,,7422651.14141
1526387352809691732,,5548283.71164,,-1,,7422651.13964
1526387352859483761,,5548283.71291,,-1,,7422651.14192
1526387352909671978,,5548283.71255,,-1,,7422651.14108
1526387352959830962,,5548283.71348,,-1,,7422651.14086
1526387353009504276,,5548283.7131,,-1,,7422651.14121
1526387353059509659,,5548283.71162,,-1,,7422651.14107
1526387353109627108,,5548283.71274,,-1,,7422651.14037
1526387353158921955,,5548283.71459,,-1,,7422651.14075
1526387353209250268,,5548283.71442,,-1,,7422651.13968
1526387353260064497,,5548283.71239,,-1,,7422651.13929
1526387353309786485,,5548283.71366,,-1,,7422651.14086
1526387353358735666,,5548283.71461,,-1,,7422651.1392
1526387353408836695,,5548283.7133,,-1,,7422651.14026
1526387353459191154,,5548283.71294,,-1,,7422651.13942
1526387353509285879,,5548283.71424,,-1,,7422651.13943
1526387353559274750,,5548283.71478,,-1,,7422651.14052
1526387353609501922,,5548283.71386,,-1,,7422651.14015
1526387353659611553,,5548283.71478,,-1,,7422651.1404
1526387353709441664,,5548283.71405,,-1,,7422651.14015
1526387353759399710,,5548283.7135,,-1,,7422651.13966
1526387353809609881,,5548283.7146,,-1,,7422651.14039
1526387353859653221,,5548283.7146,,-1,,7422651.14016
1526387353909546156,,5548283.7159,,-1,,7422651.13982
1526387353959742526,,5548283.71423,,-1,,7422651.14051
1526387354009130983,,5548283.71498,,-1,,7422651.1398
1526387354059229108,,5548283.71498,,-1,,7422651.13968
1526387354109018380,,5548283.71721,,-1,,7422651.139
1526387354159588742,,5548283.71533,,-1,,7422651.14124
1526387354209259008,,5548283.71441,,-1,,7422651.14063
1526387354259636347,,5548283.71646,,-1,,7422651.13983
1526387354309635842,,5548283.71607,,-1,,7422651.14113
1526387354359559923,,5548283.71608,,-1,,7422651.14042
1526387354409711486,,5548283.71682,,-1,,7422651.14043
1526387354459355769,,5548283.71737,,-1,,7422651.14067
1526387354509525940,,5548283.71775,,-1,,7422651.14068
1526387354559138555,,5548283.71529,,-1,,7422651.14351
1526387354609740454,,5548283.71512,,-1,,7422651.14243
1526387354659327244,,5548283.71697,,-1,,7422651.14282
1526387354709760767,,5548283.714,,-1,,7422651.14301
1526387354759470353,,5548283.71475,,-1,,7422651.14278
1526387354809381681,,5548283.71604,,-1,,7422651.14304
1526387354859822174,,5548283.71456,,-1,,7422651.14278
1526387354909194878,,5548283.71586,,-1,,7422651.14316
1526387354960009935,,5548283.71588,,-1,,7422651.14161
1526387355011848798,,5548283.71642,,-1,,7422651.14257
1526387355059707389,,5548283.71623,,-1,,7422651.14292
1526387355109712726,,5548283.71678,,-1,,7422651.14305
1526387355158706429,,5548283.71753,,-1,,7422651.14294
1526387355208992893,,5548283.71661,,-1,,7422651.14198
1526387355259783737,,5548283.71567,,-1,,7422651.14316
1526387355309430026,,5548283.71735,,-1,,7422651.14258
1526387355359732976,,5548283.7179,,-1,,7422651.14259
1526387355409396365,,5548283.71717,,-1,,7422651.14198
1526387355459605605,,5548283.71604,,-1,,7422651.14304
1526387355509704852,,5548283.71772,,-1,,7422651.14259
1526387355558615255,,5548283.71565,,-1,,7422651.14435
1526387355608787938,,5548283.71679,,-1,,7422651.14281
1526387355659493126,,5548283.71754,,-1,,7422651.14235
1526387355709128661,,5548283.71418,,-1,,7422651.14337
1526387355759443472,,5548283.71364,,-1,,7422651.14229
1526387355809277847,,5548283.71287,,-1,,7422651.14419
