rosbagTimestamp,clock,secs,nsecs
1524145438661025618,,1524145438,660219897
1524145438661025618,,1524145438,661025618
1524145438671082495,,1524145438,671082495
1524145438681142646,,1524145438,681142646
1524145438691205854,,1524145438,691205854
1524145438691205854,,1524145438,701275825
1524145438711333313,,1524145438,711333313
1524145438721391242,,1524145438,721391242
1524145438731451205,,1524145438,731451205
1524145438741512345,,1524145438,741512345
1524145438751571296,,1524145438,751571296
1524145438761627748,,1524145438,761627748
1524145438761627748,,1524145438,771686705
1524145438781758880,,1524145438,781758880
1524145438791839015,,1524145438,791839015
1524145438801901705,,1524145438,801901705
1524145438801901705,,1524145438,811975023
1524145438822064755,,1524145438,822064755
1524145438822064755,,1524145438,832154416
1524145438842256021,,1524145438,842256021
1524145438852380996,,1524145438,852380996
1524145438862517701,,1524145438,862517701
1524145438862517701,,1524145438,872631194
1524145438882787342,,1524145438,882787342
1524145438892872110,,1524145438,892872110
1524145438903003565,,1524145438,903003565
1524145438913123466,,1524145438,913123466
1524145438923234065,,1524145438,923234065
1524145438933300441,,1524145438,933300441
1524145438943402873,,1524145438,943402873
1524145438943402873,,1524145438,953504864
1524145438963650977,,1524145438,963650977
1524145438973801720,,1524145438,973801720
1524145438983951111,,1524145438,983951111
1524145438994100277,,1524145438,994100277
1524145439004247471,,1524145439,4247471
1524145439014306249,,1524145439,14306249
1524145439024392948,,1524145439,24392948
1524145439034468290,,1524145439,34468290
1524145439034468290,,1524145439,44585772
1524145439054651539,,1524145439,54651539
1524145439064764784,,1524145439,64764784
1524145439074875022,,1524145439,74875022
1524145439084948046,,1524145439,84948046
1524145439095070009,,1524145439,95070009
1524145439105202738,,1524145439,105202738
1524145439115287140,,1524145439,115287140
1524145439125411923,,1524145439,125411923
1524145439135507440,,1524145439,135507440
1524145439145629478,,1524145439,145629478
1524145439155718504,,1524145439,155718504
1524145439165820972,,1524145439,165820972
1524145439175933455,,1524145439,175933455
1524145439175933455,,1524145439,186023924
1524145439186023924,,1524145439,196146650
1524145439206271924,,1524145439,206271924
1524145439216346253,,1524145439,216346253
1524145439226444129,,1524145439,226444129
1524145439236528005,,1524145439,236528005
1524145439246648316,,1524145439,246648316
1524145439256727437,,1524145439,256727437
1524145439266827680,,1524145439,266827680
1524145439277037536,,1524145439,277037536
1524145439277037536,,1524145439,287113610
1524145439297232971,,1524145439,297232971
1524145439307363850,,1524145439,307363850
1524145439317453476,,1524145439,317453476
1524145439327526499,,1524145439,327526499
1524145439327526499,,1524145439,337647768
1524145439347758965,,1524145439,347758965
1524145439357866023,,1524145439,357866023
1524145439367963173,,1524145439,367963173
1524145439378029340,,1524145439,378029340
1524145439378029340,,1524145439,388105322
1524145439398163917,,1524145439,398163917
1524145439408254009,,1524145439,408254009
1524145439418323913,,1524145439,418323913
1524145439428390368,,1524145439,428390368
1524145439438462148,,1524145439,438462148
1524145439448529027,,1524145439,448529027
1524145439458628987,,1524145439,458628987
1524145439468764774,,1524145439,468764774
1524145439478884363,,1524145439,478884363
1524145439488995022,,1524145439,488995022
1524145439499105558,,1524145439,499105558
1524145439509210357,,1524145439,509210357
1524145439519289321,,1524145439,519289321
1524145439529362111,,1524145439,529362111
1524145439539418720,,1524145439,539418720
1524145439549490476,,1524145439,549490476
1524145439559580089,,1524145439,559580089
1524145439569693489,,1524145439,569693489
1524145439579767585,,1524145439,579767585
1524145439589841682,,1524145439,589841682
1524145439589841682,,1524145439,599931886
1524145439599931886,,1524145439,609988665
1524145439609988665,,1524145439,620059226
1524145439630142563,,1524145439,630142563
1524145439640225389,,1524145439,640225389
1524145439650316067,,1524145439,650316067
1524145439660409061,,1524145439,660409061
1524145439670513406,,1524145439,670513406
1524145439680595734,,1524145439,680595734
1524145439690669991,,1524145439,690669991
1524145439700759038,,1524145439,700759038
1524145439710859602,,1524145439,710859602
1524145439710859602,,1524145439,720931458
1524145439731026679,,1524145439,731026679
1524145439741145946,,1524145439,741145946
1524145439741145946,,1524145439,751211120
1524145439761280046,,1524145439,761280046
1524145439771372778,,1524145439,771372778
1524145439781452392,,1524145439,781452392
1524145439791536327,,1524145439,791536327
1524145439791536327,,1524145439,801631463
1524145439811721990,,1524145439,811721990
1524145439821785768,,1524145439,821785768
1524145439831908542,,1524145439,831908542
1524145439842000552,,1524145439,842000552
1524145439852059708,,1524145439,852059708
1524145439862160815,,1524145439,862160815
1524145439872254844,,1524145439,872254844
1524145439882350912,,1524145439,882350912
1524145439892440891,,1524145439,892440891
1524145439902539977,,1524145439,902539977
1524145439912676179,,1524145439,912676179
1524145439912676179,,1524145439,922763206
1524145439932829655,,1524145439,932829655
1524145439942919946,,1524145439,942919946
1524145439953054009,,1524145439,953054009
1524145439953054009,,1524145439,963159654
1524145439973251369,,1524145439,973251369
1524145439983386650,,1524145439,983386650
1524145439993477817,,1524145439,993477817
1524145440003525606,,1524145440,3525606
1524145440013629845,,1524145440,13629845
1524145440023694264,,1524145440,23694264
1524145440033770860,,1524145440,33770860
1524145440043854971,,1524145440,43854971
1524145440053948453,,1524145440,53948453
1524145440064044646,,1524145440,64044646
1524145440074169889,,1524145440,74169889
1524145440084236735,,1524145440,84236735
1524145440094298108,,1524145440,94298108
1524145440104372580,,1524145440,104372580
1524145440114459306,,1524145440,114459306
1524145440124531322,,1524145440,124531322
1524145440134627813,,1524145440,134627813
1524145440144689009,,1524145440,144689009
1524145440154748537,,1524145440,154748537
1524145440164807957,,1524145440,164807957
1524145440174892258,,1524145440,174892258
1524145440184960993,,1524145440,184960993
1524145440195030399,,1524145440,195030399
1524145440205152956,,1524145440,205152956
1524145440215268907,,1524145440,215268907
1524145440225347246,,1524145440,225347246
1524145440235433735,,1524145440,235433735
1524145440245494091,,1524145440,245494091
1524145440255566644,,1524145440,255566644
1524145440265664802,,1524145440,265664802
1524145440275757792,,1524145440,275757792
1524145440285830463,,1524145440,285830463
1524145440295904432,,1524145440,295904432
1524145440305978540,,1524145440,305978540
1524145440316068729,,1524145440,316068729
1524145440326153583,,1524145440,326153583
1524145440336237793,,1524145440,336237793
1524145440346327247,,1524145440,346327247
1524145440356400587,,1524145440,356400587
1524145440366492769,,1524145440,366492769
1524145440376585438,,1524145440,376585438
1524145440386674814,,1524145440,386674814
1524145440396747356,,1524145440,396747356
1524145440406842897,,1524145440,406842897
1524145440416942382,,1524145440,416942382
1524145440426998726,,1524145440,426998726
1524145440437116766,,1524145440,437116766
1524145440447193463,,1524145440,447193463
1524145440457283569,,1524145440,457283569
1524145440467385204,,1524145440,467385204
1524145440477545365,,1524145440,477545365
1524145440487633740,,1524145440,487633740
1524145440497707617,,1524145440,497707617
1524145440507775764,,1524145440,507775764
1524145440517853673,,1524145440,517853673
1524145440527909996,,1524145440,527909996
1524145440537996620,,1524145440,537996620
1524145440548053557,,1524145440,548053557
1524145440548053557,,1524145440,558138404
1524145440568244428,,1524145440,568244428
1524145440568244428,,1524145440,578306375
1524145440588393791,,1524145440,588393791
1524145440598456877,,1524145440,598456877
1524145440608567461,,1524145440,608567461
1524145440618658815,,1524145440,618658815
1524145440628723474,,1524145440,628723474
1524145440638813925,,1524145440,638813925
1524145440648886638,,1524145440,648886638
1524145440658981423,,1524145440,658981423
1524145440669078821,,1524145440,669078821
1524145440679167903,,1524145440,679167903
1524145440689288762,,1524145440,689288762
1524145440699365505,,1524145440,699365505
1524145440699365505,,1524145440,709459771
1524145440709459771,,1524145440,719551424
1524145440729614854,,1524145440,729614854
1524145440739735641,,1524145440,739735641
1524145440749826598,,1524145440,749826598
1524145440759907060,,1524145440,759907060
1524145440770037083,,1524145440,770037083
1524145440780170847,,1524145440,780170847
1524145440790302726,,1524145440,790302726
1524145440800380387,,1524145440,800380387
1524145440810441659,,1524145440,810441659
1524145440820533637,,1524145440,820533637
1524145440830610766,,1524145440,830610766
1524145440840694674,,1524145440,840694674
1524145440850782523,,1524145440,850782523
1524145440860882490,,1524145440,860882490
1524145440870998878,,1524145440,870998878
1524145440881095057,,1524145440,881095057
1524145440891171544,,1524145440,891171544
1524145440901228960,,1524145440,901228960
1524145440911351688,,1524145440,911351688
1524145440921483468,,1524145440,921483468
1524145440931580880,,1524145440,931580880
1524145440941665286,,1524145440,941665286
1524145440951785848,,1524145440,951785848
1524145440961892121,,1524145440,961892121
1524145440971983039,,1524145440,971983039
1524145440982075213,,1524145440,982075213
