rosbagTimestamp,clock,secs,nsecs
1524145438711280901,,1524145438,660219897
1524145438711280901,,1524145438,660969586
1524145438711280901,,1524145438,671029258
1524145438711280901,,1524145438,681088752
1524145438711280901,,1524145438,691152460
1524145438711280901,,1524145438,701217004
1524145438711280901,,1524145438,711280901
1524145438721342872,,1524145438,721342872
1524145438731402977,,1524145438,731402977
1524145438731402977,,1524145438,741463123
1524145438751524256,,1524145438,751524256
1524145438761581346,,1524145438,761581346
1524145438771637996,,1524145438,771637996
1524145438781708432,,1524145438,781708432
1524145438791772125,,1524145438,791772125
1524145438791772125,,1524145438,801858266
1524145438811920084,,1524145438,811920084
1524145438811920084,,1524145438,822008374
1524145438832094814,,1524145438,832094814
1524145438842188375,,1524145438,842188375
1524145438852303984,,1524145438,852303984
1524145438852303984,,1524145438,862419483
1524145438872527116,,1524145438,872527116
1524145438882619661,,1524145438,882619661
1524145438892702019,,1524145438,892702019
1524145438902804890,,1524145438,902804890
1524145438912947184,,1524145438,912947184
1524145438923012557,,1524145438,923012557
1524145438933117498,,1524145438,933117498
1524145438943199398,,1524145438,943199398
1524145438953272885,,1524145438,953272885
1524145438963391535,,1524145438,963391535
1524145438973505586,,1524145438,973505586
1524145438983591748,,1524145438,983591748
1524145438993719292,,1524145438,993719292
1524145439003787297,,1524145439,3787297
1524145439013862619,,1524145439,13862619
1524145439023919281,,1524145439,23919281
1524145439023919281,,1524145439,33980670
1524145439044066641,,1524145439,44066641
1524145439054124703,,1524145439,54124703
1524145439064218969,,1524145439,64218969
1524145439074293157,,1524145439,74293157
1524145439084419918,,1524145439,84419918
1524145439094483671,,1524145439,94483671
1524145439104563388,,1524145439,104563388
1524145439114624157,,1524145439,114624157
1524145439124680701,,1524145439,124680701
1524145439134765868,,1524145439,134765868
1524145439144838471,,1524145439,144838471
1524145439154897679,,1524145439,154897679
1524145439164962271,,1524145439,164962271
1524145439175034805,,1524145439,175034805
1524145439185112250,,1524145439,185112250
1524145439195251541,,1524145439,195251541
1524145439205314734,,1524145439,205314734
1524145439215391655,,1524145439,215391655
1524145439215391655,,1524145439,225482665
1524145439235571888,,1524145439,235571888
1524145439245672770,,1524145439,245672770
1524145439255806103,,1524145439,255806103
1524145439265950409,,1524145439,265950409
1524145439276035197,,1524145439,276035197
1524145439286115565,,1524145439,286115565
1524145439296246266,,1524145439,296246266
1524145439306320691,,1524145439,306320691
1524145439316406807,,1524145439,316406807
1524145439326506697,,1524145439,326506697
1524145439336567912,,1524145439,336567912
1524145439346659105,,1524145439,346659105
1524145439356719810,,1524145439,356719810
1524145439366826037,,1524145439,366826037
1524145439366826037,,1524145439,376905923
1524145439386989744,,1524145439,386989744
1524145439397076972,,1524145439,397076972
1524145439407153952,,1524145439,407153952
1524145439407153952,,1524145439,417237108
1524145439427325336,,1524145439,427325336
1524145439437458604,,1524145439,437458604
1524145439447545855,,1524145439,447545855
1524145439457640105,,1524145439,457640105
1524145439467708850,,1524145439,467708850
1524145439477802599,,1524145439,477802599
1524145439487926017,,1524145439,487926017
1524145439498051287,,1524145439,498051287
1524145439508121335,,1524145439,508121335
1524145439518211811,,1524145439,518211811
1524145439528269133,,1524145439,528269133
1524145439538355302,,1524145439,538355302
1524145439548476466,,1524145439,548476466
1524145439558562702,,1524145439,558562702
1524145439568673421,,1524145439,568673421
1524145439578747293,,1524145439,578747293
1524145439588818172,,1524145439,588818172
1524145439598907654,,1524145439,598907654
1524145439608989719,,1524145439,608989719
1524145439619072633,,1524145439,619072633
1524145439629155165,,1524145439,629155165
1524145439629155165,,1524145439,639236507
1524145439639236507,,1524145439,649329808
1524145439659424475,,1524145439,659424475
1524145439669493784,,1524145439,669493784
1524145439669493784,,1524145439,679569483
1524145439689671241,,1524145439,689671241
1524145439699800518,,1524145439,699800518
1524145439709875667,,1524145439,709875667
1524145439719953950,,1524145439,719953950
1524145439730007490,,1524145439,730007490
1524145439740094804,,1524145439,740094804
1524145439750161614,,1524145439,750161614
1524145439760226787,,1524145439,760226787
1524145439760226787,,1524145439,770314769
1524145439780383490,,1524145439,780383490
1524145439790469410,,1524145439,790469410
1524145439800565342,,1524145439,800565342
1524145439810651896,,1524145439,810651896
1524145439810651896,,1524145439,820713626
1524145439830834664,,1524145439,830834664
1524145439840963235,,1524145439,840963235
1524145439851092421,,1524145439,851092421
1524145439861157218,,1524145439,861157218
1524145439871255844,,1524145439,871255844
1524145439881333588,,1524145439,881333588
1524145439891424191,,1524145439,891424191
1524145439901557147,,1524145439,901557147
1524145439911642887,,1524145439,911642887
1524145439921712542,,1524145439,921712542
1524145439931767823,,1524145439,931767823
1524145439941855217,,1524145439,941855217
1524145439951945847,,1524145439,951945847
1524145439962093490,,1524145439,962093490
1524145439972192498,,1524145439,972192498
1524145439982227151,,1524145439,982227151
1524145439992311465,,1524145439,992311465
1524145440002403790,,1524145440,2403790
1524145440012482038,,1524145440,12482038
1524145440022567758,,1524145440,22567758
1524145440032661513,,1524145440,32661513
1524145440032661513,,1524145440,42723553
1524145440052832605,,1524145440,52832605
1524145440062895010,,1524145440,62895010
1524145440072990184,,1524145440,72990184
1524145440083059909,,1524145440,83059909
1524145440093180933,,1524145440,93180933
1524145440103314299,,1524145440,103314299
1524145440113398473,,1524145440,113398473
1524145440123485580,,1524145440,123485580
1524145440133581866,,1524145440,133581866
1524145440143682430,,1524145440,143682430
1524145440153767661,,1524145440,153767661
1524145440163852827,,1524145440,163852827
1524145440163852827,,1524145440,173998592
1524145440184072058,,1524145440,184072058
1524145440194159215,,1524145440,194159215
1524145440204259144,,1524145440,204259144
1524145440214343385,,1524145440,214343385
1524145440224399492,,1524145440,224399492
1524145440234500681,,1524145440,234500681
1524145440244593260,,1524145440,244593260
1524145440254667728,,1524145440,254667728
1524145440264778735,,1524145440,264778735
1524145440274897819,,1524145440,274897819
1524145440284966287,,1524145440,284966287
1524145440295055434,,1524145440,295055434
1524145440305156354,,1524145440,305156354
1524145440315220850,,1524145440,315220850
1524145440325308790,,1524145440,325308790
1524145440335430789,,1524145440,335430789
1524145440345505964,,1524145440,345505964
1524145440355607170,,1524145440,355607170
1524145440365702097,,1524145440,365702097
1524145440375797814,,1524145440,375797814
1524145440385872130,,1524145440,385872130
1524145440395935984,,1524145440,395935984
1524145440406025694,,1524145440,406025694
1524145440416100814,,1524145440,416100814
1524145440426186274,,1524145440,426186274
1524145440436270050,,1524145440,436270050
1524145440446359226,,1524145440,446359226
1524145440456436286,,1524145440,456436286
1524145440466560816,,1524145440,466560816
1524145440476637703,,1524145440,476637703
1524145440486707531,,1524145440,486707531
1524145440496829726,,1524145440,496829726
1524145440506913237,,1524145440,506913237
1524145440516988294,,1524145440,516988294
1524145440527111204,,1524145440,527111204
1524145440537185262,,1524145440,537185262
1524145440547307630,,1524145440,547307630
1524145440557407169,,1524145440,557407169
1524145440567500309,,1524145440,567500309
1524145440577583125,,1524145440,577583125
1524145440577583125,,1524145440,587646605
1524145440587646605,,1524145440,597751899
1524145440607844821,,1524145440,607844821
1524145440617917125,,1524145440,617917125
1524145440627972204,,1524145440,627972204
1524145440638040028,,1524145440,638040028
1524145440648122634,,1524145440,648122634
1524145440658224347,,1524145440,658224347
1524145440668315777,,1524145440,668315777
1524145440678402898,,1524145440,678402898
1524145440688490352,,1524145440,688490352
1524145440698617440,,1524145440,698617440
1524145440708698494,,1524145440,708698494
1524145440718773506,,1524145440,718773506
1524145440728856848,,1524145440,728856848
1524145440738915275,,1524145440,738915275
1524145440749005871,,1524145440,749005871
1524145440759109221,,1524145440,759109221
1524145440769170246,,1524145440,769170246
1524145440779257259,,1524145440,779257259
1524145440789349331,,1524145440,789349331
1524145440799406316,,1524145440,799406316
1524145440809494981,,1524145440,809494981
1524145440819560637,,1524145440,819560637
1524145440829620673,,1524145440,829620673
1524145440839704587,,1524145440,839704587
1524145440849795876,,1524145440,849795876
1524145440859856552,,1524145440,859856552
1524145440869950130,,1524145440,869950130
1524145440880037443,,1524145440,880037443
1524145440890130856,,1524145440,890130856
1524145440900218409,,1524145440,900218409
1524145440910342266,,1524145440,910342266
1524145440920410164,,1524145440,920410164
1524145440930497357,,1524145440,930497357
1524145440940584387,,1524145440,940584387
1524145440950669731,,1524145440,950669731
1524145440960759075,,1524145440,960759075
1524145440970868513,,1524145440,970868513
1524145440980958434,,1524145440,980958434
1524145440980958434,,1524145440,991025952
1524145441001115694,,1524145441,1115694
1524145441011225353,,1524145441,11225353
1524145441021305921,,1524145441,21305921
1524145441031362957,,1524145441,31362957
1524145441041456009,,1524145441,41456009
1524145441051579892,,1524145441,51579892
1524145441051579892,,1524145441,61671303
1524145441071764009,,1524145441,71764009
1524145441081854368,,1524145441,81854368
1524145441091929806,,1524145441,91929806
1524145441102052523,,1524145441,102052523
1524145441112181450,,1524145441,112181450
1524145441122263899,,1524145441,122263899
1524145441132319640,,1524145441,132319640
1524145441142402578,,1524145441,142402578
1524145441152514074,,1524145441,152514074
1524145441162654984,,1524145441,162654984
1524145441172749597,,1524145441,172749597
1524145441182889185,,1524145441,182889185
1524145441192957160,,1524145441,192957160
1524145441203045119,,1524145441,203045119
1524145441213132675,,1524145441,213132675
1524145441223214627,,1524145441,223214627
1524145441233297318,,1524145441,233297318
1524145441243384412,,1524145441,243384412
1524145441253476218,,1524145441,253476218
1524145441263533634,,1524145441,263533634
1524145441273639139,,1524145441,273639139
1524145441283757347,,1524145441,283757347
1524145441283757347,,1524145441,293851320
1524145441303924547,,1524145441,303924547
1524145441313984769,,1524145441,313984769
1524145441324067832,,1524145441,324067832
1524145441334191073,,1524145441,334191073
1524145441334191073,,1524145441,344266750
1524145441354356840,,1524145441,354356840
1524145441364448862,,1524145441,364448862
1524145441374543578,,1524145441,374543578
1524145441384618070,,1524145441,384618070
1524145441394694781,,1524145441,394694781
1524145441404753552,,1524145441,404753552
1524145441414851970,,1524145441,414851970
1524145441424922945,,1524145441,424922945
1524145441435005361,,1524145441,435005361
1524145441445097454,,1524145441,445097454
1524145441455184716,,1524145441,455184716
1524145441465280848,,1524145441,465280848
1524145441475374212,,1524145441,475374212
1524145441485460089,,1524145441,485460089
1524145441495547632,,1524145441,495547632
1524145441505636723,,1524145441,505636723
1524145441515728739,,1524145441,515728739
1524145441525814534,,1524145441,525814534
1524145441525814534,,1524145441,535889193
1524145441545973563,,1524145441,545973563
1524145441556085772,,1524145441,556085772
1524145441566180541,,1524145441,566180541
1524145441576264564,,1524145441,576264564
1524145441586412315,,1524145441,586412315
1524145441596490396,,1524145441,596490396
1524145441606578499,,1524145441,606578499
1524145441616662268,,1524145441,616662268
1524145441626736226,,1524145441,626736226
1524145441636810766,,1524145441,636810766
1524145441646867659,,1524145441,646867659
1524145441656927798,,1524145441,656927798
1524145441667018439,,1524145441,667018439
1524145441677108005,,1524145441,677108005
1524145441677108005,,1524145441,687244737
1524145441697338011,,1524145441,697338011
1524145441707431413,,1524145441,707431413
1524145441717522888,,1524145441,717522888
1524145441727547234,,1524145441,727547234
1524145441737616152,,1524145441,737616152
1524145441747705431,,1524145441,747705431
1524145441757836350,,1524145441,757836350
1524145441767895007,,1524145441,767895007
1524145441777985342,,1524145441,777985342
1524145441788106130,,1524145441,788106130
1524145441798187742,,1524145441,798187742
1524145441808285869,,1524145441,808285869
1524145441818416841,,1524145441,818416841
1524145441828493110,,1524145441,828493110
1524145441838568476,,1524145441,838568476
1524145441848656777,,1524145441,848656777
1524145441858753269,,1524145441,858753269
1524145441868846790,,1524145441,868846790
1524145441868846790,,1524145441,878905079
1524145441888970377,,1524145441,888970377
1524145441899040387,,1524145441,899040387
1524145441909166599,,1524145441,909166599
1524145441919227693,,1524145441,919227693
1524145441929295028,,1524145441,929295028
1524145441939379244,,1524145441,939379244
1524145441949463645,,1524145441,949463645
1524145441959551186,,1524145441,959551186
1524145441959551186,,1524145441,969644097
1524145441979781453,,1524145441,979781453
1524145441979781453,,1524145441,989928820
1524145441989928820,,1524145442,8691
1524145442010105995,,1524145442,10105995
1524145442020237064,,1524145442,20237064
1524145442030318678,,1524145442,30318678
1524145442040390861,,1524145442,40390861
1524145442050486320,,1524145442,50486320
1524145442060608054,,1524145442,60608054
1524145442070739588,,1524145442,70739588
1524145442080807241,,1524145442,80807241
1524145442080807241,,1524145442,90864312
1524145442100929215,,1524145442,100929215
1524145442111054273,,1524145442,111054273
1524145442121154227,,1524145442,121154227
1524145442131234292,,1524145442,131234292
1524145442141355515,,1524145442,141355515
1524145442151465658,,1524145442,151465658
1524145442161573084,,1524145442,161573084
1524145442171663815,,1524145442,171663815
1524145442181756669,,1524145442,181756669
1524145442191859005,,1524145442,191859005
1524145442201937243,,1524145442,201937243
1524145442212058124,,1524145442,212058124
1524145442222144631,,1524145442,222144631
1524145442232206893,,1524145442,232206893
1524145442242326927,,1524145442,242326927
1524145442252421561,,1524145442,252421561
1524145442262442825,,1524145442,262442825
1524145442272507094,,1524145442,272507094
1524145442282598189,,1524145442,282598189
1524145442292691302,,1524145442,292691302
1524145442302765638,,1524145442,302765638
1524145442302765638,,1524145442,312888657
1524145442323010339,,1524145442,323010339
1524145442333080560,,1524145442,333080560
1524145442343202978,,1524145442,343202978
1524145442353307883,,1524145442,353307883
1524145442363418776,,1524145442,363418776
1524145442373495068,,1524145442,373495068
1524145442383586667,,1524145442,383586667
1524145442393681304,,1524145442,393681304
1524145442403760375,,1524145442,403760375
1524145442413853522,,1524145442,413853522
1524145442423938275,,1524145442,423938275
1524145442433999932,,1524145442,433999932
1524145442444071012,,1524145442,444071012
1524145442454178526,,1524145442,454178526
1524145442464304369,,1524145442,464304369
1524145442474436333,,1524145442,474436333
1524145442484546317,,1524145442,484546317
1524145442494699129,,1524145442,494699129
1524145442504766369,,1524145442,504766369
1524145442514869709,,1524145442,514869709
1524145442524965361,,1524145442,524965361
1524145442535041923,,1524145442,535041923
1524145442545074578,,1524145442,545074578
1524145442555202397,,1524145442,555202397
1524145442565294772,,1524145442,565294772
1524145442575405910,,1524145442,575405910
