rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1524751506085804393,,24,,1524751505,883926280,'',2,"""/record_1524751505860079034""","""Recording to 2018-04-26-16-05-05.bag.""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""Recorder",395,[/rosout]
