rosbagTimestamp,northing,data,status,data,easting,data
1526641424406086940,,5548341.07511,,2,,7422485.97203
1526641424456418671,,5548341.07326,,2,,7422485.97188
1526641424506236298,,5548341.07326,,2,,7422485.97188
1526641424556796471,,5548341.07568,,2,,7422485.9712
1526641424606554336,,5548341.07548,,2,,7422485.97239
1526641424656644728,,5548341.07362,,2,,7422485.97249
1526641424706681454,,5548341.07345,,2,,7422485.97177
1526641424756902456,,5548341.07344,,2,,7422485.97212
1526641424806605771,,5548341.07383,,2,,7422485.97082
1526641424856857213,,5548341.07455,,2,,7422485.97226
1526641424906737818,,5548341.07326,,2,,7422485.97212
1526641424956026021,,5548341.07494,,2,,7422485.97095
1526641425006125229,,5548341.07455,,2,,7422485.97262
1526641425056434093,,5548341.074,,2,,7422485.97201
1526641425106541440,,5548341.07288,,2,,7422485.97271
1526641425156873678,,5548341.07326,,2,,7422485.972
1526641425207253106,,5548341.07438,,2,,7422485.9713
1526641425256342806,,5548341.07363,,2,,7422485.97189
1526641425306456239,,5548341.07512,,2,,7422485.97179
1526641425356855157,,5548341.07125,,2,,7422485.9703
1526641425406488940,,5548341.07292,,2,,7422485.96985
1526641425456770356,,5548341.07347,,2,,7422485.97045
1526641425506286127,,5548341.07403,,2,,7422485.9701
1526641425561638352,,5548341.07198,,2,,7422485.97091
1526641425606621620,,5548341.07257,,2,,7422485.96817
1526641425656665191,,5548341.07331,,2,,7422485.9683
1526641425706124255,,5548341.07388,,2,,7422485.96795
1526641425756983178,,5548341.07331,,2,,7422485.96842
1526641425807005173,,5548341.07295,,2,,7422485.96818
1526641425856325271,,5548341.07387,,2,,7422485.96807
1526641425906022064,,5548341.07444,,2,,7422485.96772
1526641425956399218,,5548341.07424,,2,,7422485.96868
1526641426006590555,,5548341.07406,,2,,7422485.96808
1526641426056505712,,5548341.07331,,2,,7422485.96878
1526641426105964622,,5548341.07443,,2,,7422485.96832
1526641426156572765,,5548341.07388,,2,,7422485.96795
1526641426206290669,,5548341.07479,,2,,7422485.96868
1526641426256314695,,5548341.07275,,2,,7422485.96901
1526641426305420427,,5548341.07276,,2,,7422485.96841
1526641426356373010,,5548341.07498,,2,,7422485.96869
1526641426405925222,,5548341.07349,,2,,7422485.96866
1526641426456555016,,5548341.07571,,2,,7422485.96941
1526641426506598221,,5548341.07331,,2,,7422485.96854
1526641426556528008,,5548341.07237,,2,,7422485.9696
1526641426606633293,,5548341.07404,,2,,7422485.96975
1526641426656271247,,5548341.07368,,2,,7422485.96855
1526641426706389546,,5548341.07462,,2,,7422485.96773
1526641426756585598,,5548341.07535,,2,,7422485.96881
1526641426806260025,,5548341.07387,,2,,7422485.96843
1526641426856244930,,5548341.07647,,2,,7422485.96787
1526641426906284818,,5548341.0744,,2,,7422485.96999
1526641426955818893,,5548341.07442,,2,,7422485.96904
1526641427005462903,,5548341.07533,,2,,7422485.97012
1526641427056234779,,5548341.0744,,2,,7422485.97035
1526641427105742338,,5548341.07384,,2,,7422485.9701
1526641427156532310,,5548341.07626,,2,,7422485.97002
1526641427206166559,,5548341.07422,,2,,7422485.96987
1526641427259561906,,5548341.07571,,2,,7422485.96905
1526641427306517124,,5548341.07443,,2,,7422485.9682
1526641427356691778,,5548341.07295,,2,,7422485.96806
1526641427406678588,,5548341.0746,,2,,7422485.96904
1526641427456734943,,5548341.07573,,2,,7422485.96822
1526641427506277861,,5548341.07423,,2,,7422485.96879
1526641427556573200,,5548341.07479,,2,,7422485.96904
1526641427616707231,,5548341.07627,,2,,7422485.96906
1526641427656532295,,5548341.07589,,2,,7422485.96942
1526641427711015030,,5548341.07387,,2,,7422485.96807
1526641427756573592,,5548341.07554,,2,,7422485.9681
1526641427806792492,,5548341.07535,,2,,7422485.96869
1526641427856756991,,5548341.0761,,2,,7422485.96811
1526641427907130526,,5548341.07572,,2,,7422485.9687
1526641427956392499,,5548341.07479,,2,,7422485.96904
1526641428006699631,,5548341.07646,,2,,7422485.96847
1526641428056380984,,5548341.07518,,2,,7422485.96761
1526641428106477583,,5548341.07591,,2,,7422485.9681
1526641428156427181,,5548341.07645,,2,,7422485.96918
1526641428206280412,,5548341.07664,,2,,7422485.96919
1526641428256389660,,5548341.07571,,2,,7422485.96929
1526641428306479107,,5548341.07572,,2,,7422485.96894
1526641428356225722,,5548341.07533,,2,,7422485.97012
1526641428406958452,,5548341.07646,,2,,7422485.96847
1526641428456641895,,5548341.07682,,2,,7422485.96967
1526641428506902473,,5548341.07627,,2,,7422485.96918
1526641428556463433,,5548341.07608,,2,,7422485.96966
1526641428606931766,,5548341.07758,,2,,7422485.96837
1526641428656529987,,5548341.07886,,2,,7422485.9697
1526641428707071872,,5548341.07553,,2,,7422485.96893
1526641428756369351,,5548341.07569,,2,,7422485.97049
1526641428806750544,,5548341.07718,,2,,7422485.97027
1526641428856331440,,5548341.07644,,2,,7422485.97038
1526641428906635744,,5548341.07533,,2,,7422485.96988
1526641428956236982,,5548341.07774,,2,,7422485.9698
1526641429006577004,,5548341.07793,,2,,7422485.96992
