Syntax version=4
Wed Apr 04 08:47:38 2018
Starting process (2338332 clocks per sec)

LogRawData=false
VarHeader=1
D:		logic_U.speed	logic_Y.gas_out
D:	111.38	0.000000	0
D:	112.13	0.000000	0
D:	112.89	0.000000	0
D:	113.62	0.000000	0
D:	114.37	0.000000	0
D:	115.09	0.000000	0
D:	115.81	0.000000	0
D:	116.55	0.000000	0
D:	117.27	0.000000	0
D:	118.02	0.000000	0
D:	118.80	0.000000	0
D:	119.53	0.000000	0
D:	120.27	0.000000	0
D:	121.02	0.000000	0
D:	121.80	0.000000	0
D:	122.55	0.000000	0
D:	123.30	0.000000	0
D:	124.04	0.000000	0
D:	124.99	0.000000	0
D:	125.84	0.000000	0
D:	126.65	0.000000	0
D:	127.48	0.000000	0
D:	128.36	0.000000	0
D:	129.24	0.000000	0
D:	130.10	0.000000	0
D:	130.98	0.000000	0
D:	131.83	0.000000	0
D:	132.71	0.000000	0
D:	133.56	0.000000	0
D:	134.43	0.000000	0
D:	135.30	0.000000	0
D:	136.18	0.000000	0
D:	137.09	0.000000	0
D:	139.64	0.000000	0
D:	140.40	0.000000	0
D:	141.24	0.000000	0
D:	142.16	0.000000	0
D:	143.02	0.000000	0
D:	143.89	0.000000	0
D:	144.80	0.000000	0
D:	145.68	0.000000	0
D:	146.54	0.000000	0
D:	147.41	0.000000	0
D:	148.27	0.000000	0
D:	149.16	0.000000	0
D:	150.02	0.000000	0
D:	150.90	0.000000	0
D:	151.80	0.000000	0
D:	152.68	0.000000	0
D:	153.54	0.000000	0
D:	154.41	0.000000	0
D:	155.27	0.000000	0
D:	156.16	0.000000	0
D:	157.01	0.000000	0
D:	157.87	0.000000	0
D:	158.73	0.000000	0
D:	159.61	0.000000	0
D:	160.48	0.000000	0
D:	161.45	0.000000	0
D:	162.42	0.000000	0
D:	163.31	0.000000	0
D:	164.17	0.000000	0
D:	165.05	0.000000	0
D:	165.91	0.000000	0
D:	166.86	0.000000	0
D:	167.71	0.000000	0
D:	168.58	0.000000	0
D:	169.44	0.000000	0
D:	170.31	0.000000	0
D:	171.16	0.000000	0
D:	172.04	0.000000	0
D:	172.90	0.000000	0
D:	173.77	0.000000	0
D:	174.62	0.000000	0
D:	175.52	0.000000	0
D:	176.38	0.000000	0
D:	177.25	0.000000	0
D:	178.16	0.000000	0
D:	179.09	0.000000	0
D:	179.97	0.000000	0
D:	180.82	0.000000	0
D:	181.71	0.000000	0
D:	182.56	0.000000	0
D:	183.43	0.000000	0
D:	184.30	0.000000	0
D:	185.16	0.000000	0
D:	186.01	0.000000	0
D:	186.88	0.000000	0
D:	187.80	0.000000	0
D:	188.68	0.000000	0
D:	189.53	0.000000	0
D:	190.41	0.000000	0
D:	191.26	0.000000	0
D:	192.13	0.000000	0
D:	192.96	0.000000	0
D:	193.86	0.000000	0
D:	194.81	0.000000	0
D:	195.68	0.000000	0
D:	196.54	0.000000	0
D:	197.41	0.000000	0
D:	198.27	0.000000	0
D:	199.16	0.000000	0
D:	200.01	0.000000	0
D:	200.89	0.000000	0
D:	201.80	0.000000	0
D:	202.66	0.000000	0
D:	203.51	0.000000	0
D:	204.38	0.000000	0
D:	205.24	0.000000	0
D:	206.15	0.000000	0
D:	207.00	0.000000	0
D:	207.81	0.000000	0
D:	208.70	0.000000	0
D:	209.55	0.000000	0
D:	210.47	0.000000	0
D:	211.37	0.000000	0
D:	212.21	0.000000	0
D:	213.15	0.000000	0
D:	214.01	0.000000	0
D:	214.89	0.000000	0
D:	215.80	0.000000	0
D:	216.68	0.000000	0
D:	217.53	0.000000	0
D:	218.40	0.000000	0
D:	219.24	0.000000	0
D:	220.16	0.000000	0
D:	221.01	0.000000	0
D:	221.89	0.000000	0
D:	222.80	0.000000	0
D:	223.68	0.000000	0
D:	224.55	0.000000	0
D:	225.40	0.000000	0
D:	226.34	0.000000	0
D:	227.17	0.000000	0
D:	228.43	0.000000	0
D:	229.31	0.000000	0
D:	230.17	0.000000	0
D:	231.05	0.000000	0
D:	231.91	0.000000	0
D:	232.78	0.000000	0
D:	233.64	0.000000	0
D:	234.52	0.000000	0
D:	235.37	0.000000	0
D:	236.23	0.000000	0
D:	237.09	0.000000	0
D:	237.95	0.000000	0
D:	238.80	0.000000	0
D:	239.69	0.000000	0
D:	240.56	0.000000	0
D:	241.39	0.000000	0
D:	242.36	0.000000	0
D:	243.27	0.000000	0
D:	244.27	0.000000	0
D:	245.26	0.000000	0
D:	246.21	0.000000	0
D:	247.22	0.000000	0
D:	248.45	0.000000	0
D:	249.41	0.000000	0
D:	250.34	0.000000	0
D:	251.21	0.000000	0
D:	252.18	0.000000	0
D:	253.20	0.000000	0
D:	254.19	0.000000	0
D:	255.18	0.000000	0
D:	256.12	0.000000	0
D:	257.01	0.000000	0
D:	258.20	0.000000	0
D:	259.17	0.000000	0
D:	260.14	0.000000	0
D:	260.95	0.000000	0
D:	261.90	0.000000	0
D:	262.86	0.000000	0
D:	263.91	0.000000	0
D:	264.86	0.000000	0
D:	265.83	0.000000	0
D:	266.74	0.000000	0
D:	267.62	0.000000	0
D:	268.51	0.000000	0
D:	269.39	0.000000	0
D:	270.27	0.000000	0
D:	271.17	0.000000	0
D:	272.06	0.000000	0
D:	272.94	0.000000	0
D:	273.83	0.000000	0
D:	274.75	0.000000	0
D:	275.69	0.000000	0
D:	276.65	0.000000	0
D:	277.61	0.000000	0
D:	278.57	0.000000	0
D:	279.53	0.000000	0
D:	280.47	0.000000	0
D:	281.42	0.000000	0
D:	282.36	0.000000	0
D:	283.33	0.000000	0
D:	284.26	0.000000	0
D:	285.25	0.000000	0
D:	286.19	0.000000	0
D:	287.15	0.000000	0
D:	288.08	0.000000	0
D:	289.04	0.000000	0
D:	289.97	0.000000	0
D:	290.91	0.000000	0
D:	291.85	0.000000	0
D:	292.81	0.000000	0
D:	293.75	0.000000	0
D:	294.58	0.000000	0
D:	295.57	0.000000	0
D:	296.85	0.000000	0
D:	297.82	0.000000	0
D:	298.73	0.000000	0
D:	299.70	0.000000	0
D:	300.63	0.000000	0
D:	301.46	0.000000	0
D:	302.34	0.000000	0
D:	303.68	0.000000	0
D:	304.61	0.000000	0
D:	305.58	0.000000	0
D:	306.52	0.000000	0
D:	307.41	0.000000	0
D:	308.35	0.000000	0
D:	309.29	0.000000	0
D:	310.24	0.000000	0
D:	311.23	0.000000	0
D:	312.09	0.000000	0
D:	313.07	0.000000	0
D:	313.99	0.000000	0
D:	314.95	0.000000	0
D:	315.89	0.000000	0
D:	317.13	0.000000	0
D:	318.03	0.000000	0
D:	318.97	0.000000	0
D:	319.92	0.000000	0
D:	320.86	0.000000	0
D:	321.73	0.000000	0
D:	322.71	0.000000	0
D:	323.66	0.000000	0
D:	324.56	0.000000	0
D:	325.49	0.000000	0
D:	326.43	0.000000	0
D:	327.34	0.000000	0
D:	328.31	0.000000	0
D:	329.27	0.000000	0
D:	330.25	0.000000	0
D:	331.13	0.000000	0
D:	332.09	0.000000	0
D:	333.02	0.000000	0
D:	333.96	0.000000	0
D:	334.92	0.000000	0
D:	335.84	0.000000	0
D:	336.78	0.000000	0
D:	337.72	0.000000	0
D:	338.68	0.000000	0
D:	339.61	0.000000	0
D:	340.50	0.000000	0
D:	341.34	0.000000	0
D:	342.21	0.000000	0
D:	343.20	0.000000	0
D:	344.17	0.000000	0
D:	345.10	0.000000	0
D:	346.06	0.000000	0
D:	346.99	0.000000	0
D:	347.94	0.000000	0
D:	348.88	0.000000	0
D:	349.75	0.000000	0
D:	350.62	0.000000	0
D:	351.54	0.000000	0
D:	352.49	0.000000	0
D:	353.45	0.000000	0
D:	354.36	0.000000	0
D:	355.32	0.000000	0
D:	356.26	0.000000	0
D:	357.24	0.000000	0
D:	358.18	0.000000	0
D:	359.14	0.000000	0
D:	360.06	0.000000	0
D:	360.98	0.000000	0
D:	361.93	0.000000	0
D:	362.91	0.000000	0
D:	363.88	0.000000	0
D:	364.99	0.000000	0
D:	365.97	0.000000	0
D:	366.90	0.000000	0
D:	367.90	0.000000	0
D:	368.82	0.000000	0
D:	369.70	0.000000	0
D:	370.64	0.000000	0
D:	371.52	0.000000	0
D:	372.48	0.000000	0
D:	373.42	0.000000	0
D:	374.26	0.000000	0
D:	375.25	0.000000	0
D:	376.18	0.000000	0
D:	377.15	0.000000	0
D:	378.07	0.000000	0
D:	379.07	0.000000	0
D:	379.92	0.000000	0
D:	380.89	0.000000	0
D:	381.95	0.000000	0
D:	383.12	0.000000	0
D:	384.21	0.000000	0
D:	385.46	0.000000	0
D:	386.54	0.000000	0
D:	387.71	0.000000	0
D:	388.78	0.000000	0
D:	389.95	0.000000	0
D:	390.93	0.000000	0
D:	391.91	0.000000	0
D:	393.10	0.000000	0
D:	394.17	0.000000	0
D:	395.12	0.000000	0
D:	396.06	0.000000	0
D:	397.00	0.000000	0
D:	397.93	0.000000	0
D:	398.92	0.000000	0
D:	399.89	0.000000	0
D:	400.97	0.000000	0
D:	402.05	0.000000	0
D:	402.92	0.000000	0
D:	403.85	0.000000	0
D:	404.89	0.000000	0
D:	405.98	0.000000	0
D:	407.21	0.000000	0
D:	408.36	0.000000	0
D:	409.29	0.000000	0
D:	410.27	0.000000	0
D:	411.24	0.000000	0
D:	412.21	0.000000	0
D:	413.46	0.000000	0
D:	414.44	0.000000	0
D:	415.55	0.000000	0
D:	416.55	0.000000	0
D:	417.74	0.000000	0
D:	418.88	0.000000	0
D:	419.94	0.000000	0
D:	420.94	0.000000	0
D:	422.16	0.000000	0
D:	423.12	0.000000	0
D:	424.12	0.000000	0
D:	425.21	0.000000	0
D:	426.35	0.000000	0
D:	427.36	0.000000	0
D:	428.39	0.000000	0
D:	429.59	0.000000	0
D:	430.72	0.000000	0
D:	431.96	0.000000	0
D:	432.95	0.000000	0
D:	434.09	0.000000	0
D:	435.09	0.000000	0
D:	436.02	0.000000	0
D:	437.13	0.000000	0
D:	438.18	0.000000	0
D:	439.25	0.000000	0
D:	440.46	0.000000	0
D:	441.40	0.000000	0
D:	442.38	0.000000	0
D:	443.54	0.000000	0
D:	444.63	0.000000	0
D:	445.75	0.000000	0
D:	446.75	0.000000	0
D:	447.89	0.000000	0
D:	449.06	0.000000	0
D:	450.14	0.000000	0
D:	451.31	0.000000	0
D:	452.40	0.000000	0
D:	453.60	0.000000	0
D:	454.67	0.000000	0
D:	455.76	0.000000	0
D:	456.91	0.000000	0
D:	457.84	0.000000	0
D:	458.86	0.000000	0
D:	459.86	0.000000	0
D:	460.86	0.000000	0
D:	461.88	0.000000	0
D:	462.89	0.000000	0
D:	463.97	0.000000	0
D:	465.03	0.000000	0
D:	465.97	0.000000	0
D:	467.14	0.000000	0
D:	468.21	0.000000	0
D:	469.39	0.000000	0
D:	470.46	0.000000	0
D:	471.63	0.000000	0
D:	472.71	0.000000	0
D:	473.95	0.000000	0
D:	475.02	0.000000	0
D:	476.21	0.000000	0
D:	477.34	0.000000	0
D:	478.51	0.000000	0
D:	479.57	0.000000	0
D:	480.74	0.000000	0
D:	481.90	0.000000	0
D:	483.05	0.000000	0
D:	484.13	0.000000	0
D:	485.30	0.000000	0
D:	486.37	0.000000	0
D:	487.56	0.000000	0
D:	488.62	0.000000	0
D:	489.89	0.000000	0
D:	490.87	0.000000	0
D:	492.05	0.000000	0
D:	493.12	0.000000	0
D:	494.29	0.000000	0
D:	495.37	0.000000	0
D:	496.59	0.000000	0
D:	497.64	0.000000	0
D:	498.50	0.000000	0
D:	499.49	0.000000	0
D:	500.49	0.000000	0
D:	501.53	0.000000	0
D:	502.67	0.000000	0
D:	503.92	0.000000	0
D:	504.99	0.000000	0
D:	506.04	0.000000	0
D:	506.97	0.000000	0
D:	508.01	0.000000	0
D:	509.05	0.000000	0
D:	510.10	0.000000	0
D:	511.13	0.000000	0
D:	512.17	0.000000	0
D:	513.20	0.000000	0
D:	514.06	0.000000	0
D:	515.00	0.000000	0
D:	516.02	0.000000	0
D:	517.18	0.000000	0
D:	518.21	0.000000	0
D:	519.37	0.000000	0
D:	520.42	0.000000	0
D:	521.48	0.000000	0
D:	522.53	0.000000	0
D:	523.59	0.000000	0
D:	524.78	0.000000	0
D:	525.90	0.000000	0
D:	526.95	0.000000	0
D:	527.99	0.000000	0
D:	529.15	0.000000	0
D:	530.17	0.000000	0
D:	531.10	0.000000	0
D:	532.24	0.000000	0
D:	533.34	0.000000	0
D:	534.51	0.000000	0
D:	535.59	0.000000	0
D:	536.76	0.000000	0
D:	537.91	0.000000	0
D:	539.05	0.000000	0
D:	540.14	0.000000	0
D:	541.22	0.000000	0
D:	542.34	0.000000	0
D:	543.51	0.000000	0
D:	544.57	0.000000	0
D:	545.64	0.000000	0
D:	546.90	0.000000	0
D:	548.05	0.000000	0
D:	549.13	0.000000	0
D:	550.32	0.000000	0
D:	551.39	0.000000	0
D:	552.55	0.000000	0
D:	553.62	0.000000	0
D:	554.90	0.000000	0
D:	555.97	0.000000	0
D:	557.21	0.000000	0
D:	558.34	0.000000	0
D:	559.49	0.000000	0
D:	560.57	0.000000	0
D:	561.74	0.000000	0
D:	562.92	0.000000	0
D:	563.89	0.000000	0
D:	564.94	0.000000	0
D:	566.02	0.000000	0
D:	567.09	0.000000	0
D:	568.27	0.000000	0
D:	569.34	0.000000	0
D:	570.53	0.000000	0
D:	571.59	0.000000	0
D:	572.76	0.000000	0
D:	573.97	0.000000	0
D:	575.04	0.000000	0
D:	576.22	0.000000	0
D:	577.21	0.000000	0
D:	578.45	0.000000	0
D:	579.51	0.000000	0
D:	580.64	0.000000	0
D:	581.76	0.000000	0
D:	582.93	0.000000	0
D:	584.06	0.000000	0
D:	585.13	0.000000	0
D:	586.29	0.000000	0
D:	587.37	0.000000	0
D:	588.54	0.000000	0
D:	589.62	0.000000	0
D:	590.61	0.000000	0
D:	591.62	0.000000	0
D:	592.69	0.000000	0
D:	593.76	0.000000	0
D:	594.93	0.000000	0
D:	596.08	0.000000	0
D:	597.21	0.000000	0
D:	598.35	0.000000	0
D:	599.44	0.000000	0
D:	600.49	0.000000	0
D:	601.66	0.000000	0
D:	602.76	0.000000	0
D:	603.93	0.000000	0
D:	605.06	0.000000	0
D:	606.13	0.000000	0
D:	607.32	0.000000	0
D:	608.42	0.000000	0
D:	609.61	0.000000	0
D:	610.68	0.000000	0
D:	611.77	0.000000	0
D:	612.95	0.000000	0
D:	614.04	0.000000	0
D:	615.05	0.000000	0
D:	616.06	0.000000	0
D:	617.23	0.000000	0
D:	618.34	0.000000	0
D:	619.51	0.000000	0
D:	620.59	0.000000	0
D:	621.76	0.000000	0
D:	622.90	0.000000	0
D:	623.90	0.000000	0
D:	625.08	0.000000	0
D:	626.16	0.000000	0
D:	627.34	0.000000	0
D:	628.41	0.000000	0
D:	629.61	0.000000	0
D:	630.69	0.000000	0
D:	631.76	0.000000	0
D:	633.12	0.000000	0
D:	634.19	0.000000	0
D:	635.36	0.000000	0
D:	636.44	0.000000	0
D:	637.60	0.000000	0
D:	638.67	0.000000	0
D:	639.75	0.000000	0
D:	640.62	0.000000	0
D:	641.89	0.000000	0
D:	642.96	0.000000	0
D:	644.11	0.000000	0
D:	645.18	0.000000	0
D:	646.35	0.000000	0
D:	647.42	0.000000	0
D:	648.41	0.000000	0
D:	649.49	0.000000	0
D:	650.57	0.000000	0
D:	651.74	0.000000	0
D:	652.93	0.000000	0
D:	654.04	0.000000	0
D:	655.22	0.000000	0
D:	656.34	0.000000	0
D:	657.29	0.000000	0
D:	658.25	0.000000	0
D:	659.45	0.000000	0
D:	660.52	0.000000	0
D:	661.68	0.000000	0
D:	662.75	0.000000	0
D:	663.90	0.000000	0
D:	665.03	0.000000	0
D:	666.16	0.000000	0
D:	667.27	0.000000	0
D:	668.33	0.000000	0
D:	669.50	0.000000	0
D:	670.57	0.000000	0
D:	671.75	0.000000	0
D:	672.91	0.000000	0
D:	673.96	0.000000	0
D:	675.14	0.000000	0
D:	676.22	0.000000	0
D:	677.45	0.000000	0
D:	678.51	0.000000	0
D:	679.68	0.000000	0
D:	680.75	0.000000	0
D:	681.93	0.000000	0
D:	683.10	0.000000	0
D:	684.04	0.000000	0
D:	685.11	0.000000	0
D:	686.30	0.000000	0
D:	687.37	0.000000	0
D:	688.55	0.000000	0
D:	689.62	0.000000	0
D:	690.65	0.000000	0
D:	691.78	0.000000	0
D:	692.98	0.000000	0
D:	694.04	0.000000	0
D:	695.20	0.000000	0
D:	696.26	0.000000	0
D:	697.45	0.000000	0
D:	699.02	0.000000	0
D:	700.13	0.000000	0
D:	701.21	0.000000	0
D:	702.34	0.000000	0
D:	703.51	0.000000	0
D:	704.59	0.000000	0
D:	705.77	0.000000	0
D:	706.89	0.000000	0
D:	708.02	0.000000	0
D:	709.19	0.000000	0
D:	710.26	0.000000	0
D:	711.45	0.000000	0
D:	712.51	0.000000	0
D:	713.68	0.000000	0
D:	714.75	0.000000	0
D:	715.93	0.000000	0
D:	717.06	0.000000	0
D:	718.12	0.000000	0
D:	719.30	0.000000	0
D:	720.36	0.000000	0
D:	721.53	0.000000	0
D:	722.59	0.000000	0
D:	723.76	0.000000	0
D:	724.70	0.000000	0
D:	725.88	0.000000	0
D:	726.94	0.000000	0
D:	728.11	0.000000	0
D:	729.18	0.000000	0
D:	730.35	0.000000	0
D:	731.62	0.000000	0
D:	732.81	0.000000	0
D:	733.88	0.000000	0
D:	735.19	0.000000	0
D:	736.34	0.000000	0
D:	737.39	0.000000	0
D:	738.55	0.000000	0
D:	739.62	0.000000	0
D:	740.60	0.000000	0
D:	741.69	0.000000	0
D:	742.88	0.000000	0
D:	743.95	0.000000	0
D:	745.10	0.000000	0
D:	746.16	0.000000	0
D:	747.21	0.000000	0
D:	748.39	0.000000	0
D:	749.47	0.000000	0
D:	750.44	0.000000	0
D:	751.41	0.000000	0
D:	752.36	0.000000	0
D:	753.53	0.000000	0
D:	754.60	0.000000	0
D:	755.76	0.000000	0
D:	756.90	0.000000	0
D:	757.98	0.000000	0
D:	759.16	0.000000	0
D:	760.23	0.000000	0
D:	761.43	0.000000	0
D:	762.52	0.000000	0
D:	763.71	0.000000	0
D:	764.78	0.000000	0
D:	765.73	0.000000	0
D:	766.67	0.000000	0
D:	767.57	0.000000	0
D:	768.95	0.000000	0
D:	769.84	0.000000	0
D:	770.69	0.000000	0
D:	771.87	0.000000	0
D:	772.94	0.000000	0
D:	773.86	0.000000	0
D:	775.04	0.000000	0
D:	776.11	0.000000	0
D:	777.28	0.000000	0
D:	778.34	0.000000	0
D:	779.51	0.000000	0
D:	780.59	0.000000	0
D:	781.77	0.000000	0
D:	782.90	0.000000	0
D:	783.92	0.000000	0
D:	784.97	0.000000	0
D:	786.14	0.000000	0
D:	787.20	0.000000	0
D:	788.47	0.000000	0
D:	789.54	0.000000	0
D:	790.49	0.000000	0
D:	791.46	0.000000	0
D:	792.64	0.000000	0
D:	793.71	0.000000	0
D:	794.88	0.000000	0
D:	795.94	0.000000	0
D:	797.11	0.000000	0
D:	798.17	0.000000	0
D:	799.42	0.000000	0
D:	800.52	0.000000	0
D:	801.67	0.000000	0
D:	802.74	0.000000	0
D:	803.89	0.000000	0
D:	804.97	0.000000	0
D:	806.14	0.000000	0
D:	807.11	0.000000	0
D:	808.19	0.000000	0
D:	809.36	0.000000	0
D:	810.41	0.000000	0
D:	811.58	0.000000	0
D:	812.65	0.000000	0
D:	813.90	0.000000	0
D:	814.98	0.000000	0
D:	816.15	0.000000	0
D:	817.27	0.000000	0
D:	818.36	0.000000	0
D:	819.53	0.000000	0
D:	820.59	0.000000	0
D:	821.78	0.000000	0
D:	822.89	0.000000	0
D:	823.89	0.000000	0
D:	824.98	0.000000	0
D:	826.16	0.000000	0
D:	827.23	0.000000	0
D:	828.45	0.000000	0
D:	829.52	0.000000	0
D:	830.68	0.000000	0
D:	831.75	0.000000	0
D:	832.94	0.000000	0
D:	834.08	0.000000	0
D:	835.45	0.000000	0
D:	836.52	0.000000	0
D:	837.66	0.000000	0
D:	838.75	0.000000	0
D:	839.89	0.000000	0
D:	840.88	0.000000	0
D:	841.96	0.000000	0
D:	843.13	0.000000	0
D:	844.20	0.000000	0
D:	845.37	0.000000	0
D:	846.44	0.000000	0
D:	847.62	0.000000	0
D:	848.68	0.000000	0
D:	849.80	0.000000	0
D:	850.88	0.000000	0
D:	852.05	0.000000	0
D:	853.12	0.000000	0
D:	854.30	0.000000	0
D:	855.36	0.000000	0
D:	856.49	0.000000	0
D:	857.41	0.000000	0
D:	858.46	0.000000	0
D:	859.63	0.000000	0
D:	860.69	0.000000	0
D:	861.87	0.000000	0
D:	862.94	0.000000	0
D:	864.11	0.000000	0
D:	865.18	0.000000	0
D:	866.05	0.000000	0
D:	867.03	0.000000	0
D:	867.98	0.000000	0
D:	868.94	0.000000	0
D:	869.94	0.000000	0
D:	870.89	0.000000	0
D:	871.85	0.000000	0
D:	872.85	0.000000	0
D:	873.86	0.000000	0
D:	874.85	0.000000	0
D:	875.73	0.000000	0
D:	876.91	0.000000	0
D:	878.07	0.000000	0
D:	879.20	0.000000	0
D:	880.39	0.000000	0
D:	881.44	0.000000	0
D:	882.57	0.000000	0
D:	883.62	0.000000	0
D:	884.67	0.000000	0
D:	885.73	0.000000	0
D:	886.85	0.000000	0
D:	887.98	0.000000	0
D:	889.03	0.000000	0
D:	889.99	0.000000	0
D:	891.19	0.000000	0
D:	892.27	0.000000	0
D:	893.46	0.000000	0
D:	894.55	0.000000	0
D:	895.68	0.000000	0
D:	896.90	0.000000	0
D:	897.96	0.000000	0
D:	899.03	0.000000	0
D:	900.20	0.000000	0
D:	901.26	0.000000	0
D:	902.45	0.000000	0
D:	903.52	0.000000	0
D:	904.69	0.000000	0
D:	905.75	0.000000	0
D:	906.88	0.000000	0
D:	907.97	0.000000	0
D:	909.13	0.000000	0
D:	910.19	0.000000	0
D:	911.39	0.000000	0
D:	912.47	0.000000	0
D:	913.63	0.000000	0
D:	914.70	0.000000	0
D:	915.78	0.000000	0
D:	916.95	0.000000	0
D:	918.01	0.000000	0
D:	919.19	0.000000	0
D:	920.26	0.000000	0
D:	921.46	0.000000	0
D:	922.51	0.000000	0
D:	923.63	0.000000	0
D:	924.66	0.000000	0
D:	925.78	0.000000	0
D:	927.01	0.000000	0
D:	928.15	0.000000	0
D:	929.25	0.000000	0
D:	930.37	0.000000	0
D:	931.43	0.000000	0
D:	932.48	0.000000	0
D:	933.53	0.000000	0
D:	934.58	0.000000	0
D:	935.62	0.000000	0
D:	936.66	0.000000	0
D:	937.73	0.000000	0
D:	938.91	0.000000	0
D:	939.97	0.000000	0
D:	941.07	0.000000	0
D:	942.11	0.000000	0
D:	943.15	0.000000	0
D:	944.28	0.000000	0
D:	945.44	0.000000	0
D:	946.49	0.000000	0
D:	947.51	0.000000	0
D:	948.65	0.000000	0
D:	949.73	0.000000	0
