Syntax version=4
Wed Apr 04 08:53:29 2018
Starting process (2338332 clocks per sec)

LogRawData=false
VarHeader=1
D:		logic_U.speed	logic_Y.gas_out
D:	89.34	0.098332	0
D:	90.10	0.098332	0
D:	90.86	0.098332	0
D:	91.64	0.098332	0
D:	92.41	0.098332	0
D:	93.20	0.098332	0
D:	93.97	0.098332	0
D:	94.74	0.098332	0
D:	95.54	0.098332	0
D:	96.34	0.098332	0
D:	97.10	0.098332	0
D:	97.85	0.098332	0
D:	98.61	0.098332	0
D:	99.67	0.098332	0
D:	100.54	0.098332	0
D:	101.44	0.098332	0
D:	102.31	0.098332	0
D:	103.18	0.098332	0
D:	103.97	0.098332	0
D:	104.78	0.098332	0
D:	105.52	0.098332	0
D:	106.31	0.098332	0
D:	107.10	0.098332	0
D:	107.85	0.098332	0
D:	108.59	0.098332	0
D:	109.34	0.098332	0
D:	110.10	0.098332	0
D:	110.85	0.098332	0
D:	111.60	0.098332	0
D:	112.34	0.098332	0
D:	113.10	0.098332	0
D:	113.92	0.098332	0
D:	114.77	0.098332	0
D:	115.55	0.098332	0
D:	116.33	0.098332	0
D:	117.10	0.098332	0
D:	117.86	0.098332	0
D:	118.64	0.098332	0
D:	119.42	0.098332	0
D:	120.20	0.098332	0
D:	120.96	0.098332	0
D:	121.75	0.098332	0
D:	122.51	0.098332	0
D:	123.34	0.098332	0
D:	124.10	0.098332	0
D:	124.86	0.098332	0
D:	125.65	0.098332	0
D:	126.41	0.098332	0
D:	127.20	0.098332	0
D:	127.97	0.098332	0
D:	128.75	0.098332	0
D:	129.56	0.098332	0
D:	133.15	0.098332	0
D:	134.54	0.098332	0
D:	135.61	0.098332	0
D:	139.99	0.098332	0
D:	141.60	0.098332	0
D:	142.60	0.098332	0
D:	143.59	0.098332	0
D:	144.88	0.098332	0
D:	146.24	0.098332	0
D:	147.53	0.098332	0
D:	148.68	0.098332	0
D:	149.64	0.098332	0
D:	150.61	0.098332	0
D:	151.55	0.098332	0
D:	152.56	0.098332	0
D:	153.54	0.098332	0
D:	156.52	0.098332	0
D:	157.56	0.098332	0
D:	158.55	0.098332	0
D:	159.55	0.098332	0
D:	160.55	0.098332	0
D:	161.52	0.098332	0
D:	162.53	0.098332	0
D:	163.52	0.098332	0
D:	164.50	0.098332	0
D:	165.51	0.098332	0
D:	166.45	0.098332	0
D:	167.34	0.098332	0
D:	168.22	0.098332	0
D:	169.13	0.098332	0
D:	170.42	0.098332	0
D:	171.40	0.098332	0
D:	172.36	0.098332	0
D:	173.29	0.098332	0
D:	174.43	0.098332	0
D:	175.39	0.098332	0
D:	176.34	0.098332	0
D:	177.34	0.098332	0
D:	178.28	0.098332	0
D:	179.20	0.098332	0
D:	180.18	0.098332	0
D:	181.17	0.098332	0
D:	182.21	0.098332	0
D:	183.18	0.098332	0
D:	184.16	0.098332	0
D:	185.16	0.098332	0
D:	186.18	0.098332	0
D:	187.19	0.098332	0
D:	188.19	0.098332	0
D:	189.17	0.098332	0
D:	190.17	0.098332	0
D:	191.15	0.098332	0
D:	192.15	0.098332	0
D:	193.15	0.098332	0
D:	194.14	0.098332	0
D:	195.18	0.098332	0
D:	196.18	0.098332	0
D:	197.18	0.098332	0
D:	198.13	0.098332	0
D:	199.19	0.098332	0
D:	200.18	0.098332	0
D:	201.14	0.098332	0
D:	202.04	0.098332	0
D:	203.01	0.098332	0
D:	204.01	0.098332	0
D:	204.93	0.098332	0
D:	206.49	0.098332	0
D:	207.46	0.098332	0
D:	208.36	0.098332	0
D:	209.27	0.098332	0
D:	210.17	0.098332	0
D:	211.16	0.098332	0
D:	212.16	0.098332	0
D:	213.16	0.098332	0
D:	214.16	0.098332	0
D:	215.18	0.098332	0
D:	216.19	0.098332	0
D:	217.19	0.098332	0
D:	218.14	0.098332	0
D:	219.15	0.098332	0
D:	220.17	0.000000	0
D:	221.15	0.000000	0
D:	222.15	0.000000	0
D:	223.16	0.000000	0
D:	224.18	0.000000	0
D:	225.16	0.000000	0
D:	226.14	0.000000	0
D:	227.14	0.000000	0
D:	228.33	0.000000	0
D:	229.27	0.000000	0
D:	230.17	0.000000	0
D:	231.15	0.000000	0
D:	232.40	0.000000	0
D:	233.41	0.000000	0
D:	234.42	0.000000	0
D:	235.42	0.000000	0
D:	236.42	0.000000	0
D:	237.42	0.000000	0
D:	238.42	0.000000	0
D:	239.42	0.000000	0
D:	240.41	0.000000	0
D:	241.37	0.000000	0
D:	242.35	0.000000	0
D:	243.32	0.000000	0
D:	244.27	0.000000	0
D:	245.21	0.000000	0
D:	246.14	0.000000	0
D:	247.18	0.000000	0
D:	248.14	0.000000	0
D:	249.33	0.000000	0
D:	250.64	0.000000	0
D:	251.95	0.000000	0
D:	253.43	0.000000	0
D:	254.69	0.000000	0
D:	255.80	0.000000	0
D:	256.87	0.000000	0
D:	258.27	0.000000	0
D:	259.30	0.000000	0
D:	260.34	0.000000	0
D:	261.71	0.000000	0
D:	263.01	0.000000	0
D:	264.32	0.000000	0
D:	265.35	0.000000	0
D:	266.32	0.000000	0
D:	267.34	0.000000	0
D:	268.58	0.000000	0
D:	269.86	0.000000	0
D:	271.18	0.000000	0
D:	272.23	0.000000	0
D:	273.30	0.000000	0
D:	274.52	0.000000	0
D:	275.81	0.000000	0
D:	277.11	0.000000	0
D:	278.37	0.000000	0
D:	279.60	0.000000	0
D:	280.65	0.000000	0
D:	281.67	0.000000	0
D:	282.76	0.000000	0
D:	283.85	0.000000	0
D:	284.81	0.000000	0
D:	285.82	0.000000	0
D:	287.18	0.000000	0
D:	288.48	0.000000	0
D:	289.61	0.000000	0
D:	290.65	0.000000	0
D:	291.60	0.000000	0
D:	292.65	0.000000	0
D:	293.90	0.000000	0
D:	294.93	0.000000	0
D:	296.53	0.000000	0
D:	297.51	0.000000	0
D:	299.05	0.000000	0
D:	300.32	0.000000	0
D:	301.28	0.000000	0
D:	302.18	0.000000	0
D:	303.41	0.000000	0
D:	304.67	0.000000	0
D:	305.95	0.000000	0
D:	307.25	0.000000	0
D:	308.55	0.000000	0
D:	309.62	0.000000	0
D:	310.64	0.000000	0
D:	311.77	0.000000	0
D:	313.05	0.000000	0
D:	314.27	0.000000	0
D:	315.30	0.000000	0
D:	316.46	0.000000	0
D:	317.76	0.000000	0
D:	319.03	0.000000	0
D:	320.17	0.000000	0
D:	321.22	0.000000	0
D:	322.52	0.000000	0
D:	323.90	0.000000	0
D:	325.19	0.000000	0
D:	326.55	0.000000	0
D:	327.83	0.000000	0
D:	328.90	0.000000	0
D:	329.95	0.000000	0
D:	330.96	0.000000	0
D:	332.17	0.000000	0
D:	333.18	0.000000	0
D:	334.32	0.000000	0
D:	335.61	0.000000	0
D:	336.92	0.000000	0
D:	338.26	0.000000	0
D:	339.51	0.000000	0
D:	340.84	0.000000	0
D:	342.13	0.000000	0
D:	343.40	0.000000	0
D:	344.71	0.000000	0
D:	346.04	0.000000	0
D:	347.35	0.000000	0
D:	348.66	0.000000	0
D:	349.96	0.000000	0
D:	351.27	0.000000	0
D:	352.59	0.000000	0
D:	353.85	0.000000	0
D:	355.13	0.000000	0
D:	356.42	0.000000	0
D:	357.69	0.000000	0
D:	358.98	0.000000	0
D:	360.33	0.000000	0
D:	361.54	0.000000	0
D:	362.54	0.000000	0
D:	363.84	0.000000	0
D:	365.05	0.000000	0
D:	366.34	0.000000	0
D:	367.59	0.000000	0
D:	368.88	0.000000	0
D:	370.25	0.000000	0
D:	371.55	0.000000	0
D:	373.22	0.000000	0
D:	374.47	0.000000	0
D:	375.85	0.000000	0
D:	377.16	0.000000	0
D:	378.60	0.000000	0
D:	379.91	0.000000	0
D:	381.06	0.000000	0
D:	382.23	0.000000	0
D:	383.52	0.000000	0
D:	384.84	0.000000	0
D:	386.12	0.000000	0
D:	387.37	0.000000	0
D:	388.68	0.000000	0
D:	390.00	0.000000	0
D:	391.25	0.000000	0
D:	392.73	0.000000	0
D:	393.99	0.000000	0
D:	395.20	0.000000	0
D:	396.49	0.000000	0
D:	397.75	0.000000	0
D:	399.03	0.000000	0
D:	400.34	0.000000	0
D:	401.66	0.000000	0
D:	402.96	0.000000	0
D:	404.21	0.000000	0
D:	405.49	0.000000	0
D:	406.86	0.000000	0
D:	408.18	0.000000	0
D:	409.49	0.000000	0
D:	410.90	0.000000	0
D:	412.15	0.000000	0
D:	413.30	0.000000	0
D:	414.43	0.000000	0
D:	415.58	0.000000	0
D:	416.73	0.000000	0
D:	417.88	0.000000	0
D:	419.03	0.000000	0
D:	420.19	0.000000	0
D:	421.35	0.000000	0
D:	422.49	0.000000	0
D:	423.70	0.000000	0
D:	424.85	0.000000	0
D:	426.00	0.000000	0
D:	427.06	0.000000	0
D:	428.16	0.000000	0
D:	429.16	0.000000	0
D:	430.56	0.000000	0
D:	431.85	0.000000	0
D:	433.16	0.000000	0
D:	434.36	0.000000	0
D:	435.51	0.000000	0
D:	436.70	0.000000	0
D:	437.84	0.000000	0
D:	439.00	0.000000	0
D:	440.20	0.000000	0
D:	441.35	0.000000	0
D:	442.51	0.000000	0
D:	443.72	0.000000	0
D:	444.87	0.000000	0
D:	446.02	0.000000	0
D:	447.21	0.000000	0
D:	448.15	0.000000	0
D:	449.33	0.000000	0
D:	450.49	0.000000	0
D:	451.69	0.000000	0
D:	452.85	0.000000	0
D:	454.00	0.000000	0
D:	455.20	0.000000	0
D:	456.36	0.000000	0
D:	457.51	0.000000	0
D:	458.69	0.000000	0
D:	459.64	0.000000	0
D:	460.81	0.000000	0
D:	461.96	0.000000	0
D:	463.12	0.000000	0
D:	464.22	0.000000	0
D:	465.38	0.000000	0
D:	466.53	0.000000	0
D:	467.69	0.000000	0
D:	468.85	0.000000	0
D:	470.00	0.000000	0
D:	471.21	0.000000	0
D:	472.36	0.000000	0
D:	473.51	0.000000	0
D:	474.69	0.000000	0
D:	475.85	0.000000	0
D:	477.00	0.000000	0
D:	478.20	0.000000	0
D:	479.36	0.000000	0
D:	480.51	0.000000	0
D:	481.70	0.000000	0
D:	482.85	0.000000	0
D:	484.01	0.000000	0
D:	485.21	0.000000	0
D:	486.36	0.000000	0
D:	487.51	0.000000	0
D:	488.69	0.000000	0
D:	489.85	0.000000	0
D:	491.00	0.000000	0
D:	492.15	0.000000	0
D:	493.19	0.000000	0
D:	494.38	0.000000	0
D:	495.47	0.000000	0
D:	496.55	0.000000	0
D:	497.75	0.000000	0
D:	498.93	0.000000	0
D:	500.21	0.000000	0
D:	501.40	0.000000	0
D:	502.56	0.000000	0
D:	503.73	0.000000	0
D:	504.88	0.000000	0
D:	506.03	0.000000	0
D:	507.20	0.000000	0
D:	508.36	0.000000	0
D:	509.51	0.000000	0
D:	510.69	0.000000	0
D:	511.85	0.000000	0
D:	513.01	0.000000	0
D:	514.16	0.000000	0
D:	515.21	0.000000	0
D:	516.37	0.000000	0
D:	517.52	0.000000	0
D:	518.69	0.000000	0
D:	519.84	0.000000	0
D:	521.00	0.000000	0
D:	522.14	0.000000	0
D:	523.29	0.000000	0
D:	524.44	0.000000	0
D:	525.60	0.000000	0
D:	526.67	0.000000	0
D:	527.85	0.000000	0
D:	528.99	0.000000	0
D:	529.85	0.000000	0
D:	530.67	0.000000	0
D:	531.51	0.000000	0
D:	532.35	0.000000	0
D:	533.14	0.000000	0
D:	533.95	0.000000	0
D:	534.86	0.000000	0
D:	535.70	0.000000	0
D:	536.57	0.000000	0
D:	537.41	0.000000	0
D:	538.26	0.000000	0
D:	539.13	0.000000	0
D:	540.04	0.000000	0
D:	541.05	0.000000	0
D:	541.99	0.000000	0
D:	542.95	0.000000	0
D:	543.91	0.000000	0
D:	544.90	0.000000	0
D:	545.77	0.000000	0
D:	546.65	0.000000	0
D:	547.53	0.000000	0
D:	548.39	0.000000	0
D:	549.24	0.000000	0
D:	550.12	0.000000	0
D:	550.94	0.000000	0
D:	551.78	0.000000	0
D:	552.62	0.000000	0
D:	553.44	0.000000	0
D:	554.29	0.000000	0
D:	555.20	0.000000	0
D:	556.18	0.000000	0
D:	557.17	0.000000	0
D:	558.17	0.000000	0
D:	559.13	0.000000	0
D:	560.04	0.000000	0
D:	560.86	0.000000	0
D:	561.68	0.000000	0
D:	562.44	0.000000	0
D:	563.18	0.000000	0
D:	564.44	0.000000	0
D:	565.18	0.000000	0
D:	566.00	0.000000	0
D:	566.81	0.000000	0
D:	567.62	0.000000	0
D:	568.42	0.000000	0
D:	569.35	0.000000	0
D:	570.15	0.000000	0
D:	571.12	0.000000	0
D:	571.89	0.000000	0
D:	572.59	0.000000	0
D:	573.28	0.000000	0
D:	573.98	0.000000	0
D:	574.69	0.000000	0
D:	575.38	0.000000	0
D:	576.09	0.000000	0
D:	576.78	0.000000	0
D:	577.48	0.000000	0
D:	578.17	0.000000	0
D:	578.88	0.000000	0
D:	579.53	0.000000	0
D:	580.23	0.000000	0
D:	580.99	0.000000	0
D:	581.79	0.000000	0
D:	582.52	0.000000	0
D:	583.39	0.000000	0
D:	584.09	0.000000	0
D:	584.98	0.000000	0
D:	585.96	0.000000	0
D:	587.11	0.000000	0
D:	588.22	0.000000	0
D:	589.39	0.000000	0
D:	590.50	0.000000	0
D:	591.66	0.000000	0
D:	592.79	0.000000	0
D:	593.74	0.000000	0
D:	594.62	0.000000	0
D:	595.55	0.000000	0
D:	596.47	0.000000	0
D:	597.33	0.000000	0
D:	598.26	0.000000	0
D:	599.17	0.000000	0
D:	600.16	0.000000	0
D:	601.14	0.000000	0
D:	601.90	0.000000	0
D:	602.60	0.000000	0
D:	603.33	0.000000	0
D:	604.09	0.000000	0
D:	604.78	0.000000	0
D:	605.48	0.000000	0
D:	606.18	0.000000	0
D:	606.87	0.000000	0
D:	607.56	0.000000	0
D:	608.26	0.000000	0
D:	608.95	0.000000	0
D:	609.64	0.000000	0
D:	610.31	0.000000	0
D:	611.00	0.000000	0
D:	611.69	0.000000	0
D:	612.40	0.000000	0
D:	613.12	0.000000	0
D:	613.81	0.000000	0
D:	614.49	0.000000	0
D:	615.15	0.000000	0
D:	615.82	0.000000	0
D:	616.47	0.000000	0
D:	617.15	0.000000	0
D:	617.82	0.000000	0
D:	618.47	0.000000	0
D:	619.15	0.000000	0
D:	619.78	0.000000	0
D:	620.45	0.000000	0
D:	621.10	0.000000	0
D:	621.76	0.000000	0
D:	622.43	0.000000	0
D:	623.08	0.000000	0
D:	623.79	0.000000	0
D:	624.48	0.000000	0
D:	625.15	0.000000	0
D:	625.82	0.000000	0
D:	626.48	0.000000	0
D:	627.15	0.000000	0
D:	627.95	0.000000	0
D:	628.77	0.000000	0
D:	629.54	0.000000	0
D:	630.32	0.000000	0
D:	631.27	0.000000	0
D:	632.15	0.000000	0
D:	633.00	0.000000	0
D:	633.92	0.000000	0
D:	634.76	0.000000	0
D:	635.64	0.000000	0
D:	636.54	0.000000	0
D:	637.51	0.000000	0
D:	638.40	0.000000	0
D:	639.26	0.000000	0
D:	640.12	0.000000	0
D:	640.93	0.000000	0
D:	641.83	0.000000	0
D:	642.76	0.000000	0
D:	643.67	0.000000	0
D:	644.57	0.000000	0
D:	645.53	0.000000	0
D:	646.46	0.000000	0
D:	647.55	0.000000	0
D:	648.48	0.000000	0
D:	649.50	0.000000	0
D:	650.48	0.000000	0
D:	651.43	0.000000	0
D:	652.35	0.000000	0
D:	653.31	0.000000	0
D:	654.33	0.000000	0
D:	655.37	0.000000	0
D:	656.27	0.000000	0
D:	657.20	0.000000	0
D:	658.13	0.000000	0
D:	658.98	0.000000	0
D:	659.86	0.000000	0
D:	660.83	0.000000	0
D:	661.84	0.000000	0
D:	662.89	0.000000	0
D:	663.92	0.000000	0
D:	664.94	0.000000	0
D:	665.88	0.000000	0
D:	667.15	0.000000	0
D:	668.45	0.000000	0
D:	669.74	0.000000	0
D:	671.07	0.000000	0
D:	672.22	0.000000	0
D:	673.52	0.000000	0
D:	674.84	0.000000	0
D:	676.09	0.000000	0
D:	677.44	0.000000	0
D:	678.68	0.000000	0
D:	680.13	0.000000	0
D:	681.18	0.000000	0
D:	682.48	0.000000	0
D:	683.89	0.000000	0
D:	685.14	0.000000	0
D:	686.39	0.000000	0
D:	687.39	0.000000	0
D:	688.64	0.000000	0
D:	689.94	0.000000	0
D:	691.25	0.000000	0
D:	692.54	0.000000	0
D:	693.80	0.000000	0
D:	694.82	0.000000	0
D:	695.93	0.000000	0
D:	696.91	0.000000	0
D:	698.06	0.000000	0
D:	698.99	0.000000	0
D:	700.28	0.000000	0
D:	701.51	0.000000	0
D:	702.69	0.000000	0
D:	703.97	0.000000	0
D:	705.26	0.000000	0
D:	706.52	0.000000	0
D:	707.83	0.000000	0
D:	709.13	0.000000	0
D:	710.28	0.000000	0
D:	711.37	0.000000	0
D:	712.34	0.000000	0
D:	713.29	0.000000	0
D:	714.26	0.000000	0
D:	715.30	0.000000	0
D:	716.28	0.000000	0
D:	717.58	0.000000	0
D:	718.89	0.000000	0
D:	720.24	0.000000	0
D:	721.55	0.000000	0
D:	722.80	0.000000	0
D:	724.10	0.000000	0
D:	725.42	0.000000	0
D:	726.73	0.000000	0
D:	727.99	0.000000	0
D:	729.28	0.000000	0
D:	730.49	0.000000	0
D:	731.77	0.000000	0
D:	733.07	0.000000	0
D:	734.37	0.000000	0
D:	735.66	0.000000	0
D:	736.96	0.000000	0
D:	738.21	0.000000	0
D:	739.49	0.000000	0
D:	740.86	0.000000	0
D:	742.16	0.000000	0
D:	743.46	0.000000	0
D:	744.78	0.000000	0
D:	745.86	0.000000	0
D:	747.21	0.000000	0
D:	748.69	0.000000	0
D:	749.99	0.000000	0
D:	751.33	0.000000	0
D:	752.58	0.000000	0
D:	753.88	0.000000	0
D:	755.18	0.000000	0
D:	756.46	0.000000	0
D:	757.75	0.000000	0
D:	759.03	0.000000	0
D:	760.31	0.000000	0
D:	761.38	0.000000	0
D:	762.55	0.000000	0
D:	763.58	0.000000	0
D:	765.18	0.000000	0
D:	766.46	0.000000	0
D:	767.75	0.000000	0
D:	769.07	0.000000	0
D:	770.35	0.000000	0
D:	771.65	0.000000	0
D:	772.93	0.000000	0
D:	774.23	0.000000	0
D:	775.52	0.000000	0
D:	776.83	0.000000	0
D:	778.10	0.000000	0
D:	779.08	0.000000	0
D:	780.41	0.000000	0
D:	781.70	0.000000	0
D:	782.98	0.000000	0
D:	784.26	0.000000	0
D:	785.54	0.000000	0
D:	787.07	0.000000	0
D:	788.36	0.000000	0
D:	789.65	0.000000	0
D:	790.93	0.000000	0
D:	792.24	0.000000	0
D:	793.49	0.000000	0
D:	794.83	0.000000	0
D:	796.15	0.000000	0
D:	797.36	0.000000	0
D:	798.60	0.000000	0
D:	799.88	0.000000	0
D:	801.18	0.000000	0
D:	802.46	0.000000	0
D:	803.74	0.000000	0
D:	805.03	0.000000	0
D:	806.31	0.000000	0
D:	807.59	0.000000	0
D:	808.89	0.000000	0
D:	810.17	0.000000	0
D:	811.40	0.000000	0
D:	812.33	0.000000	0
D:	813.81	0.000000	0
D:	815.28	0.000000	0
D:	816.56	0.000000	0
D:	817.90	0.000000	0
D:	819.16	0.000000	0
D:	820.44	0.000000	0
D:	821.76	0.000000	0
D:	822.96	0.000000	0
D:	824.11	0.000000	0
D:	825.27	0.000000	0
D:	826.42	0.000000	0
D:	827.54	0.000000	0
D:	828.48	0.000000	0
D:	829.38	0.000000	0
D:	830.45	0.000000	0
D:	831.89	0.000000	0
D:	833.17	0.000000	0
D:	834.46	0.000000	0
D:	835.87	0.000000	0
D:	837.22	0.000000	0
D:	838.47	0.000000	0
D:	839.90	0.000000	0
D:	841.19	0.000000	0
D:	842.47	0.000000	0
D:	843.86	0.000000	0
D:	845.02	0.000000	0
D:	846.30	0.000000	0
D:	847.47	0.000000	0
D:	848.73	0.000000	0
D:	850.03	0.000000	0
D:	851.35	0.000000	0
D:	852.63	0.000000	0
D:	853.93	0.000000	0
D:	855.25	0.000000	0
D:	856.49	0.000000	0
D:	857.70	0.000000	0
D:	858.85	0.000000	0
D:	860.00	0.000000	0
D:	861.20	0.000000	0
D:	862.36	0.000000	0
D:	863.50	0.000000	0
D:	864.64	0.000000	0
D:	865.79	0.000000	0
D:	866.95	0.000000	0
D:	868.10	0.000000	0
D:	869.26	0.000000	0
D:	870.41	0.000000	0
D:	871.56	0.000000	0
D:	872.73	0.000000	0
D:	873.88	0.000000	0
D:	875.03	0.000000	0
D:	876.19	0.000000	0
D:	877.34	0.000000	0
D:	878.42	0.000000	0
D:	879.42	0.000000	0
D:	880.64	0.000000	0
D:	881.67	0.000000	0
D:	882.66	0.000000	0
D:	883.68	0.000000	0
D:	884.70	0.000000	0
D:	886.01	0.000000	0
D:	887.30	0.000000	0
D:	888.55	0.000000	0
D:	889.83	0.000000	0
D:	891.13	0.000000	0
D:	892.40	0.000000	0
D:	893.69	0.000000	0
D:	894.88	0.000000	0
D:	895.87	0.000000	0
D:	896.89	0.000000	0
D:	898.37	0.000000	0
D:	899.65	0.000000	0
D:	900.94	0.000000	0
D:	902.22	0.000000	0
D:	903.50	0.000000	0
D:	904.86	0.000000	0
D:	906.14	0.000000	0
D:	907.43	0.000000	0
D:	908.67	0.000000	0
D:	909.95	0.000000	0
D:	911.23	0.000000	0
D:	912.55	0.000000	0
D:	913.76	0.000000	0
D:	915.19	0.000000	0
D:	916.48	0.000000	0
D:	917.90	0.000000	0
D:	919.23	0.000000	0
D:	920.58	0.000000	0
D:	921.85	0.000000	0
D:	923.16	0.000000	0
D:	924.44	0.000000	0
D:	925.72	0.000000	0
D:	926.90	0.000000	0
D:	928.30	0.000000	0
D:	929.51	0.000000	0
D:	930.64	0.000000	0
D:	931.68	0.000000	0
D:	933.11	0.000000	0
D:	934.36	0.000000	0
D:	935.64	0.000000	0
D:	936.98	0.000000	0
D:	938.27	0.000000	0
D:	939.55	0.000000	0
D:	940.84	0.000000	0
D:	942.05	0.000000	0
D:	943.23	0.000000	0
D:	944.38	0.000000	0
D:	945.40	0.000000	0
D:	946.54	0.000000	0
D:	947.65	0.000000	0
D:	948.80	0.000000	0
D:	949.96	0.000000	0
D:	951.11	0.000000	0
D:	952.27	0.000000	0
D:	953.45	0.000000	0
D:	954.61	0.000000	0
D:	955.77	0.000000	0
D:	956.92	0.000000	0
D:	958.10	0.000000	0
D:	959.26	0.000000	0
D:	960.41	0.000000	0
D:	961.52	0.000000	0
D:	962.51	0.000000	0
D:	963.95	0.000000	0
D:	965.11	0.000000	0
D:	966.26	0.000000	0
D:	967.41	0.000000	0
D:	968.57	0.000000	0
D:	969.73	0.000000	0
D:	970.88	0.000000	0
D:	972.04	0.000000	0
D:	973.19	0.000000	0
D:	974.35	0.000000	0
D:	975.51	0.000000	0
D:	976.69	0.000000	0
D:	977.79	0.000000	0
D:	978.95	0.000000	0
D:	980.11	0.000000	0
D:	981.30	0.000000	0
D:	982.45	0.000000	0
D:	983.60	0.000000	0
D:	984.77	0.000000	0
D:	985.92	0.000000	0
D:	987.35	0.000000	0
D:	988.51	0.000000	0
D:	989.69	0.000000	0
D:	990.85	0.000000	0
D:	992.00	0.000000	0
D:	993.20	0.000000	0
D:	994.17	0.000000	0
D:	995.14	0.000000	0
D:	996.15	0.000000	0
D:	997.19	0.000000	0
D:	998.17	0.000000	0
D:	999.16	0.000000	0
D:	1000.04	0.000000	0
D:	1001.02	0.000000	0
D:	1001.97	0.000000	0
D:	1002.89	0.000000	0
D:	1003.80	0.000000	0
D:	1004.69	0.000000	0
D:	1005.58	0.000000	0
D:	1006.44	0.000000	0
D:	1007.31	0.000000	0
D:	1008.18	0.000000	0
D:	1009.12	0.000000	0
D:	1010.10	0.000000	0
D:	1010.95	0.000000	0
D:	1011.81	0.000000	0
D:	1012.71	0.000000	0
D:	1013.67	0.000000	0
D:	1014.48	0.000000	0
D:	1015.31	0.000000	0
D:	1016.35	0.000000	0
