rosbagTimestamp,gas,data,steering_wheel,data,break_value,data,wheels_encoder,data,rear_wheel_speed,data,hall_l_data,data,hall_r_data,data,chart_state,data,imu_temp,data,eve_info_reg,data
1524142556168448489,,0,,516,,2009,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556218170628,,0,,516,,2015,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556268497460,,0,,516,,2009,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556318195162,,0,,516,,2009,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556368314118,,0,,516,,2008,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556418099505,,0,,516,,2008,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556468698651,,0,,516,,2001,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556518180368,,0,,516,,2004,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556568681903,,1,,516,,2007,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556618117782,,0,,516,,2007,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556668343572,,0,,516,,2008,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556718173433,,0,,516,,2010,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556768405145,,0,,516,,2004,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556818319788,,0,,516,,2003,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556868691120,,0,,516,,2008,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556918218556,,0,,516,,2007,,507,,0.0,,44067,,44031,,4,,25,,28
1524142556968325480,,0,,516,,2001,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557018284481,,0,,516,,2003,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557068419682,,8,,516,,2021,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557118182258,,0,,516,,2008,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557168552980,,0,,516,,2021,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557218217413,,0,,516,,2002,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557268433315,,0,,516,,1958,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557318184158,,0,,516,,2005,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557368446385,,0,,516,,2043,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557418362441,,0,,516,,2007,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557468388007,,0,,516,,1952,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557518362804,,0,,516,,2003,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557568558439,,0,,516,,2066,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557618142259,,0,,516,,2007,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557668434326,,0,,516,,2008,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557718305702,,0,,516,,2005,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557768472802,,0,,516,,2005,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557818305697,,0,,516,,2013,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557868614915,,0,,516,,2005,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557918261106,,0,,516,,2003,,507,,0.0,,44067,,44031,,4,,25,,28
1524142557968401025,,0,,516,,2007,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558018167659,,0,,516,,2008,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558068564637,,0,,516,,2009,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558118343126,,0,,516,,2006,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558168531436,,0,,516,,2007,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558218303650,,0,,516,,2008,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558268017513,,0,,516,,2008,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558318100599,,2,,516,,2032,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558368045951,,0,,516,,2004,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558418003093,,9,,516,,1961,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558468732054,,0,,516,,2003,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558518369168,,0,,516,,1914,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558568388541,,0,,516,,2005,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558618201579,,14,,516,,1923,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558668449733,,0,,516,,2007,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558718323006,,0,,516,,1935,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558768261135,,0,,516,,2005,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558818241922,,0,,516,,2027,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558868564066,,0,,516,,2008,,507,,0.0,,44067,,44031,,4,,25,,28
1524142558918461869,,0,,516,,2053,,507,,0.0,,44067,,44031,,4,,25,,28
