rosbagTimestamp,northing,data,status,data,easting,data
1526641624318300682,,5548340.49926,,2,,7422498.58674
1526641624368595697,,5548340.49703,,2,,7422498.58742
1526641624418555625,,5548340.49796,,2,,7422498.58708
1526641624468072949,,5548340.50091,,2,,7422498.58843
1526641624518189580,,5548340.49832,,2,,7422498.58768
1526641624568164940,,5548340.49629,,2,,7422498.58753
1526641624618051346,,5548340.49628,,2,,7422498.58777
1526641624667720990,,5548340.49776,,2,,7422498.58851
1526641624717929856,,5548340.49869,,2,,7422498.58804
1526641624768017282,,5548340.49572,,2,,7422498.58824
1526641624817413880,,5548340.49776,,2,,7422498.58851
1526641624868491357,,5548340.49738,,2,,7422498.58862
1526641624918141567,,5548340.49848,,2,,7422498.58959
1526641624967869684,,5548340.49625,,2,,7422498.59004
1526641625017714283,,5548340.49853,,2,,7422498.58637
1526641625067658232,,5548340.49797,,2,,7422498.5866
1526641625118159668,,5548340.49927,,2,,7422498.5865
1526641625168114371,,5548340.49888,,2,,7422498.58757
1526641625218520301,,5548340.50368,,2,,7422498.58931
1526641625268919305,,5548340.49568,,2,,7422498.5911
1526641625318524011,,5548340.50046,,2,,7422498.59404
1526641625368266533,,5548340.49691,,2,,7422498.59601
1526641625418609084,,5548340.49428,,2,,7422498.59812
1526641625468667089,,5548340.49517,,2,,7422498.60052
1526641625518460517,,5548340.49236,,2,,7422498.60239
1526641625568295391,,5548340.49047,,2,,7422498.60523
1526641625618477152,,5548340.49171,,2,,7422498.6093
1526641625668232843,,5548340.49073,,2,,7422498.61299
1526641625718737241,,5548340.48605,,2,,7422498.61579
1526641625768268031,,5548340.48361,,2,,7422498.6179
1526641625818642358,,5548340.48391,,2,,7422498.62304
1526641625868487646,,5548340.48292,,2,,7422498.62732
1526641625918427307,,5548340.47881,,2,,7422498.62929
1526641625968596459,,5548340.47836,,2,,7422498.63465
1526641626018228001,,5548340.47511,,2,,7422498.64164
1526641626068395571,,5548340.47039,,2,,7422498.6473
1526641626118181477,,5548340.46989,,2,,7422498.65649
1526641626168065878,,5548340.46475,,2,,7422498.6656
1526641626218301897,,5548340.46013,,2,,7422498.67723
1526641626268453418,,5548340.44973,,2,,7422498.69164
1526641626318190461,,5548340.44635,,2,,7422498.70698
1526641626368377493,,5548340.43475,,2,,7422498.72687
1526641626418079789,,5548340.42236,,2,,7422498.75067
1526641626467797107,,5548340.41166,,2,,7422498.7726
1526641626518381636,,5548340.4052,,2,,7422498.79577
1526641626568313532,,5548340.3935,,2,,7422498.82317
1526641626618216661,,5548340.36916,,2,,7422498.85206
1526641626668473581,,5548340.34738,,2,,7422498.88361
1526641626717897981,,5548340.33951,,2,,7422498.91536
1526641626767990691,,5548340.32386,,2,,7422498.94616
1526641626818457075,,5548340.29252,,2,,7422498.98461
1526641626868264111,,5548340.27926,,2,,7422499.017
1526641626919189090,,5548340.26077,,2,,7422499.05206
1526641626978856262,,5548340.24167,,2,,7422499.09044
1526641627018140025,,5548340.20867,,2,,7422499.12899
1526641627067968294,,5548340.19051,,2,,7422499.1668
1526641627117618238,,5548340.15409,,2,,7422499.21043
1526641627167919508,,5548340.13051,,2,,7422499.25162
1526641627220834873,,5548340.10166,,2,,7422499.29714
1526641627267929845,,5548340.074,,2,,7422499.33803
1526641627317606862,,5548340.04962,,2,,7422499.38303
1526641627367825866,,5548340.02381,,2,,7422499.43684
1526641627417704325,,5548339.99138,,2,,7422499.48733
1526641627467456585,,5548339.96364,,2,,7422499.53311
1526641627518073355,,5548339.93073,,2,,7422499.57798
1526641627567643035,,5548339.90133,,2,,7422499.6241
1526641627618541598,,5548339.85624,,2,,7422499.67787
1526641627668141750,,5548339.83064,,2,,7422499.73012
1526641627721194604,,5548339.78889,,2,,7422499.78346
1526641627767881319,,5548339.75293,,2,,7422499.83426
1526641627818295743,,5548339.70836,,2,,7422499.89042
1526641627868221644,,5548339.66918,,2,,7422499.94582
1526641627918087021,,5548339.62852,,2,,7422500.00061
1526641627967513994,,5548339.58292,,2,,7422500.05102
1526641628017770388,,5548339.53116,,2,,7422500.10457
1526641628068113979,,5548339.48863,,2,,7422500.16064
1526641628118240461,,5548339.44661,,2,,7422500.2203
1526641628168379315,,5548339.39768,,2,,7422500.28308
1526641628218511489,,5548339.34223,,2,,7422500.34816
1526641628268391422,,5548339.29696,,2,,7422500.41433
1526641628318043593,,5548339.25823,,2,,7422500.47726
1526641628368256972,,5548339.21426,,2,,7422500.54309
1526641628418320480,,5548339.17423,,2,,7422500.60588
1526641628467760667,,5548339.13627,,2,,7422500.6662
1526641628518074247,,5548339.09008,,2,,7422500.732
1526641628568504448,,5548339.04071,,2,,7422500.79955
1526641628617946739,,5548339.00507,,2,,7422500.8667
1526641628667622304,,5548338.96224,,2,,7422500.93088
1526641628718514523,,5548338.92205,,2,,7422500.99176
1526641628768296365,,5548338.88402,,2,,7422501.05732
1526641628818351288,,5548338.84288,,2,,7422501.11974
1526641628867964549,,5548338.80233,,2,,7422501.18026
1526641628918391938,,5548338.76434,,2,,7422501.24343
1526641628967810557,,5548338.72813,,2,,7422501.31117
1526641629018218841,,5548338.68158,,2,,7422501.37613
1526641629068216221,,5548338.6478,,2,,7422501.44248
1526641629118134282,,5548338.6059,,2,,7422501.50619
1526641629168227463,,5548338.58013,,2,,7422501.57038
1526641629218376939,,5548338.54304,,2,,7422501.63501
1526641629268582270,,5548338.51387,,2,,7422501.7032
1526641629318092703,,5548338.48905,,2,,7422501.76574
1526641629368196093,,5548338.46267,,2,,7422501.8329
1526641629417991130,,5548338.43128,,2,,7422501.90071
1526641629468297722,,5548338.40009,,2,,7422501.96781
1526641629518114762,,5548338.37779,,2,,7422502.03575
1526641629568177744,,5548338.34607,,2,,7422502.10069
1526641629618331031,,5548338.3197,,2,,7422502.16773
1526641629668221596,,5548338.29719,,2,,7422502.23662
1526641629718963659,,5548338.27718,,2,,7422502.29958
1526641629768470880,,5548338.25002,,2,,7422502.37032
1526641629818153887,,5548338.23465,,2,,7422502.43275
1526641629868250702,,5548338.20676,,2,,7422502.50228
1526641629918427036,,5548338.18282,,2,,7422502.56757
1526641629968242140,,5548338.1667,,2,,7422502.63106
1526641630018392327,,5548338.14322,,2,,7422502.70304
1526641630068410159,,5548338.13077,,2,,7422502.76934
1526641630118353644,,5548338.1105,,2,,7422502.83778
1526641630168496736,,5548338.10356,,2,,7422502.90714
1526641630218129018,,5548338.08846,,2,,7422502.97662
1526641630267926215,,5548338.07431,,2,,7422503.04455
1526641630318308493,,5548338.06408,,2,,7422503.11064
1526641630374152266,,5548338.05641,,2,,7422503.17951
