rosbagTimestamp,transforms,-,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1522933969718873811,,,0,,1522933969,669116974,"""odom""","""base_link""",,,0.000149974114659,-4.07980503029e-05,0.0,,0.0,0.0,-0.132477602953,0.991185999052
1522933969740205415,,,0,,1522933969,719160080,"""map""","""odom""",,,-0.000114950496542,3.00400892215e-05,0.0,,0.0,0.0,-1.19852334473e-05,0.999999999928
1522933969759682045,,,0,,1522933969,719160080,"""map""","""odom""",,,-0.000114950496542,3.00400892215e-05,0.0,,0.0,0.0,-1.19852334473e-05,0.999999999928
1522933969761684051,,,0,,1522933969,719623089,"""odom""","""base_link""",,,0.000145337905523,-3.95357926579e-05,0.0,,0.0,0.0,-0.132477339765,0.991186034228
1522933969798482931,,,0,,1522933969,769443989,"""odom""","""base_link""",,,0.000144788102118,-3.9385139142e-05,0.0,,0.0,0.0,-0.132466506926,0.991187482035
1522933969802091545,,,0,,1522933969,768910885,"""map""","""odom""",,,-0.00011253274807,2.93845276625e-05,0.0,,0.0,0.0,-1.96270473025e-05,0.999999999807
1522933969819156138,,,0,,1522933969,769443989,"""odom""","""base_link""",,,0.000144788102118,-3.9385139142e-05,0.0,,0.0,0.0,-0.132466506926,0.991187482035
1522933969842426901,,,0,,1522933969,818891048,"""map""","""odom""",,,-0.000962399313291,0.037410115859,0.0,,0.0,0.0,-1.32359098538e-05,0.999999999912
1522933969859813307,,,0,,1522933969,818891048,"""map""","""odom""",,,-0.000962399313291,0.037410115859,0.0,,0.0,0.0,-1.32359098538e-05,0.999999999912
1522933969863713407,,,0,,1522933969,819422007,"""odom""","""base_link""",,,0.000140510141905,-3.82197115866e-05,0.0,,0.0,0.0,-0.132468499073,0.991187215794
1522933969899798263,,,0,,1522933969,869503975,"""odom""","""base_link""",,,0.000129734181291,-3.52864738222e-05,0.0,,0.0,0.0,-0.132473529956,0.991186543422
1522933969903203695,,,0,,1522933969,868882895,"""map""","""odom""",,,-0.000951272641727,0.0374071976935,0.0,,0.0,0.0,-9.228463384e-06,0.999999999957
1522933969919346334,,,0,,1522933969,869503975,"""odom""","""base_link""",,,0.000129734181291,-3.52864738222e-05,0.0,,0.0,0.0,-0.132473529956,0.991186543422
1522933969940081630,,,0,,1522933969,918840885,"""map""","""odom""",,,-0.000959397580672,0.0374095422671,0.0,,0.0,0.0,-1.76439039498e-05,0.999999999844
1522933969960109742,,,0,,1522933969,918840885,"""map""","""odom""",,,-0.000959397580672,0.0374095422671,0.0,,0.0,0.0,-1.76439039498e-05,0.999999999844
1522933969963293674,,,0,,1522933969,919425964,"""odom""","""base_link""",,,0.00012872967412,-3.50133526607e-05,0.0,,0.0,0.0,-0.132488383153,0.991184558157
1522933970000124172,,,0,,1522933969,969341040,"""odom""","""base_link""",,,0.000123224257526,-3.35153908871e-05,0.0,,0.0,0.0,-0.132489918725,0.991184352901
1522933970003131632,,,0,,1522933969,968872070,"""map""","""odom""",,,-0.000953033617549,0.0374078879241,0.0,,0.0,0.0,-1.13398450129e-05,0.999999999936
1522933970019541911,,,0,,1522933969,969341040,"""odom""","""base_link""",,,0.000123224257526,-3.35153908871e-05,0.0,,0.0,0.0,-0.132489918725,0.991184352901
1522933970042259595,,,0,,1522933970,18881083,"""map""","""odom""",,,-0.000957411314682,0.0374091792978,0.0,,0.0,0.0,-1.07010604813e-05,0.999999999943
1522933970059836402,,,0,,1522933970,19546986,"""odom""","""base_link""",,,0.000123832679471,-3.3681065882e-05,0.0,,0.0,0.0,-0.132490010369,0.991184340651
1522933970065922142,,,0,,1522933970,19546986,"""map""","""odom""",,,-0.000957205702498,0.0374090652143,0.0,,0.0,0.0,-1.06086404564e-05,0.999999999944
1522933970098592859,,,0,,1522933970,69690943,"""odom""","""base_link""",,,0.000119802058719,-3.25839839786e-05,0.0,,0.0,0.0,-0.132489954453,0.991184348126
1522933970098924894,,,0,,1522933970,69001913,"""map""","""odom""",,,-0.000952870749504,0.0374080098111,0.0,,0.0,0.0,-9.1192017659e-06,0.999999999958
1522933970132396200,,,0,,1522933970,119204044,"""odom""","""base_link""",,,0.000109211624084,-2.97013125966e-05,0.0,,0.0,0.0,-0.132489892242,0.991184356441
1522933970135889100,,,0,,1522933970,118772030,"""map""","""odom""",,,-0.00094621331191,0.0374062745088,0.0,,0.0,0.0,-7.74853373909e-06,0.99999999997
