Syntax version=4
Wed May 02 10:41:51 2018
Starting process (2533211 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z
D:	time(ms)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)
D:	239.00	-1669	58	15572	45	14	-65	1537	597	5591
D:	239.90	-1703	44	15770	45	14	-65	1537	597	5591
D:	240.77	-1703	44	15770	45	14	-65	1537	597	5591
D:	241.66	-1703	44	15770	45	97	-139	1537	597	5591
D:	242.58	-1703	44	15770	-47	97	-139	1537	597	5591
D:	243.47	-1573	84	15862	-47	97	-139	1537	597	5591
D:	244.35	-1573	84	15862	-47	97	-139	1537	597	5591
D:	245.25	-1573	84	15862	-47	97	-139	1537	597	5591
D:	246.15	-1573	84	15862	103	132	-123	1537	597	5591
D:	247.12	-1573	84	15862	103	132	-123	1553	653	5704
D:	248.00	-1731	101	15705	103	132	-123	1553	653	5704
D:	248.89	-1731	101	15705	103	132	-123	1553	653	5704
D:	249.83	-1731	101	15705	103	104	-117	1553	653	5704
D:	250.73	-1731	101	15705	39	104	-117	1553	653	5704
D:	251.62	-1674	202	15748	39	104	-117	1553	653	5704
D:	252.57	-1674	202	15748	39	104	-117	1553	653	5704
D:	253.51	-1674	202	15748	39	11	-18	1553	653	5704
D:	254.48	-1674	202	15748	85	11	-18	1553	653	5704
D:	255.37	-1690	98	15755	85	11	-18	1553	653	5704
D:	256.28	-1690	98	15755	85	11	-18	1553	653	5704
D:	257.25	-1690	98	15755	85	11	-18	1553	653	5704
D:	258.23	-1690	98	15755	46	98	192	1553	653	5704
D:	259.12	-1690	98	15755	46	98	192	1553	653	5704
D:	260.02	-1803	130	15972	46	98	192	1553	653	5704
