rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1524145441485982376,,0,,1524145441,327759027,"""gps""",,2,0,50.0641559793,19.9149531927,235.402612739,"[2.5004339080336346, -5.421010862427522e-20, 0.0, -4.0657581468206416e-20, 2.5004339080336346, 0.0, 0.0, 0.0, 4.978108790567259e-07]",3
1524145441496103606,,0,,1524145441,427613974,"""gps""",,2,0,50.0641221056,19.9149555459,241.788616946,"[2.5004542054913097, -5.421010862427522e-20, 0.0, -4.0657581468206416e-20, 2.5004542054913097, 0.0, 0.0, 0.0, 4.974744919861081e-07]",3
1524145442485378101,,1,,1524145442,377602100,"""gps""",,2,0,50.0641561093,19.9149532855,235.402612739,"[0.362117441587647, -3.1834886289605624e-17, 0.0, -3.183827442139464e-17, 0.362117441587647, 0.0, 0.0, 0.0, 4.978204346803561e-07]",3
1524145442495457544,,1,,1524145442,377602100,"""gps""",,2,0,50.0641222356,19.9149556387,241.788616946,"[0.362117441587647, -3.1834886289605624e-17, 0.0, -3.183827442139464e-17, 0.362117441587647, 0.0, 0.0, 0.0, 4.978204346803561e-07]",3
1524145443484646689,,2,,1524145443,377739906,"""gps""",,2,0,50.0641561195,19.9149532927,235.402612739,"[0.1953217728689424, -2.685856772448661e-17, 0.0, -2.6867038053959152e-17, 0.1953217728689424, 0.0, 0.0, 0.0, 4.979007239073434e-07]",3
1524145443494707051,,2,,1524145443,377739906,"""gps""",,2,0,50.0641222457,19.9149556459,241.788616946,"[0.1953217728689424, -2.685856772448661e-17, 0.0, -2.6867038053959152e-17, 0.1953217728689424, 0.0, 0.0, 0.0, 4.979007239073434e-07]",3
1524145444483556546,,3,,1524145444,376883030,"""gps""",,2,0,50.0641561233,19.9149532956,235.402612739,"[0.13383416680893007, -1.2650503135812861e-14, 0.0, -1.2650513300208228e-14, 0.13383416680895352, 0.0, 0.0, 0.0, 4.962523297034336e-07]",3
1524145444493632535,,3,,1524145444,376883030,"""gps""",,2,0,50.0641222495,19.9149556487,241.788616946,"[0.13383416680893007, -1.2650503135812861e-14, 0.0, -1.2650513300208228e-14, 0.13383416680895352, 0.0, 0.0, 0.0, 4.962523297034336e-07]",3
1524145445482902980,,4,,1524145445,377804995,"""gps""",,2,0,50.0641561252,19.914953297,235.402612739,"[0.10188015475520909, -8.345151555465974e-15, 0.0, -8.345163413927235e-15, 0.10188015475522406, 0.0, 0.0, 0.0, 4.980770450064563e-07]",3
1524145445493010188,,4,,1524145445,377804995,"""gps""",,2,0,50.0641222515,19.9149556501,241.788616946,"[0.10188015475520909, -8.345151555465974e-15, 0.0, -8.345163413927235e-15, 0.10188015475522406, 0.0, 0.0, 0.0, 4.980770450064563e-07]",3
1524145446482218766,,5,,1524145446,377522945,"""gps""",,2,0,50.0641562135,19.914953432,235.402612739,"[0.08556216329321599, -2.66655378096533e-14, 0.0, -2.6665550091631036e-14, 0.08556216329322945, 0.0, 0.0, 0.0, 4.972528366609956e-07]",3
1524145446492323599,,5,,1524145446,377522945,"""gps""",,2,0,50.0641223398,19.9149557852,241.788616946,"[0.08556216329321599, -2.66655378096533e-14, 0.0, -2.6665550091631036e-14, 0.08556216329322945, 0.0, 0.0, 0.0, 4.972528366609956e-07]",3
1524145447481112817,,6,,1524145447,428525925,"""gps""",,2,0,50.0641562774,19.9149535295,235.402612739,"[0.07381294418339791, -5.087702550650008e-14, 0.0, -5.0877029741664814e-14, 0.07381294418340982, 0.0, 0.0, 0.0, 4.986723425741522e-07]",3
1524145447491177694,,6,,1524145447,428525925,"""gps""",,2,0,50.0641224036,19.9149558827,241.788616946,"[0.07381294418339791, -5.087702550650008e-14, 0.0, -5.0877029741664814e-14, 0.07381294418340982, 0.0, 0.0, 0.0, 4.986723425741522e-07]",3
1524145448480213285,,7,,1524145448,427571058,"""gps""",,2,0,50.0641562482,19.9149536033,235.402612739,"[0.06493916110773068, -3.867258177917259e-14, 0.0, -3.8672576273458435e-14, 0.0649391611077688, 0.0, 0.0, 0.0, 4.975051374262323e-07]",3
1524145448490306605,,7,,1524145448,427571058,"""gps""",,2,0,50.0641223744,19.9149559565,241.788616946,"[0.06493916110773068, -3.867258177917259e-14, 0.0, -3.8672576273458435e-14, 0.0649391611077688, 0.0, 0.0, 0.0, 4.975051374262323e-07]",3
1524145449478970756,,8,,1524145449,428361893,"""gps""",,2,0,50.0641561217,19.9149534522,235.402612739,"[0.056504445608804056, -8.805326302149222e-14, 0.0, -8.805324989248154e-14, 0.05650444560876443, 0.0, 0.0, 0.0, 4.985170630012989e-07]",3
1524145449489051055,,8,,1524145449,428361893,"""gps""",,2,0,50.064122248,19.9149558054,241.788616946,"[0.056504445608804056, -8.805326302149222e-14, 0.0, -8.805324989248154e-14, 0.05650444560876443, 0.0, 0.0, 0.0, 4.985170630012989e-07]",3
1524145450478145173,,9,,1524145450,428472042,"""gps""",,2,0,50.0641560247,19.9149533363,235.402612739,"[0.05005278026150085, -1.910203950227597e-13, 0.0, -1.910203835878149e-13, 0.05005278026139229, 0.0, 0.0, 0.0, 4.986096735474081e-07]",3
1524145450488275919,,9,,1524145450,428472042,"""gps""",,2,0,50.064122151,19.9149556895,241.788616946,"[0.05005278026150085, -1.910203950227597e-13, 0.0, -1.910203835878149e-13, 0.05005278026139229, 0.0, 0.0, 0.0, 4.986096735474081e-07]",3
1524145451487484286,,10,,1524145451,427467108,"""gps""",,2,0,50.0641562411,19.9149532735,235.402612739,"[0.045911933672558955, 3.414856455305096e-07, 0.0, 3.4148564553051447e-07, 0.04591115772450167, 0.0, 0.0, 0.0, 4.974823748597465e-07]",3
1524145451497597323,,10,,1524145451,427467108,"""gps""",,2,0,50.0641223674,19.9149556267,241.788616946,"[0.045911933672558955, 3.414856455305096e-07, 0.0, 3.4148564553051447e-07, 0.04591115772450167, 0.0, 0.0, 0.0, 4.974823748597465e-07]",3
1524145452486760141,,11,,1524145452,327307940,"""gps""",,2,0,50.0641563495,19.9149532659,235.402612739,"[0.04241307534150644, 4.959336124442484e-07, 0.0, 4.959336124442509e-07, 0.04241194924526942, 0.0, 0.0, 0.0, 4.970023049961984e-07]",3
1524145452496887357,,11,,1524145452,427898884,"""gps""",,2,0,50.0641224757,19.9149556191,241.788616946,"[0.04243388315689217, 4.953965970235221e-07, 0.0, 4.953965970235261e-07, 0.04243275827692619, 0.0, 0.0, 0.0, 4.973876646208139e-07]",3
1524145453485888932,,12,,1524145453,378097057,"""gps""",,2,0,50.0641563262,19.9149533774,235.402612739,"[0.03946287398757251, 4.241874823524844e-07, 0.0, 4.2418748235249e-07, 0.03946191080430373, 0.0, 0.0, 0.0, 4.985303648521744e-07]",3
1524145453495961139,,12,,1524145453,378097057,"""gps""",,2,0,50.0641224524,19.9149557306,241.788616946,"[0.03946287398757251, 4.241874823524844e-07, 0.0, 4.2418748235249e-07, 0.03946191080430373, 0.0, 0.0, 0.0, 4.985303648521744e-07]",3
1524145454484951074,,13,,1524145454,377331972,"""gps""",,2,0,50.0641567367,19.9149532103,235.402612739,"[0.03691558025259331, 1.6142902536153648e-06, 0.0, 1.6142902536153672e-06, 0.03691191268788223, 0.0, 0.0, 0.0, 4.97279916797215e-07]",3
1524145454495074295,,13,,1524145454,377331972,"""gps""",,2,0,50.0641228629,19.9149555635,241.788616946,"[0.03691558025259331, 1.6142902536153648e-06, 0.0, 1.6142902536153672e-06, 0.03691191268788223, 0.0, 0.0, 0.0, 4.97279916797215e-07]",3
1524145455483898703,,14,,1524145455,377495050,"""gps""",,2,0,50.0641607581,19.9149507935,235.402612739,"[0.034905235279260004, 7.890188112359316e-05, 0.0, 7.890188112359314e-05, 0.0347249519507597, 0.0, 0.0, 0.0, 4.973379240233346e-07]",3
1524145455493991124,,14,,1524145455,377495050,"""gps""",,2,0,50.0641268843,19.9149531467,241.788616946,"[0.034905235279260004, 7.890188112359316e-05, 0.0, 7.890188112359314e-05, 0.0347249519507597, 0.0, 0.0, 0.0, 4.973379240233346e-07]",3
1524145456482998062,,15,,1524145456,377432108,"""gps""",,2,0,50.0641672114,19.9149477001,235.402612739,"[0.03350283399840192, 0.00023957029747779946, 0.0, 0.00023957029747779913, 0.03283179367878527, 0.0, 0.0, 0.0, 4.973002266915675e-07]",3
1524145456493088753,,15,,1524145456,377432108,"""gps""",,2,0,50.0641333377,19.9149500533,241.788616946,"[0.03350283399840192, 0.00023957029747779946, 0.0, 0.00023957029747779913, 0.03283179367878527, 0.0, 0.0, 0.0, 4.973002266915675e-07]",3
